track_id;track_name;track_artist;track_popularity;track_album_id;track_album_name;track_album_release_date;playlist_name;playlist_id;playlist_genre;playlist_subgenre;danceability;energy;loudness;speechiness;acousticness;instrumentalness;liveness;valence;tempo;duration_ms;Escala;Clave
3XcjIvaZVUFAIdIYZqY9bd;We're An American Band - Remastered 2002;Grand Funk Railroad;59;6hSAjI92A6vPL6OM1DWTZg;We're An American Band (Remastered / Bonus Track);1973;HARD ROCK CAFE;55ybnG2z8rpTIerRfnCsw6;rock;hard rock;0.637;0.89;-4.872;0.0677;0.119;6.72e-05;0.103;0.923;127.689;207093;Mayor;G
2RmEAopmu9Of7kQNfPrdHc;pager;schafter;60;2r2tpDJQpVBHwLcfHZsHR6;audiotele;2019-11-22;Generacja Hip Hop;37i9dQZF1DWXJnyndhASBe;rap;hip hop;0.73;0.705;-7.154;0.287;0.2;0.0;0.331;0.632;84.959;127613;Mayor;C
1ZAWaJppxtA3zPh1R2W2wS;Supersonic - Remastered;Oasis;54;3F7qb5AiQdWxuMgSyQ9zyg;Definitely Maybe (Remastered) [Deluxe Edition Remastered];1994-08-29;L' ALBUM ROCK;0jilq2XZP9F2fwzp2k6iXK;rock;album rock;0.362;0.91;-2.863;0.0407;6.29e-05;0.0123;0.0933;0.597;104.043;283787;Mayor;A
4egaPLMx5eZuXyOzf8R5Dw;Don't Do Me Like That;Tom Petty and the Heartbreakers;0;2KklDyeVcHHlI4doCqaols;Greatest Hits;1993-11-16;80s / Classic Rock;29dTrOurPDrMcrnio2q6hZ;rock;classic rock;0.764;0.673;-7.877;0.0265;0.142;3.07e-05;0.0958;0.963;116.1;162600;Mayor;C
7pnZkR6kXtw6pux5e6BU3Y;Lost in You;Quintino;0;5hxQlG52lo8K9pPa5xHtZv;Lost in You;2017-04-14;Female Vocal EDM;5QaPRbVgbEcCc9jC1UxgD1;edm;progressive electro house;0.521;0.659;-5.284;0.0368;0.0523;0.0;0.159;0.279;138.285;206957;Mayor;B
2QgWuCtBpNIpl5trmKCxRf;American Pie;Don McLean;71;20Y9wHWIxNFvqplgHmqmUl;The Best Of Don McLean;1988-01-01;Classic Rock Radio;4lIywN6kXl9KPm3OQ8u8G7;rock;classic rock;0.527;0.509;-10.893;0.0628;0.6;0.0;0.144;0.497;138.317;515867;Mayor;G
4TboAbE2pCUUB0fk6Q9rUU;I Used to Love H.E.R.;Common;53;0JKjuvDUPrnlblAZyB1Aje;Resurrection;1994-10-25;90's Hip Hop Ultimate Collection;4IG024zoaGMurhTFBkMAv9;rap;southern hip hop;0.74;0.445;-13.222;0.397;0.074;3.4e-05;0.424;0.593;91.745;278707;Mayor;C#
1veR44V3fx9onyZ8XUr2vU;Dembow;Tommy Boysen;50;363oFh8btOtTIWlgbclNgD;Dembow;2020-01-01;De Fiesta;37i9dQZF1DWVskFRGurTfg;latin;reggaeton;0.82;0.782;-2.474;0.0557;0.409;1.29e-05;0.107;0.805;88.031;137384;Mayor;A#
72hrPQygnPJ1z0iTzdTGjd;D# Fat - Radio Edit;Armin van Buuren;23;75hM9g0hvbu8Ysfvvyrh1r;D# Fat;2013-03-11;Big Room House | Festival Bangers;5Bx5niVgi3qGQQw06C0RKq;edm;big room;0.647;0.901;-4.785;0.0573;0.0209;0.806;0.367;0.158;127.95;195468;Menor;F
4k7WEm5xueRULco1dE0HPX;Ordinary - Jaxx & Vega Remix;Regi;0;4Hcjm4Sbr7U5VMI4nThHiI;Ordinary (Remixes);2019-03-01;Big Room 2019;6SrHyxIxWfQx9ISEr6yowk;edm;big room;0.441;0.705;-4.881;0.0638;0.107;0.000893;0.103;0.225;127.822;262515;Menor;B
4wMMiSEzBgqpkTX4XyTNOU;Forest Fires;Fred V & Grafix;0;2aFTZqXxPYkTN3KbS9ov18;Recognise;2014-03-31;Indie Poptimism!;4hKPJNFIhdAg4pAksn78FJ;pop;indie poptimism;0.464;0.903;-4.072;0.0527;0.00226;0.0336;0.111;0.461;174.082;206891;Mayor;A
69CoL4qoSXH3bApbvFKJf8;Se Siente Bien;Dragon & Caballero;20;5hFHnxPQRydYpjQXczFWEw;Dragón & Caballero;2012;Latin Pop antiguo;4BmnnqWEQAamNoVjtjrQJP;latin;latin pop;0.766;0.734;-6.552;0.0577;0.489;0.0;0.184;0.901;96.019;241680;Mayor;A
6eluAsb2ONjZ6tXFp062LZ;DO DAT (feat. DaBaby & Lil Baby);Stunna 4 Vegas;59;3o5M2OXfUVRsUFrd7u4a5K;RICH YOUNGIN;2020-01-17;Hip-Hop Central;37i9dQZF1DWY6tYEFs22tT;rap;hip hop;0.906;0.595;-6.345;0.444;0.0203;0.0;0.211;0.666;134.951;175653;Mayor;C#
7bRYtWzbXkyixU0Cjb142M;Take Me Home;KAAZE;53;0H2S7h3V6gf3QMqmaj6xE2;Take Me Home;2019-12-06;Big Room EDM;3S03NWbWkrR1e7DPH9rf9Z;edm;big room;0.705;0.869;-5.234;0.0588;0.107;0.000362;0.0917;0.383;124.973;174147;Mayor;D
3WmVIlqFYl0uUf7rrVLQYv;Heroes (we could be) - Branchez Remix;Alesso;0;0rzWZZ3EYQBxfHyKK9o7Cz;Heroes (we could be) [The Remixes];2014-12-08;Trap Nation 🔊;5aPwKjwNHr6dnCejLcPTVx;rap;trap;0.659;0.483;-9.026;0.0318;0.517;4.17e-05;0.0903;0.314;122.087;204907;Mayor;F
5B6Z7NwVqA7W3UFiqBdEJC;Round and Round;Ratt;63;6P3Fqm7z9wr5GeatpVZ5ut;Out Of The Cellar;1984-02-14;Classic Rock Drive;37i9dQZF1DXdOEFt9ZX0dh;rock;classic rock;0.616;0.965;-4.464;0.0613;0.0135;0.000174;0.119;0.405;126.535;266627;Mayor;B
40nPimvmG05WYS7983bawZ;Cry for Me;Camila Cabello;73;2dq4ae5hiyxlFPG1s8rlq5;Cry for Me;2019-10-04;Verão 2020 | Pop | Funk | Sertanejo | EDM | Top Hits 2019 - As Mais Tocadas;5HmZtuuIDMtIy21kylqhx6;edm;pop edm;0.721;0.805;-4.134;0.0927;0.05;0.0;0.153;0.653;118.058;189133;Menor;A
1Roxb5PucuEVW34lGHRhMY;BLUE;Zaia;3;5Xxx5CEY3kOdYzIHyxfkYo;BLUE;2019-03-29;Alternative Hip Hop;37i9dQZF1DWTggY0yqBxES;rap;hip hop;0.833;0.807;-4.187;0.0552;0.00722;0.0644;0.119;0.926;115.954;137183;Mayor;G#
5IRflQniuRzTQ788bJPbwt;El Taxi - Radio Edit;Pitbull;54;2vBlwQg2X8ly4chbFvfi9z;El Taxi;2015-07-03;Hot Latino Mix (Latin, Hip Hop, Rap, RnB, Dancehall, Reggeaton, Afro);3hR2R6szlkwZeGyclTgHcF;latin;latin hip hop;0.829;0.758;-6.202;0.256;0.0408;0.0;0.139;0.908;95.019;240907;Mayor;G
4SpV49wwekArulAVjEez3i;BRAVI A CADERE - I polmoni;Marracash;76;19iZTn6IM82raMquk5Z7Ul;Persona;2019-10-31;Musica Italiana 2020 - Playlist Pop & Hip-Hop (Canzoni Italiane 2020);6kVFIQBhLT4003iw2WWEv1;r&b;hip pop;0.608;0.693;-5.676;0.103;0.163;0.0;0.104;0.276;95.005;200214;Menor;F
6JXrAJ1u6R20f2k6TnNlQs;Belong With You;Blackcode;39;5OgQECR4njkjd33OVwrJdK;Belong With You;2019-12-18;Big Room EDM;3S03NWbWkrR1e7DPH9rf9Z;edm;big room;0.51;0.819;-5.677;0.134;0.0793;0.0;0.455;0.482;127.821;187734;Menor;F
6TQhkKtAYF0ThRLNJMQaVZ;The Universe Is Ours;Headhunterz;13;2854e4SMQlnuJOBa6vKNWl;Armada Miami 2016 (The Club Edition);2016-03-04;big boom room — TOMORROWLAND EDC EDM BIG ROOM AMF ADE DANCE TRANCE HARDWELL TIESTO;2oalsaFUockoPf1DU3wrL8;edm;big room;0.398;0.906;-3.521;0.0538;0.00677;0.0111;0.372;0.266;127.97;214766;Menor;F#
37HqLVODvnooEx6KqcyGns;Juicy;The Notorious B.I.G.;0;5vzC8CgZMeaBubitu2rK6m;Ready To Die;1994;Smooth Hip Hop;7ozFIvz1bE1HPgQTUl5qfT;r&b;hip pop;0.892;0.833;-4.697;0.253;0.486;0.0;0.218;0.786;96.061;302667;Mayor;A
4m63ZA9od3vICn0AOEG5qo;Sheep (Alan Walker Relift);LAY;60;573ArsbGpyQHQqry8tii2G;Sheep (Alan Walker Relift);2018-08-31;EDM Trap;7CEEEMKV41x0RlFCXWdvKF;edm;pop edm;0.692;0.666;-7.998;0.0449;0.0259;1.92e-05;0.347;0.259;89.995;156000;Menor;F#
6sYJuVcEu4gFHmeTLdHzRz;Bittersweet Symphony (feat. Emily Roberts);GAMPER & DADONI;72;4kFCmKMq1c6gl8eema7wkg;Bittersweet Symphony (feat. Emily Roberts);2019-03-29;Dance Pop Hits;37i9dQZF1DX6pH08wMhkaI;pop;dance pop;0.676;0.582;-7.58;0.128;0.221;0.00627;0.515;0.447;124.012;194618;Mayor;A
6UW9S0skvWZ9PUvLti7aZP;Somebody Else;Zonoma;54;4Nrw8ETybU3f1SFV2aEhfB;Somebody Else;2017-01-13;Electropop - Pop;5TiiHps0hNCyQ6ijVkNZQs;pop;electropop;0.694;0.518;-7.289;0.0345;0.00913;0.00016;0.427;0.184;106.964;200590;Menor;C
5NOHsDSfLIH45y3i9PfRyh;Fantasmita - Remix;Casper Magico;73;4iYSshWl8sZ9kArN4nDVs2;Fantasmita (Remix);2019-12-06;Baila Reggaeton;37i9dQZF1DWY7IeIP1cdjF;latin;reggaeton;0.707;0.87;-2.958;0.103;0.246;1.97e-06;0.0664;0.801;173.939;262269;Mayor;G
59Jegg8Z5gDOTkGA6DiAVo;Escolheu a Pessoa Errada (Acústico no Palhinha);Johnny Hooker;40;15NVOCdFZAmrWEVId6gWUx;Escolheu a Pessoa Errada (Acústico no Palhinha);2019-12-20;Orgulho Tropical;37i9dQZF1DWZ8fJXMbebf9;latin;tropical;0.493;0.388;-7.489;0.0407;0.917;0.0;0.106;0.243;71.465;232518;Mayor;G
4q7wdKi7TnNdx4zA9MVLP7;The Boys of Summer;Front Country;40;7c56Fm3gKUmD0HYm2PvvRN;Mixtape;2016-05-13;Bluegrass Covers;37i9dQZF1DX56crgoe4TG3;r&b;hip pop;0.572;0.399;-8.248;0.0362;0.853;0.00151;0.0575;0.855;179.988;310853;Mayor;F
18PergoIrGmRyeYxnaXJN2;Kill This Love;BLACKPINK;79;7viSsSKXrDa95CtUcuc1Iv;KILL THIS LOVE;2019-04-05;Alex Workout;7fRlDx99wBg6i45OCvxwKY;edm;progressive electro house;0.738;0.861;-4.141;0.237;0.32;0.00175;0.325;0.58;131.974;189052;Mayor;D
7u57tu5WIpn9YCp6AMBzuG;Hey Kid;Bad Seed Rising;23;7pHCjujBanl7VlBLPltbPC;Charm City;2014-04-15;New Hard Rock;64BvJcehegyvhqQtV82Ddz;rock;hard rock;0.506;0.966;-4.162;0.0609;0.000692;0.00015;0.369;0.397;117.006;210827;Mayor;E
7blHz7paIX6m7WGcsC1gQ0;Emotional - Ship Wrek & Unknown Remix;Flux Pavilion;20;5LxU8bDcRfcMyAjWDOP50w;Emotional (Remixes);2016-01-22;Happy EDM;3d2JFEbvcx7p2CHkBaQeMZ;edm;pop edm;0.337;0.893;-2.908;0.376;0.00565;7.19e-06;0.282;0.291;99.718;192000;Menor;B
1pKeFVVUOPjFsOABub0OaV;Side To Side;Ariana Grande;79;3OZgEywV4krCZ814pTJWr7;Dangerous Woman;2016-05-20;Electropop Hits  2017-2020;7kyvBmlc1uSqsTL0EuNLrx;pop;electropop;0.65;0.736;-5.84;0.229;0.0513;0.0;0.235;0.612;159.174;226160;Menor;F#
5lzHDkFLN01bKatvKQC0lO;Treat You Better - Single Edit;RÜFÜS DU SOL;61;4fSTqJwbIavIZdeWQ7uIUe;Treat You Better;2018-11-09;Electropop 2019;4Bi8VLtaSu0JILliif8lH6;pop;electropop;0.625;0.576;-5.812;0.036;0.217;2.85e-06;0.0897;0.297;121.915;218306;Mayor;G#
54huym3Clwn8vsqDeTVETg;Tell Me Do U Wanna;Ginuwine;40;4cEX2rhss4PBg5EU5Vs0Uj;Ginuwine... The Bachelor;1996-10-08;90s R&B - The BET Planet Groove/Midnight Love Mix;7LjRWGUdOmBdPG1W1bga4i;r&b;new jack swing;0.843;0.371;-6.932;0.164;0.188;0.00015;0.0956;0.363;126.043;334267;Menor;G#
7IzJ7EGpIpq2vW3ylVTtMh;Not;Big Thief;62;7pg8T6pajjHVZbiyB8bGxo;Two Hands;2019-10-11;Ultimate Indie Presents... Best Indie Tracks of the 2010s;37i9dQZF1DWTHM4kX49UKs;pop;dance pop;0.422;0.788;-6.57;0.0556;0.101;0.00282;0.16;0.544;140.423;367093;Mayor;B
3UCsoEI6l71mhwaiNM8DOD;I Got You;Split Enz;0;0o7x2CppTJ3UKWiULKlvdM;History Never Repeats: The Best Of Split Enz;1987-07-27;Classic Rock Greatest Hits;6TeyryiZ2UEf3CbLXyztFA;rock;classic rock;0.679;0.43;-13.895;0.0367;0.0633;7.9e-05;0.122;0.83;125.705;211000;Mayor;D
600oiqLkQIJ85HvQGIQWvO;The Last Time;The Script;75;4BSDAmxxjYJnePMfh8kSJM;Sunsets & Full Moons;2019-11-08;urban contemporary;4WiB26kw0INKwbzfb5M6Tv;r&b;urban contemporary;0.521;0.746;-3.421;0.0349;0.0486;0.0;0.236;0.15;132.014;196107;Mayor;F
6L5BZEcZmD6RBJnimzlyKr;Nights In White Satin - Single Version / Mono Mix;The Moody Blues;67;3JyYXOBRAuc3XFQxFxrEcM;Days Of Future Passed (Deluxe Version);1967-11-10;Classic Rock Retrogamer;6gUFdcGzKAHyDXY9TKC6cP;rock;classic rock;0.195;0.483;-4.991;0.03;0.465;0.497;0.0686;0.173;84.71;269107;Menor;E
1pxqTG8ym0YM8JVq0B9CnG;My Vibe;Jackson Reese;13;2AQiwLGWdDOxnl7JDUFJKI;Soon I'll Be Fine;2019-08-02;Smooth Hip Hop;7ozFIvz1bE1HPgQTUl5qfT;r&b;hip pop;0.718;0.726;-6.566;0.195;0.472;0.0;0.2;0.317;115.989;306064;Mayor;A
280ZN1ZklTE91imtyQwMBa;Got it Like That - Edit;Syndicate Of L.A.W.;0;0DClHh13GP3d4qOVV02fPl;Got it Like That (feat. Cecile);2014-06-09;Fitness Workout Electro | House | Dance | Progressive House;6KnQDwp0syvhfHOR4lWP7x;edm;electro house;0.46;0.961;-2.522;0.147;0.0232;1.82e-06;0.357;0.509;129.931;186444;Menor;C
3ywXd57iSPA37YT0BtmP3u;When We Get By;D'Angelo;0;1Owp8VOaFEk4r7zkvGOHmE;Brown Sugar;1995-07-03;Neo Soul;2YPP7fiYu5pIcp2yyHvw4A;r&b;neo soul;0.763;0.407;-11.514;0.0342;0.103;0.418;0.0532;0.703;108.894;344893;Mayor;B
1HDApabtZoWpGEcWAMMyNM;Miracle;Caravan Palace;33;2pTXXzFkdE45dZ6gdfoFUA;Miracle;2019-02-08;Electro Swing Top 100;5M7xLCQTYJL0lbKIrUn3a4;edm;electro house;0.708;0.881;-5.411;0.0655;0.607;0.000364;0.12;0.527;99.988;216224;Mayor;G
3LRS7RDo5pDJ9OvfG0vTSC;Mandala - Official Sunburn 2016 Anthem;KSHMR;0;37f8nVNF1Rmwk6Ma9HPAvK;Mandala (Official Sunburn 2016 Anthem);2016-12-26;Big Room House | Festival Bangers;5Bx5niVgi3qGQQw06C0RKq;edm;big room;0.52;0.958;-2.671;0.474;0.00407;0.169;0.164;0.256;127.907;176250;Menor;E
18TrvLwk026xZpsgz6WulD;My Broken Heart 93;DTU;7;1B25u80kX4xI9X1tOqmonN;Tazmania Freestyle Vol. 1;2007-12-21;Latin Hip Hop/Freestyle;2MYEUjX0YAI9dxrBDzoCK7;latin;latin hip hop;0.684;0.758;-15.581;0.0654;0.0166;0.666;0.0624;0.81;122.312;257227;Menor;E
6BOHQeYRHWUVy0Gcgj5iBJ;Fell In Love With A Boy;Joss Stone;47;188TILSlxecPremJwHDkk7;The Soul Sessions;2003-01-01;Neo Soul / Modern Jazz / Smooth Hiphop;07SNJ4MwYba9wwmzrbjmYi;r&b;neo soul;0.679;0.713;-5.479;0.219;0.156;0.0;0.188;0.778;84.968;218720;Menor;D#
22EbQdsUKInydpq3A20H7Z;Always;Great Good Fine Ok;33;3oJsMFwQrqawr4qCKkvEFD;Always;2016-05-16;Indie Poptimism!;4hKPJNFIhdAg4pAksn78FJ;pop;indie poptimism;0.761;0.868;-3.804;0.051;0.126;4.41e-06;0.0734;0.708;114.017;237430;Mayor;B
7dt6x5M1jzdTEt8oCbisTK;Better Now;Post Malone;87;6trNtQUgC8cgbWcqoMYkOR;beerbongs & bentleys;2018-04-27;Feeling Accomplished;37i9dQZF1DWTDafB3skWPN;r&b;hip pop;0.68;0.578;-5.804;0.04;0.331;0.0;0.135;0.341;145.038;231267;Mayor;A#
3C8xkK4Cir2QmiaN07GIZs;Hold It Now, Hit It;Beastie Boys;46;11oR0ZuqB3ucZwb5TGbZxb;Licensed To Ill;1986-11-15;Minitruckin Playlist;0VVH2Nzj6kBVGK3WIUQMAw;rap;southern hip hop;0.791;0.738;-8.768;0.355;0.0123;0.0;0.351;0.891;95.3;206213;Menor;F#
7HnkUNPrhRurdGEm9nRYFH;Death & Taxes;Daniel Caesar;61;4uP43hIpmEEDuW7aOfiU2C;Pilgrim's Paradise;2015-11-12;NEO-soul;3q3M4VCymcMoxJ3Tl7mRqN;r&b;neo soul;0.448;0.328;-11.132;0.0351;0.803;9.34e-05;0.347;0.209;113.941;305081;Mayor;G
4DQTdFaGep7IsnB4duY1xM;Beat Like A Drum;Jenil;36;7rR5IWggq4T3MpYOCyWdHw;Beat Like A Drum;2019-04-26;URBAN NATION;4EKXjB5zlv2DpTS84h407H;r&b;urban contemporary;0.755;0.995;-2.804;0.163;0.0916;0.698;0.441;0.288;126.065;173351;Mayor;C
62mv8OMTIeYjlL7ofwgvMI;Si Nunca Va a Amanecer;Charles Ans;62;20FVdE2JlNZwcPFlDqrYgC;Smile;2015-01-29;HIP-HOP: Latin Rap ['89-present];5fWgI0IJ1el5NB1sZ0Egsx;latin;latin hip hop;0.761;0.63;-8.197;0.325;0.43;1.48e-06;0.11;0.671;89.35;213560;Menor;G#
6YUTL4dYpB9xZO5qExPf05;Summer;Calvin Harris;79;48zisMeiXniWLzOQghbPqS;Motion;2014-10-31;2015 songs;6UJw1egIcZVfrBmcKs5uHH;edm;pop edm;0.596;0.856;-3.556;0.0346;0.0211;0.0178;0.141;0.743;127.949;222533;Menor;E
