track_id;track_name;track_artist;track_popularity;track_album_id;track_album_name;track_album_release_date;playlist_name;playlist_id;playlist_genre;playlist_subgenre;danceability;energy;loudness;speechiness;acousticness;instrumentalness;liveness;valence;tempo;duration_ms;Escala;Clave
00nvL9u5K8jEJ6TSxGdtPK;Me Enamoré;Jay Wheeler;62;2Xz6s5xkP24hNqWCWHSsww;Platónico;2019-11-28;Latin Pop Rising;37i9dQZF1DX8womvTyUjrN;latin;latin pop;0.495;0.357;-7.555;0.0439;0.968;0.00104;0.118;0.456;179.74;253830;Mayor;B
1CyCmgz0gm4AjvLE7JUYRm;Lonely Days - Remastered Version;Bee Gees;0;2MD51I2qd8w0FoUGg9Msba;Best Of Bee Gees, Vol. 2;1973-08-01;Classic Rock Greatest Hits;6TeyryiZ2UEf3CbLXyztFA;rock;classic rock;0.3;0.409;-7.323;0.0336;0.645;0.000155;0.402;0.304;78.074;228173;Mayor;A#
3fCicSFX1SFnFK8sfRdArh;Liquor Locker;Vic Mensa;1;5k9M4p0uv1BgVBwMe5oIzG;There's Alot Going On;2016-06-03;BALLARE - رقص;1CMvQ4Yr5DlYvYzI0Vc2UE;pop;post-teen pop;0.559;0.437;-7.086;0.149;0.0542;0.0;0.0551;0.485;79.806;258120;Menor;F#
1q9jq5X5vwmewjOa2mHtQ1;Same Yung Nigga (feat. Playboi Carti);Gunna;69;1oUzjom2A9xtyRM1SdOAGj;Drip or Drown 2;2019-02-22;Chixtape 5 - Tory Lanez;0UXwwVDipbBQeEX7h4YuKU;r&b;urban contemporary;0.852;0.568;-9.202;0.344;0.183;0.0;0.0993;0.504;81.526;180935;Menor;C#
4rEo5xKsqQnWZgwyyqVKx7;Lights Of Neon;Sick Individuals;0;2FQSfqYFfRDTnRAmc0giav;Lights Of Neon;2013-12-06;Gym (Melbourne Bounce/Progressive House);5BqOZpVEqRDfZScvW1QUyA;edm;progressive electro house;0.723;0.824;-3.711;0.0852;8.42e-05;0.231;0.0397;0.402;128.071;350625;Menor;B
5I2Zw1tJXoswUSnKkJSuwX;What Christmas Means To Me;Stevie Wonder;15;4XCWGxE6Gk9N04RV8WInyA;The Ultimate Motown Christmas Collection;2009-01-01;Christmas Soul;6FZYc2BvF7tColxO8PBShV;r&b;neo soul;0.503;0.689;-5.047;0.0463;0.252;0.0;0.0861;0.733;82.328;146733;Mayor;C
4XzdxE1HXwogDM3MJMR3xr;Find Our Way - Feenixpawl Remix;Midnight Kids;46;1bS00A1F8wIRrIQKnXaAto;Find Our Way (Remixes);2019-01-25;Crossfit‏‏​​   ‍;5GiPRvTccToqwOzkoAcDrY;edm;electro house;0.617;0.756;-5.611;0.0441;0.203;1.09e-05;0.072;0.571;127.961;268125;Mayor;B
4mSRaJAwIZOhdxFQF4ryZa;Celebration;Kylie Minogue;27;3qblPGf60yPkkYaBwDg6ig;Celebration;1992-11-29;90s Dance Hits;50cXvxgMGrvoUeLhkzCyIO;pop;dance pop;0.697;0.874;-5.979;0.0356;0.0469;0.0177;0.0817;0.576;121.225;238747;Mayor;C
5AUl8hyukPfxgVxniZFXAV;Joromi;Simi;36;4xmF8IjMpwxgsk62ESxQVj;Joromi;2017-08-11;Neo-Jazz Soul RnB & Afro;48AzM7l4M02DBYd2N3IFLP;r&b;neo soul;0.668;0.778;-4.018;0.0584;0.357;0.0;0.138;0.633;100.03;235200;Menor;B
3H261TikQodgvtJTsy62Pq;Reasons;Travel With The Sun;36;76TAu5i1kdzLZjnO2BrbMv;Reasons;2019-10-11;Muse Radio - (Uprising, Starlight, Supermassive Black Hole, Madness);0dAbaJtkS9st5o0cBe1Zcu;rock;permanent wave;0.58;0.652;-6.031;0.0466;0.0042;1.27e-06;0.301;0.408;130.011;183076;Menor;D
5s7xgzXtmY4gMjeSlgisjy;Easy Love;Sigala;67;5rr0xAQfk01cPi1N37jX11;Brighter Days;2018-09-28;Tropical House 2020;2oivDYqm1dQK4KbwVJTaf6;latin;tropical;0.68;0.942;-4.21;0.0628;0.175;0.0013;0.117;0.65;123.99;229813;Mayor;A
4n7jnSxVLd8QioibtTDBDq;On My Way;Alan Walker;83;1bcvtuHyO79DNAOOhHEkEm;On My Way;2019-03-21;Dance Pop Tunes;4SdfG4cPG3skmTiQLozZGh;pop;dance pop;0.509;0.689;-4.929;0.102;0.0209;0.0;0.301;0.297;170.087;193798;Menor;C#
7pFydJbDEToJHtvl6g579k;(Forever) Live And Die;Orchestral Manoeuvres In The Dark;46;0gqlZbP2vl664AEAclVZCd;The Pacific Age;1986-09-29;"""Permanent Wave""";3HjTMn6O6adW8vcSMnqmhw;rock;permanent wave;0.605;0.545;-13.603;0.0297;0.0902;0.244;0.149;0.865;90.179;218133;Mayor;C
68R5ta83kcPebZs9Ru5L6Z;Lady Karma;Sonny Bama;38;5c5Q35goYJqNP2mmzM2tlr;Love and Lost Wages;2016-06-17;Southern soul & hip hop;4xJULuV0P5PLcMe3xP8Pgj;rap;southern hip hop;0.608;0.649;-7.876;0.19;0.0925;8.49e-05;0.553;0.505;167.936;291467;Menor;F#
7K5dzhGda2vRTaAWYI3hrb;"Just Like Fire (From the Original Motion Picture ""Alice Through The Looking Glass"")";P!nk;70;09K53TLaJZ156prccNvwuS;"Just Like Fire (From the Original Motion Picture ""Alice Through The Looking Glass"")";2016-04-15;random playlist that can't decide its genre so go ahead jam along with these catchy tunes;49qyKvg6UAQAvIMUIGMnP3;pop;indie poptimism;0.632;0.701;-5.921;0.146;0.0114;0.0;0.108;;162.958;215414;Mayor;G
6PVSQQNEAZP0bHSiMAH2bB;Batshit - Ilkay Sencan Remix;Sofi Tukker;25;33cTYw2KwB0zf7UUwhmWbj;Batshit (The Remixes);2018-08-10;🔊BASSBOOSTED🔊⚡ELECTRO HOUSE⚡🔥EDM CAR MUSIC2018/2019🔥;4GSiiL8tcMgvoV7K1IADb8;edm;electro house;0.657;0.868;-3.984;0.048;0.00251;0.109;0.698;0.376;123.932;191628;Mayor;C#
7xeMD2bU9QrjrPRYSvSkKn;Vem Cá;Altamira;67;1qzZVTwBQ8aXXJImaEOASW;Vem Cá;2019-01-24;Brisa Pop;37i9dQZF1DX2vsux22VuNL;r&b;hip pop;0.753;0.396;-8.19;0.133;0.525;0.0;0.182;0.724;80.951;166661;Mayor;B
6Ac4NVYYl2U73QiTt11ZKd;Hooked on a Feeling;Blue Swede;75;6fBMaH0IiymemwFKmn18Ze;Hooked On A Feeling;1973;Dr. Q's Prescription Playlist💊;6jAPdgY9XmxC9cgkXAVmVv;pop;post-teen pop;0.547;0.82;-6.728;0.0805;0.261;0.0;0.3;0.933;118.208;172867;Mayor;G#
16Ah4QqH4mgYVXqfC4mdSd;LUV;Tory Lanez;67;5tBOCi2TekXZ1IbrmlBZO4;I Told You;2016-08-19;Latin/Hip Hop/Dancehall/Soca;2rg9LCyvaMQvnCE2hVndpR;latin;latin hip hop;0.539;0.528;-8.113;0.252;0.0108;0.0;0.117;0.252;190.169;228640;Menor;B
20jvgYvnqySWnNCsHQZnXk;El Taqui Taqui - Original Mix;Ilegales;54;5aAR4JhNb2bA0r6uPHlhYz;Rebotando;1997-11-11;Punto Tropical;37i9dQZF1DWZ1FUX6sM67g;latin;tropical;0.826;0.949;-7.18;0.064;0.0242;1.33e-05;0.0191;0.928;133.456;263493;Menor;F#
0opNK0x4DbKNulbE5a4fy2;Incendiário;Rodrigo Ruchell;35;1xK0GX9VnOjYuTrUHUliWY;Incendiário;2019-08-16;Orgulho Tropical;37i9dQZF1DWZ8fJXMbebf9;latin;tropical;0.694;0.579;-8.648;0.0721;0.586;0.0;0.214;0.788;74.958;108669;Menor;F#
3zkWCteF82vJwv0hRLba76;Stitches;Shawn Mendes;77;0CnQ0JQajNswRjPkNYVG8m;Handwritten;2015-04-14;Post pop teen;222nc9tKxKhfZ2GBrOpwH3;pop;post-teen pop;0.746;0.754;-6.681;0.067;0.0152;0.0;0.0486;0.764;149.882;206880;Mayor;C#
3f9DeMtU3Sifmf5dqs2Ava;Devil (feat. Busta Rhymes, B.o.B & Neon Hitch);Cash Cash;51;1TgJXcoFJ7BN0NiViN7wtx;Blood, Sweat & 3 Years;2016-06-24;Happy EDM;3d2JFEbvcx7p2CHkBaQeMZ;edm;pop edm;0.613;0.765;-2.974;0.0568;0.055;0.0;0.205;0.335;144.893;210307;Menor;A
1kLKGEKMyhY3jP8ka87NgD;Beautiful Now - Marshmello Remix;Zedd;0;7kZO2N5M2TxAZQJ6cJDFHy;Beautiful Now (Remixes);2015-07-10;EDM - pop remixes;0cvVad4XizGbOS0vlwZYS5;edm;pop edm;0.668;0.928;-3.114;0.0303;0.0133;5.89e-05;0.0816;0.669;140.065;196040;Menor;B
4gKfuzqb1o1uAXr2xCMSQ7;tonite;LCD Soundsystem;0;0UFvFM0II2D0971y9r1WjJ;tonite;2017-08-16;Electropop And Play;7p30DzTAgW6OhspSXHTI88;pop;electropop;0.767;0.787;-8.28;0.0566;0.0678;0.00509;0.43;0.839;121.102;347347;Mayor;D
4MsseLhzh82O4VnWsCZ0Y9;Tipo Baianinho de Mauá;Falatuzetrê;20;4neCnzMtmU17KbEDWcLrcR;Tipo Baianinho de Mauá;2020-01-15;Dose Trap;37i9dQZF1DWWlW7KLhEhCZ;rap;trap;0.532;0.62;-3.8;0.0549;0.041;0.0;0.182;0.256;134.427;200458;Menor;F
3bN4tg6rnNPy9GCkGhym4T;Message In A Bottle - Remastered 2003;The Police;18;4dB2uBf7IEazBMreDVZmB2;Reggatta De Blanc (Remastered);1979-10-02;Classic Rock 70s 80s 90s, Rock Classics - 70s Rock, 80s Rock, 90s Rock Rock  Classicos;3Ho3iO0iJykgEQNbjB2sic;rock;hard rock;0.577;0.808;-7.04;0.039;0.0338;1.33e-05;0.221;0.869;151.008;290280;Menor;C#
18URo35acNKRTHfEdjTcGn;Photograph;Def Leppard;64;5ab6RIlAGwbVAacV1JIr2d;Pyromania;1983-01-20;Vault: Def Leppard Greatest Hits;6BKqPGcrFMy6TczW0R5Vsz;rock;album rock;0.602;0.877;-6.606;0.0515;0.000343;0.635;0.0551;0.617;123.679;247962;Mayor;E
40MV0X2yvmo1osmYAd4mwu;Promised Land;Victoria Kühne;41;0JB5og3umsQDYwYPot1dE7;Saints;2019-11-27;Pop Hits 2000-2019;6mtYuOxzl58vSGnEDtZ9uB;edm;pop edm;0.581;0.604;-8.175;0.101;0.00414;0.0;0.11;0.15;167.845;186658;Menor;F#
7MRyJPksH3G2cXHN8UKYzP;American Girl;Tom Petty and the Heartbreakers;73;6TLTd0P2CUI0Q29AQ1LyFi;Tom Petty & The Heartbreakers;1976-11-09;Classic Rock Drive;37i9dQZF1DXdOEFt9ZX0dh;rock;classic rock;0.55;0.824;-5.988;0.0334;0.448;0.000127;0.366;0.777;114.512;214733;Mayor;D
5rxKLWFvozGCBDG7angcBe;Groove Me;Guy;0;48WHFlK379Bh4ifuYpHA4T;The Very Best Of Guy;2002-01-01;New Jack Swing;4nX6BscFtR1CozSCfv2cuR;r&b;new jack swing;0.808;0.869;-6.334;0.107;0.063;0.0;0.514;0.764;107.956;274135;Mayor;C#
4d0JSX5Niid4wPVXk3EVrt;Work - R3hab Remix;Rihanna;2;5xLUp4nUTuXNK7XKQPE5Gb;Work (Remixes);2016-03-18;Epic Bass Drops;49EXQVXh5k1t8SOhmUeyU7;edm;big room;0.715;0.8;-5.488;0.0555;0.0104;0.0;0.319;0.264;100.004;219400;Menor;C#
2OyEj7Xha6eRhaARY1AKbs;Trap Back Jumpin;T.I.;0;4XDEh0x3M1ajC6vxJ1PNCD;Trouble Man: Heavy is the Head;2012-12-18;RAP Gangsta;1Z1gW89x4MSBjkvVjGg7DQ;rap;gangster rap;0.771;0.657;;0.0719;0.000243;0.0;0.271;0.119;138.956;304253;Menor;C#
3VyjsVV24RmBIbWJAeUJNu;No Idea;Don Toliver;92;1jAxVdQ2FFtbHu6kLNM0au;No Idea;2019-05-29;GTA San Andreas Radio Los Santos;6m0BqpJfSP2m5xCOFjDRHw;rap;gangster rap;0.656;0.614;-4.973;0.102;0.558;0.000862;0.215;0.35;128.038;153750;Menor;F#
4Z8QnxDfNViSoahxWd5VVY;We Own Tonight - Radio Edit;Chris Odd;35;5P9lHzdfAJ9Gy2HEyif5eG;We Own Tonight;2019-10-18;Latest Hits 2020 - Pop, Hip Hop & RnB;7FqZlaYKkQmVnguJbHuj2a;r&b;hip pop;0.454;0.898;-4.974;0.249;0.127;0.000541;0.473;0.602;121.93;188710;Menor;F
0r4wOGAdRfCJyaognMP44R;In Da Club;Lil Jon & The East Side Boyz;30;0hk2hXNB5d65F400dhcdcV;Crunk Juice;2004-11-16;90s-2000s Southern Hip Hop / Crunk;5wsWBmQgDtKa8CEg7wTEMi;rap;southern hip hop;0.782;0.718;-4.277;0.111;0.00834;0.0;0.163;0.641;104.067;269920;Mayor;C#
6Pw3Gvw4wNMZfTYZa6IQal;The Way I Are (Dance with Somebody) (feat. Lil Wayne) - Spotify Version;Bebe Rexha;8;4eDxmXSdCErBVeu2cRZ5hP;The Way I Are (Dance With Somebody) [feat. Lil Wayne];2017-05-18;Today's Hits (Clean);7ENISpOJhocpMJVcGb0qcT;r&b;hip pop;0.466;0.659;-6.077;0.115;0.00282;0.0;0.273;0.36;186.169;187787;Mayor;D
5vDl10sh5HSvwVFenagOV1;The Illest - Kronic Remix;Far East Movement;0;7dHsCVaCfi4dqtfxkmsT0d;The Illest (Remixes);2014-01-01;EDM - pop remixes;0cvVad4XizGbOS0vlwZYS5;edm;pop edm;0.78;0.876;-3.398;0.0399;0.00391;0.0171;0.0746;0.289;130.037;282013;Mayor;C
090ms18zjVKStTJbbzYRy9;Everything;Mike Gudmann;38;3u5yJuw90SEPMa8HI3YOJX;Everything;2019-09-06;Bounce United;08QTrfsYYouffgnPjmllAQ;edm;big room;0.761;0.681;-6.467;0.49;0.075;7.97e-06;0.622;0.209;127.993;143564;Mayor;D
521gC8oqqmUknLZpodHOh9;Perfect Strangers;Deep Purple;13;6qbsMDJ0kNKlROFRiK3uQB;Perfect Strangers;1984;Classic Hard Rock;1gAeQGQ7hr2q7IYmaejDW6;rock;hard rock;0.521;0.721;-7.699;0.0254;0.00348;0.0113;0.391;0.611;97.578;328427;Mayor;D
2RmEAopmu9Of7kQNfPrdHc;pager;schafter;60;2r2tpDJQpVBHwLcfHZsHR6;audiotele;2019-11-22;Generacja Hip Hop;37i9dQZF1DWXJnyndhASBe;rap;hip hop;0.73;0.705;-7.154;0.287;0.2;0.0;0.331;0.632;84.959;127613;Mayor;C
4EOpol0K5u620R2OLfoJ1B;Purple Pills;D12;7;1goTTgn8yBzKNOCocQcMQy;Devils Night;2001-01-01;Oldschool Gangsta Rap 👑;0t9TeyXE2mWe70JT3YwSoH;rap;gangster rap;0.774;0.634;-5.941;0.167;0.0199;2.98e-05;0.29;0.752;125.223;304507;Mayor;C#
12LQ2VPWJEGOC9IA7b4x9G;Hands On Your Body;Basixx;1;4nqz0dunYNDm1SbuXSskVV;Like a Hurricane;2018-11-09;Tropical Vibes;37i9dQZF1DXd8Gn5cSmvFy;latin;tropical;0.733;0.773;-5.578;0.0926;0.0689;5.88e-05;0.105;0.566;124.971;190500;Menor;B
6YZdkObH88npeKrrkb8Ggf;DUELE EL CORAZON;Enrique Iglesias;72;5Ouuxga807CPAs81lSloBJ;DUELE EL CORAZON;2016-04-18;BALLARE - رقص;1CMvQ4Yr5DlYvYzI0Vc2UE;pop;post-teen pop;0.724;0.904;-3.354;0.0966;0.0786;0.0;0.226;0.846;90.999;200813;Menor;G#
0D4yVl9Pn45xW2s63MFCmT;It's Not Living (If It's Not With You);The 1975;8;5idWJVJgo5Wa7wFGsB3Kjj;It's Not Living (If It's Not With You);2018-10-18;Indie Poptimism;21nxmipQe5xtXoHHPaYfnY;pop;indie poptimism;0.618;0.837;-5.338;0.0304;0.000254;0.000378;0.0618;0.526;121.227;248336;Mayor;C#
1xWH8zYtDeS9mW1JJG23VZ;R.E.M;Ariana Grande;69;3tx8gQqWbGwqIGZHqDNrGe;Sweetener;2018-08-17;Post Teen Pop;2Aud8PXoTGcyY5esHu4Aaz;pop;post-teen pop;0.831;0.485;-6.677;0.15;0.375;1.47e-05;0.118;0.622;80.022;245667;Menor;A#
5imShWWzwqfAJ9gXFpGAQh;Waiting On the World to Change;John Mayer;74;1Xsprdt1q9rOzTic7b9zYM;Continuum;2006-09-11;Urban contemporary;1ZlL3IQS8eB0s0RMxz02yD;r&b;urban contemporary;0.577;0.756;-5.82;0.115;0.159;0.000232;0.249;0.663;176.75;201173;Mayor;D
7gkHUletkecTClqfRLKboa;Disimulas;Alex Rose;57;0owN7Uk2MRirowjo9PQv14;LOST;2019-11-08;Trap Land;37i9dQZF1DXde9tuMHuIsj;rap;trap;0.783;0.72;-6.17;0.0864;0.14;0.0;0.0881;0.487;119.996;262635;Menor;F#
6gWN49vPb0J0Rxesdvh5sv;Face Down;Mustard;0;69dhkS3torS9VLFtAko6qo;10 Summers;2014-08-11;RAP Gangsta;1Z1gW89x4MSBjkvVjGg7DQ;rap;gangster rap;0.769;0.676;-9.038;0.343;0.0459;0.0;0.111;0.704;96.976;267227;Mayor;D
2O2J6GrQzv3mkXuMfFEPMY;Subtítulos;Lasso;72;4EtYCMy3pSjOkSNpeZjOUs;Subtítulos;2019-09-27;Latin Pop VIP;37i9dQZF1DX1QnNyJOBQBv;latin;latin pop;0.631;0.79;-3.807;0.273;0.701;4.43e-06;0.0947;0.729;195.919;191613;Mayor;C#
4LwOrnuxJwR7C5Sw4liY4Z;What's Your Fantasy (Featuring Shawna);Ludacris;63;2kT80DHqRtHQzDhQ2RCoIV;Back For The First Time;2000-01-01;Southern Hip Hop;4lcyWQDOzPfcbZrcBI3FOW;rap;southern hip hop;0.915;0.79;-3.186;0.207;0.16;0.0;0.112;0.967;140.095;275907;Menor;F#
4BwaVpGVeCBh8qeQ1hk2my;Leaving You - Thomas Newson Radio Edit;Audien;16;06wngxHMJd8kIjtAwcxFkh;Leaving You (Remixes - Part 1);2013-10-28;♥ EDM LOVE 2020;6jI1gFr6ANFtT8MmTvA2Ux;edm;progressive electro house;0.576;0.914;-4.037;0.0634;0.047;0.0068;0.183;0.687;127.94;187500;Menor;A
7qBj3Uyq1viGgNVHMwY00D;Go Hard;Quintino;0;16H4sLgjJTsSvjPT5iqTTY;Go Hard;2014-05-30;Fitness Workout Electro | House | Dance | Progressive House;6KnQDwp0syvhfHOR4lWP7x;edm;electro house;0.82;0.875;-3.711;0.0517;0.000657;0.757;0.0567;0.0605;128.007;275583;Mayor;C#
6nTiIhLmQ3FWhvrGafw2zj;American Idiot;Green Day;78;5dN7F9DV0Qg1XRdIgW8rke;American Idiot;2004-09-21;SNZB PERMANENT WAVE;6CgjYkPIWTxJi8RtPcki02;rock;permanent wave;0.38;0.988;-2.042;0.0639;2.64e-05;7.86e-05;0.368;0.769;186.113;176346;Mayor;C#
3xG8Xcrke8F1gfYjzQE1Le;Implant;Makeup And Vanity Set;51;1l7syt0vWShqSgBROokbCt;Chrome;2017-02-06;Electropop And Play;7p30DzTAgW6OhspSXHTI88;pop;electropop;0.679;0.924;-8.469;0.0461;0.000828;0.826;0.0952;0.202;126.988;257176;Mayor;C#
4d02u5rTUFCOdrbhIyxkcz;I Like It - Original Mix;Fin & Stanley;27;2gX4hZFyQUYJYy234GgCv6;I LIKE IT;2019-10-31;Techno House 2020 👽 Best Collection 👻 Top DJ’s Electronic Music - Deep House - Trance - Tech House - Dance - Electro Pop;3QEYvCsVXZj8KuzE0bDmcI;edm;electro house;0.853;0.826;-8.64;0.206;0.0048;0.0434;0.0804;0.667;127.007;428976;Mayor;A
1OLNYVZejaOmBJ7ykGnyoG;I Found U - Radio Edit;Axwell;2;7DL594iAHi5xd9zCayZbzE;Floorfillers Club Anthems;2013-01-01;Selected House;2JPzPB9jnvJLAYtmCbvZy8;edm;progressive electro house;0.649;0.966;-7.179;0.0731;0.0542;0.00249;0.461;0.257;129.969;171431;Menor;E
28jVyHbondZd7dQrZVIk5l;Sweat On Me;Tape Machines;46;1kzleKua4OGAcJv70up12a;Sweat On Me;2019-01-04;Tropical Vibes;37i9dQZF1DXd8Gn5cSmvFy;latin;tropical;0.633;0.8;-4.958;0.0746;0.0203;0.0;0.0847;0.388;107.05;194495;Mayor;A
6SI4JD7iyQ0rrudhCNtMv0;Ice Cream (feat. Ghostface Killah, Method Man & Cappadonna);Raekwon;63;7btiyhWzUfzxN3ijSiBpC8;Only Built 4 Cuban Linx;1995;90s Hiphop / Gangsta Rap;5yGuoOwRQF3o8NVRRlvCj7;rap;gangster rap;0.683;0.902;-7.389;0.291;0.219;0.000761;0.226;0.724;90.447;253227;Menor;C#
4wdxRayaGZRTfIUZJv0NY8;Pieces;Eylie;41;2v4f8ZIvL01eqcmXQwS69Z;Pieces;2019-10-18;New R&B‏‏​​   ‍;4I6rTSxqKl1LRvES2O9owQ;r&b;urban contemporary;0.54;0.385;-11.676;0.0741;0.787;1.46e-05;0.121;0.25;79.835;168500;Menor;A
20hsdn8oITBsuWNLhzr5eh;Byte;Martin Garrix;60;7bhogovOiLN8d5QEKltWyc;Byte;2017-04-07;Jeff Seid Electro House;2Tisn6NZbeofpc57Oc6MGo;edm;electro house;0.597;0.931;-4.026;0.0329;0.000636;0.821;0.0593;0.267;128.031;285089;Menor;G
4sdIuwRDXVZEKhs8ZY897a;Happy Holidays, Parts 1 & 2;Ohio Players;0;4FBrvP2RlrIrQCoO0HL2ty;Funk On Fire - The Mercury Anthology;1995;Christmas Soul;6FZYc2BvF7tColxO8PBShV;r&b;neo soul;0.339;0.602;-12.926;0.0838;0.434;2.25e-05;0.0518;0.51;104.091;503093;Menor;B
