,Curso,Repite,Matemática,Física,Química,Biología,Historia,Geografía,Filosofía,Educación Cívica,Literatura,Inglés,Economía,Plástica,Música,Educación Física
1652,C,Sí,73.45601704665768,70.89624343346595,69.16433805535976,46.78824783973346,62.25475473260452,,51.84378148301486,37.775499613723106,62.889317027316594,57.663057095692,69.64390127091163,36.20250895391561,57.05964091945346,49.04892055565569
1212,B,No,61.95349215039086,55.2163409860179,53.444750227438746,49.04480377532542,96.30537966892902,75.51955988516887,69.48137781000177,74.29592262205482,69.96402932848707,73.31593750084943,67.2232899827483,61.57642792193835,79.15408004636586,
1501,A,No,71.95366424395951,57.740211211102746,58.26555801287581,47.6730607172355,67.93974720561035,59.633066649295394,58.842428193905164,51.068375584598016,58.14049474167669,69.96283334476837,62.891525353057325,64.8690916067933,61.58496883474881,57.38282453744142
2170,A,Sí,73.20623877784149,71.45975079474285,60.43363439858322,49.72935728175221,62.43280641686174,68.88363115835102,65.39354647986839,51.906130050833276,74.02537626819971,76.51315970314295,70.20802272829097,77.17237789002935,65.87679722039172,54.296847591985944
667,A,No,71.44000794711889,67.59753962881274,73.16232948171324,61.562430548989944,71.20555744918488,64.17531174687367,66.49956819699501,50.34372318275562,56.801182692362346,77.59478082150233,68.54005531495308,58.00043646358451,59.37360418550976,55.533467585246235
156,C,Sí,66.58963766305065,69.78009344812403,56.5435001255511,60.495345515451504,69.77273086925614,59.19734457248232,59.09154769117259,43.188495056655725,52.857258621738715,70.29235612158972,64.4245377356087,35.48477100308073,63.497009957091876,
1326,B,No,37.62166306852274,37.01722300120542,32.62971593768684,45.01308333145066,67.5260191345492,,52.12701617048377,53.58438940095707,73.2623682577795,45.99704425425509,47.22452433034483,69.35577629769028,60.80386172208034,76.6687475610185
1120,A,No,98.52223172499492,86.15468893331156,84.35517463517232,70.32616434763612,65.6312905686815,59.471398327889126,53.04660602836927,65.15018745997685,70.3004461372272,80.55264811866121,82.52158914075508,81.03152163451477,58.83936736575712,72.21860705811171
1792,C,No,80.69263662953853,70.79912202551729,69.20241225685777,60.99280771413428,71.14164214607953,75.11293016803184,54.794526788219386,57.9232786459165,59.6397247669143,74.9411550824424,68.5895064933772,65.95064261009394,64.87690080370712,56.09675743442139
2416,A,No,71.27713457049185,63.4710410632519,66.96456526829618,57.13834823801396,64.24480145972964,58.24558945406878,58.30943112339535,50.39391973832171,73.21111768816613,70.35573865694917,74.67620462917138,62.50398947428757,60.040498095387576,58.902882851048076
651,A,No,69.5757828320569,60.35606862132771,70.39032076801257,55.52453081989236,68.21786396572223,58.5529233773014,53.150489185793795,54.96815832077349,55.68340376574821,67.72384067375194,69.995386113973,70.22854462896612,56.893029108781334,80.72024438269585
1573,B,No,58.16492532517209,49.89406282570207,44.28354261136114,46.09007849748683,81.5543028590849,,65.65580825155693,68.83244110841508,72.01348053006521,58.73805347201565,57.89222985793711,66.95399757232259,76.33828640197378,64.9701498598215
1588,B,No,81.47107605509052,69.31191890509159,72.26291902833941,51.72930499656084,83.00338013036881,75.5472057060845,80.52046392322637,75.2046721749887,66.19408414876384,78.11666991381745,74.65082335413096,66.63908068635321,77.01592091365359,
674,A,No,85.38894991522704,72.66030012527895,70.68738126799734,63.03798091065137,66.7347262643246,62.105052953497356,64.11356212801465,38.858358524673456,76.78360214238731,77.88137686660305,82.40703915316976,86.66045897934376,61.23893856013472,51.1095309296814
613,C,No,67.45851625763807,56.80362569525114,65.62355860155874,46.083824169217465,73.24803128540144,66.51878007201677,68.75786973859908,54.679146499058994,65.52595587652725,56.26101281189875,65.4976020497427,63.801768474879026,64.68423758935783,54.264046226180724
1945,A,Sí,50.350248464498385,56.32358844743177,52.73867803969755,37.2599770461749,53.69185606942756,,51.46058457393014,24.020885681642476,70.97354923351179,56.19602048944765,36.63548414211259,76.45161519048594,54.29785312162563,47.35805352531037
1491,C,Sí,55.89364661401379,56.056570102746235,54.46848677953166,48.91050862145936,73.24907197004858,,65.33618469775566,49.72998782722641,56.06436695033007,58.14497129247197,58.79528592956837,42.89639213952428,65.04668781059604,58.77688855568144
1090,C,Sí,60.390457186014345,56.73871005723443,55.43226138417826,52.104500373012456,54.9086854054285,57.85346349858692,51.416296011374214,47.712293836517375,61.57005548903578,63.32562690639929,51.62834348252954,46.63728980126588,60.30917447515483,64.07292027188726
1597,B,No,57.43940720147039,53.414693638279246,53.59927027511274,43.8669968945646,89.30308807326928,58.095203099661376,59.11265372438852,58.15517402919817,52.373249111270354,65.79081143888412,70.6865605072621,62.47583718924337,61.38211664067613,90.28954492369614
1411,C,No,77.04208913319832,64.81188025773965,63.4903229706698,78.98048887083718,66.24747990243405,61.217564978932515,56.35485983144294,46.197697196494914,64.90616764579072,62.13240782263163,64.27770379697925,48.279250077578986,58.91142680736736,64.87479862897237
301,A,No,71.29261537250034,64.39982893964068,55.985059654965255,48.253529673464854,73.16734417508044,57.93346237666954,58.73295896854622,48.03028364412886,67.04468055431045,67.33484327613414,75.6083350508647,66.80515427954356,60.67666458783544,59.90449155078867
1416,C,Sí,29.402321032276515,42.77986412619288,45.27031250170885,42.454477694099786,71.70358240329242,74.70064722682933,64.48402081916727,57.819230315240794,71.12492759390682,53.064724550833475,51.16588759881884,60.89169997592069,72.57012447778936,62.07704962049183
1364,B,No,54.50350006980319,48.71563603974216,52.0127680599306,32.602016641367534,74.491469844415,65.48369203168022,78.45883479185648,62.20813995098783,66.4561620494807,57.497096278504365,46.28838957912676,64.53847027704512,63.795434258521674,76.49302275740925
347,B,No,69.42548198612076,60.51180681347068,64.12836980235164,56.616060631402455,84.37233973954639,72.39330458950754,80.00230849066413,65.0344913374349,70.78369449250934,68.60605259765009,66.19875957678671,67.0791858983075,72.29348072082212,
2302,B,No,56.07183504577409,48.9565241475928,48.52863298258279,40.916350574540246,83.43717761054793,70.73188374430491,79.58232377949614,59.68544229730073,78.41227828675787,59.138559167758714,57.50337421326046,59.46008805485613,82.67626993513662,61.74431095638165
258,A,No,83.0936010901547,78.80200544526399,74.2675775427575,59.604175781339116,61.01790078842748,,51.266363663995186,51.91830966419069,69.7203689943947,57.495511400247196,74.46269300511764,78.88224157887252,51.24500276366711,
425,C,No,67.26514907903342,61.22288109923563,51.36250486444152,50.96720679413389,77.4275798178163,,86.28667080865463,72.31691006145337,68.15337295406503,82.43945581868378,66.92516971891341,63.645629446925014,76.48064079003179,59.128892772951154
1290,A,No,72.10309538833528,62.60504289967793,61.10543136373526,71.85113849027448,57.02928061965237,58.68241765290935,47.33278784109221,51.047860429293,79.24327410061592,63.52830800255556,66.6103836450901,96.23624738180376,57.67020863890606,65.70863987596545
1922,C,No,74.71366967030566,72.05571921262424,72.47431495852199,59.62892305244982,107.92984321765906,89.46287305628117,86.30337715714911,81.51789455009414,71.19428395511159,84.4568005613747,79.0856134753997,46.199703392588226,93.902149901494,60.135060003631935
1893,A,No,81.41426555145145,71.39136957380089,66.5355275448774,65.19260383083439,64.05352600113171,60.78681659717374,60.788711574487344,59.91111514405969,72.44230403330407,67.94072197558472,63.03146208691737,76.09696770043176,59.39305727573074,
467,C,Sí,69.55778616715305,72.01735083934454,55.91765109273955,60.82334803476659,94.31626076855605,94.29446956306923,102.31449994109317,80.13820128857486,64.66835205799411,86.29862352216074,69.41899682616831,34.73144192088689,101.00698992987722,60.349920442946626
813,B,No,54.4671744252249,46.76583609454705,46.33072188039256,43.72457230082582,56.65184811077171,50.691337990813004,65.89381588004241,40.64387910582553,53.46877919252533,54.83361851600318,49.10579454985618,66.77601067105759,56.186483760694585,63.02461842747568
1784,B,No,54.32227148452452,55.368922544511676,49.0215383865164,54.86639206146365,58.17785066569227,47.36262058821749,38.964471446625964,36.948263694560545,55.338895215857406,54.542351926375204,60.43895176683729,73.42305917139839,47.57789072958677,85.33488807544137
1861,C,Sí,75.81423484783247,71.90369200450745,76.40646594599099,48.64999540685718,64.49235404959533,65.50214300428814,58.89151155775784,47.336975718546846,59.0161270598131,65.03898638720513,65.18375175298415,60.79514479802489,69.62044144075786,53.06944453838959
453,C,No,76.45881030393943,72.21443041043848,64.48042306405522,61.863084198726106,82.71541721141907,68.83465347977123,61.74167318288267,61.43981715237139,64.7689317735764,82.79212506338264,74.04272179668553,56.90020604550087,72.97105786397755,67.32647897330222
1582,B,No,49.511479085489576,47.00753945731741,43.54048573545967,46.75624759727783,87.27285762890013,74.3794702263803,67.23287541561947,61.515687577521774,75.54984592548236,57.007555578761306,62.425992667863106,63.607146262039194,72.96081595416514,74.38438769764446
90,C,No,82.62228688348749,74.17025442249432,74.70150136190234,69.29695651167224,59.94009418387153,55.898065063669925,61.265522562381385,55.426399778213224,54.409040426459576,76.5715660770199,79.73142233063139,54.09411827497988,55.63391381167279,64.26058041489306
57,A,No,89.61087483340351,55.39121037321216,55.59258205015483,46.849208337025914,65.3777459948883,64.04594569990978,53.69935280303568,66.13880452463528,73.53148568715321,68.07698919193132,71.57660885468813,75.20419720970378,60.40888749178896,60.14901257250282
2391,B,No,40.63209688972232,35.599550655078524,31.585600994911506,49.35303432000025,82.0749697876666,76.69497311020072,62.58843107626962,61.2695670837311,62.810171785503805,58.482622464270015,53.959719208875676,69.9166378733057,73.02855840717986,78.71084886207773
1433,C,No,71.95642763158928,70.50927305213453,72.18980697450326,57.24172525196206,115.52824689298366,95.05877754267983,107.15392651160991,88.16512304774105,77.94006466625966,89.84382198386264,89.9346601937657,44.6652348122269,100.42428744484047,67.55863053049272
588,C,Sí,78.9683666696929,80.53545010682865,66.7831029827442,54.267866416883706,80.63395739196638,78.97418544367672,66.98256133224767,43.17345661933424,71.8000168975477,72.70445681903915,81.39249604369721,40.69706130828031,76.72735238563251,63.206234552082044
1615,B,No,72.0594213908134,68.76619644177103,64.56978931450259,61.470731266715944,90.8598396057285,76.67839693836264,85.22702237922147,60.463020551481314,75.57720331363346,77.04267918126621,78.25440842653455,72.80559837466978,76.50261713968568,66.2374425348751
202,B,No,53.832997660608136,53.10002952650853,55.525213680074984,51.027832582354804,88.06094409798312,69.2835021224624,62.800871299596444,54.47068224453044,64.86102849923294,68.24316199042707,64.03715435378855,78.27755361747664,68.05008709156604,85.93283581285219
1000,A,No,85.93812163875792,63.46078413056932,63.188771894062526,58.474044868624965,66.69619918134941,60.191748579398656,56.065766314634246,64.50923306223713,76.84972701160798,61.27024307640225,56.205122560624766,75.78727699344871,58.24272539006964,
1344,C,Sí,61.96497483530395,55.65655959610366,55.09714666982856,52.18685911464432,50.10465891507448,57.54536527214995,51.388762584573165,44.88501479855521,56.96878387634813,59.87333057478878,53.47175949479302,60.24031940289719,58.12072841485565,52.07036761842386
1844,B,No,51.87355231052551,55.35540663039179,52.36887684825749,45.04074298189307,68.59795564766225,61.030166385789926,61.753638745801545,47.92524098501292,64.40034223901979,76.07626261000914,60.61401295525689,58.225289326876684,66.89841820264876,
1618,B,No,67.44815088528246,52.61301884702163,50.79747489183644,39.14131658537607,75.99312058005052,70.38642037984955,62.1440420884055,54.29015048604748,71.61043753481432,67.88948627211465,75.12938437626937,70.51829719772626,68.65233811916535,64.89281986020575
1014,B,No,92.38233562582708,73.30174742295391,79.73233252278838,62.13734928347595,75.16472973010292,67.33202667969962,70.8459054763027,61.9553655480064,73.04238301264046,76.6351934337432,84.3937160519543,64.14930846860003,70.06555944960981,66.187833367417
1286,B,No,57.42668094174362,52.15817325905708,56.615936120857796,43.06672863640456,85.65632964722744,75.29107888740957,76.03385377701115,69.46383293553284,86.38744924761971,56.550739219652144,63.40210189949888,78.00031078192885,73.91850553360922,67.59248469256107
1139,C,No,72.43512694073564,80.99395264894123,73.53902738929985,57.63420616933334,74.604570648318,,62.057433511189764,50.30516405627846,69.83520684440283,81.79373925834703,73.12332160946744,74.53939848164096,63.389929880274764,70.35882176885042
136,C,Sí,73.4515598087274,70.82082406864167,55.04339978446755,57.25072375192026,71.84274144109136,,61.44005179021162,53.2635799011123,68.18689288103512,60.11459605171221,68.41760466112184,59.67548954381534,70.15654172892182,61.83500105562622
239,C,No,82.01776378726873,81.32840802392806,59.43511284087892,71.99113729941037,64.26872175216317,63.62013928793527,63.00059493536284,55.217480064646864,64.72365432890388,77.23493971619821,77.85894173445311,60.759847229383475,65.83938687914822,49.526874605697316
1513,B,No,54.17521300831053,46.42175393361265,45.657298212920594,41.525201138480945,71.97687436518844,,70.07424670145595,60.13123976000553,64.9429293840657,53.81962349199006,56.7381342530384,65.70149526034675,67.24965178732255,64.84559271132713
2028,B,No,47.06366171930846,45.78666710824638,49.851589391928236,28.792522223181614,81.574014952938,74.78564821812783,71.09236610498586,65.43306643793615,69.45484481727209,63.89423672649726,58.90851769293755,63.936497125335414,75.47348818672148,66.80465787011428
1391,A,No,62.696151073553985,57.397689479951005,63.04057093230463,54.50832854809697,59.405584841033686,,47.814863685783116,40.61746696715776,69.4225792586157,54.76342291409083,62.42764365491382,78.27371210457288,58.95234993089413,
1686,A,Sí,62.85243086299458,56.38111138769728,49.31417505599354,46.18523567058173,47.970002147072684,45.580910977203104,47.433104423692996,49.61670237675938,68.32724288284771,69.07904140883585,53.63227391540607,53.04626261190164,57.44726237873055,56.614893203554786
2063,A,No,97.03562070050064,80.73151020113114,87.34378774750725,73.80162851034602,63.83015974454159,53.80983056823058,49.457791249551484,53.66579338600865,71.27193204608452,74.2699688625922,89.18026879009541,67.88705399550523,61.42583664916392,53.91660478386167
2276,B,Sí,41.13495623902469,43.682417668100555,48.02218551321968,32.985544232498476,61.891224706250746,67.1422746189272,75.84823432783122,51.09358265615599,65.77008830547287,65.32250670110223,50.468555086308264,62.68823528717044,67.85237387293665,
274,B,No,63.26367117840671,58.925276173577146,53.209608405317574,47.82093112265398,78.25089384787792,,81.94844979179146,65.61760717733772,79.29976090162123,70.54071494445603,66.02542829502909,64.46514321825622,77.5710987727836,
845,B,No,59.846532501521345,56.19789566829859,54.43860154379163,45.869858314375094,56.37128618852721,,51.759639106053314,53.19486097959099,65.72306888702572,58.23980586278174,45.69859530643346,67.43938697744917,54.79538048162975,65.29154547382707
898,C,Sí,69.24692895164338,75.13916936885123,71.10117234655847,57.328838746875455,74.70158968032013,74.84688422299288,78.6213442607384,59.30885056441053,74.48623294479665,81.16442161110814,64.50073332092848,62.877332210997054,79.92316041094305,59.92299919699698
577,C,No,65.41875190495334,55.28084287885881,58.61720166267558,52.502739903953646,72.5875650974238,,60.28478473620185,57.268736419203044,55.478130363341734,63.51961049604958,67.46167684247911,54.35205282625428,59.81829430181345,64.63550030996394
1533,B,No,64.50725592111729,50.409097552061,55.31660743704186,57.16093562263521,71.36728762281034,,70.88446531314736,47.8317507571749,71.1288403358896,60.32266837908914,62.85994067602715,62.89626903693504,67.27219093950933,70.5070618299044
1472,C,No,73.37510172850094,63.95807715652039,63.36795108400533,55.50101902970558,70.87734254297553,,62.34700481626611,56.347366244077215,60.10300479367326,73.87161956258251,59.2636223979117,67.80031073997186,61.8484619632696,57.99532127174252
965,B,No,63.91644843291299,46.95151973523395,47.21255063688067,37.15218157538196,70.59732647138478,66.73529849112698,54.54762423850153,59.98928885410568,69.22593196605956,65.78673117752595,48.86794321174975,75.11148211264394,77.03184265241966,63.06759523424064
2054,C,Sí,64.5179567586109,58.22832913343212,69.09152537972382,43.10157637324831,83.0857830796425,79.4053584092936,77.95911458124311,59.136275789685925,70.61476866253587,70.95426592569177,61.66277116447442,56.12915700608524,82.83720671392639,66.89065023739546
959,A,No,69.93066383076219,56.342907140593496,45.29511651699962,48.373695325068766,63.107903393113745,54.727435555832166,66.93547075079955,52.08405269345034,70.12658577693206,56.68351842514048,67.01346917410288,88.29232289791564,62.05407905433828,71.10511896468478
2077,B,No,54.01798591413444,48.9655895748059,50.86589183994168,45.10536223617523,87.24622842758214,74.47261505048792,77.62355172803655,59.975922921355405,70.49650314475592,67.9685037593323,61.01940200993456,65.43104529572969,79.73259403671406,65.70244067376878
1932,C,Sí,5.031655946311021,49.993361634535006,45.922191794846746,39.941444223034665,76.42871240184593,69.33451895326644,69.93904060876964,50.67143940473598,56.48840277401951,63.468702975377845,34.82307077760549,38.000469019393385,70.68046967149336,68.4997128669683
37,C,No,81.75151483443824,69.50017634103486,69.62624848185705,61.751880747646425,65.15593693537438,59.45401624022441,59.711906737709306,49.305875218262464,60.30037597684247,71.78311560238568,75.98588305768966,61.46226198706526,57.956915535285695,65.56908376207834
2488,B,Sí,41.03938499380167,38.75979539815397,26.909193926564004,25.276945604943872,60.19964483124584,62.00911916113593,59.70872641078987,56.910064992981965,63.82529961727989,41.502373998553765,54.13818009074892,51.67912123319467,62.83768221378593,66.05506239037518
428,C,Sí,31.39355194020046,62.05542007980865,60.67548363414356,43.82363878209085,68.7271552975224,77.48763492786698,73.92353447542908,55.63363974661807,69.4638776149154,74.02594402496227,56.98218822829008,50.157856360090186,81.54539778880064,57.70071365417211
895,A,No,73.97473043859728,67.79315706052823,68.05305914402392,65.60773196334394,67.31632429462157,58.98546151476404,60.254632276320194,50.94406972181542,61.92364306246321,69.03823251374398,60.684970568862596,84.47170930995958,58.776381032619845,65.36774541377858
1500,A,No,92.44843770824258,80.34465875466614,73.82913933057128,76.61386195720168,61.95484950682404,59.30406473115839,57.00787551692187,57.358671118583075,69.60779342686932,69.08612043301184,68.24445254456027,69.6442377444882,59.289136600712006,62.633331961649176
2310,C,No,61.64086695869333,50.28564369560587,50.5249691239201,43.04274017158383,70.55657550397791,71.83882627552488,65.7769108166314,61.78917045367472,81.90599328862079,57.467631750037484,66.8717630862626,70.11203874604806,69.37342676992901,
925,C,No,59.75692671783832,57.39716608997861,57.3516957399012,45.57163674643491,78.23374602022415,56.49510849734942,56.227934898138415,46.843179163896075,65.79564369125126,53.48098437672088,56.65266038056145,72.92805356465634,58.84302115641933,61.15554924776896
376,A,No,77.5688673272518,74.78402531123078,73.93830939793125,62.35755254977099,68.46164200876929,63.753972077283045,56.18043365766489,54.5893504986473,86.0193145899022,70.48559839755612,81.07324141282453,86.02239905402615,62.311938952424676,46.68488074174618
460,B,No,99.28873430080772,83.42563135980161,80.24074133672265,72.64221952969642,76.09567700444583,69.93289678737443,70.31758213482902,60.01687292606,72.90768814793594,85.76552559022572,86.69270600171737,66.20247597654165,71.91129727604657,70.74541078170178
1475,A,No,73.164792309169,74.7806261680684,61.25176051428566,67.52230195808907,66.02239614213059,,54.619715474786034,45.18722592767327,68.75414097844128,53.79635314255523,63.37027899387509,78.85899694968369,55.53082387943805,48.62647850811008
856,B,No,43.4080063461249,32.639469286436174,37.06874844426576,27.056071579408897,87.02516290148021,77.54459302742924,75.62510626186074,76.35532549154382,71.82150043586616,61.29957088242419,57.275169223531734,69.51904255780872,72.37447518683537,67.55129349926953
185,A,No,69.02160342586177,51.11802011314725,54.94745883248114,40.794284577040514,69.24110155344604,58.05938577209844,57.214024053009176,51.95012812399228,73.39023596990758,67.94812762668963,69.84557119923412,92.82894972831684,57.96680562323147,70.62034967713936
362,A,No,78.18054953644172,69.44837244705064,63.15688951673634,62.21146011663442,69.15442288578427,64.93768212579747,67.13071510588881,60.949539652637526,75.74795587598918,80.37548201215661,65.12042564428597,76.80409335304351,61.747123223518194,74.07352877372507
1719,C,Sí,59.80810865044573,63.22134597553721,54.472158208758586,51.43811288539443,57.21202117926042,,51.24480829866981,31.61882726547517,65.0645389999594,60.6101301760564,53.13037340734209,75.68926468356524,65.25101240479951,60.51584980334842
2049,A,Sí,60.5386827328454,60.3281327813785,54.78854781959644,38.61208644813659,34.08765781056734,58.0165471737798,58.891894741212425,42.7094462772912,67.98062489691553,65.05673734583766,41.4422774838481,75.76955821231702,55.17267146939869,43.427712463340825
1673,C,Sí,69.37160122537165,68.13899862547565,68.58055232259947,49.93697359796579,60.40600547309285,,58.188384312117726,44.822805604187934,63.20743319787639,73.61873618299123,65.46218322495724,72.08850161290606,67.09316343348796,56.05545672387895
721,A,No,89.86384564107121,86.06964766604867,80.09683219925026,65.0073572296546,65.45969121941455,51.04321422767072,46.16268339645707,42.67029696678127,69.0327970799355,84.66052502708996,82.28694303450388,73.82725222660365,52.4625893180368,69.14105229144259
1043,C,No,79.75324897892574,73.95734601601372,73.12607221952491,65.5434258305814,80.99995643601831,73.94138039724488,75.07257745436088,67.33082064612745,80.67861614665722,87.94672381800628,74.37475607330975,63.45292863543791,73.90235557809564,
894,C,No,102.83162668569935,72.32464772154121,65.07009556848384,63.353792551550974,82.16654130614643,70.45723874688993,57.44994463538015,50.37105664587705,53.63537028097301,73.88864075936598,86.48502868836599,60.962109909062704,68.7320659661699,68.56950870404744
1235,C,No,67.97675952283186,51.1391329289629,54.04628619555259,50.64557748128577,103.45295071907267,86.37362575470415,72.66170673890223,69.95551725446617,73.83317346648295,66.84224879804114,67.72658688372019,66.65184378272006,85.26497135672442,67.90570100834869
23,C,Sí,69.30098884358327,60.67431607884336,59.700362448208644,47.60911756865948,62.349660492272335,66.8488032408454,63.46089943168062,49.90753496523332,82.53507988842,75.63828627499377,66.20628644960414,87.39709419289713,58.819938931730555,43.895690805199905
1078,A,No,76.9971334379154,73.47370992252634,76.84301933768569,63.19513516384975,63.61971429919963,,62.184067867041065,52.14309271991259,53.71010957389441,71.30034125917066,67.03365152308452,59.55465641093819,62.619327483388254,90.3743757772226
1595,B,No,89.46234562954696,77.81623171958832,83.28473953974228,62.56309452440062,63.91709268868368,,60.95719555661936,52.653327112893066,68.43757788103319,82.51474481854208,78.2010579430406,58.78770141508879,64.97517297411058,
2400,B,No,51.846874366513156,45.91982735650335,46.13441765426117,38.67826576153211,77.81442013353967,,66.47966871389384,56.6659345414488,70.4943781630294,62.501819788067245,51.848303463794544,65.54693917743609,83.29783718686477,82.66243671476381
