,Curso,Repite,Matemática,Física,Química,Biología,Historia,Geografía,Filosofía,Educación Cívica,Literatura,Inglés,Economía,Plástica,Música,Educación Física
550,A,No,69.0306188969299,62.15174655596671,59.03479231014636,56.38715878098127,68.66239471661841,63.78839974235982,57.17238645799852,46.2957452746046,65.65128050405812,69.0099388629765,72.73460388227713,70.5893487154735,63.49986842052895,64.81831827123497
114,B,No,47.21783095341967,39.56337292273703,38.03221596718655,37.03741884479351,84.58534727348534,73.85456649433941,56.76242827772246,57.85397265200844,65.05066910745781,52.19584058504233,54.069987736409686,56.778574284112445,68.92100022317942,
647,A,No,68.4994952436984,58.544694327721245,57.963664224576284,65.86847245487469,70.67550180804938,64.21536993033602,79.22854806839673,51.86203220002355,68.32014527573003,60.82632557625506,51.42964721895821,80.03066136787486,68.06387565053775,84.4204069621749
1520,C,No,76.10364626560794,66.9855528546743,59.48174521578504,64.98378152720832,90.0471012585575,,69.46240810532888,72.62804066107105,76.28104444813664,74.82944050661122,75.04218682235738,81.42192383389718,78.14176322180161,59.847950794090565
714,A,Sí,62.924737216886605,62.45514794273491,54.523112076002796,44.75211326302053,49.28061554221344,59.271369110018576,40.94253147614361,44.44955342637205,67.46422120142216,62.820462059896926,59.85207513878183,70.98515625786871,60.028190848066714,
1052,A,No,74.7116727412584,64.59260205436144,57.28019118898088,63.24357423519907,60.93846295624306,51.878327878624,45.48566652944692,40.08880963660163,67.2384477548135,67.47622037312719,74.94129146264308,73.77753290189139,55.40182648549601,
901,C,Sí,77.3416915147305,67.9549675850774,56.75692410802941,49.609608654125935,57.11578293464926,,44.747436826717525,46.94148902252631,50.177762255874946,64.50146220360251,64.37834097780315,40.10493070829129,57.41309965501649,66.95377637202543
1880,B,No,58.6337392791889,51.592172262596776,46.649839418834496,51.179881837052704,70.53524486775443,65.88412356303559,61.13967194848517,59.64422361677475,65.16681274025503,65.0902298493227,58.106868403312255,55.35642807751594,69.41038364547606,
2200,C,Sí,81.79141900680847,72.20198046663917,80.11524374134156,58.18175491918934,55.06676535914035,67.50235285445574,73.16491026400912,54.72393250280008,58.800686964879205,67.70112760412972,61.177154035517376,42.057100771623766,64.0851205039065,66.29956705067346
2183,B,No,72.06671648820058,66.39351153215232,64.82758485629819,62.65100952318419,81.08239903130031,73.30045698904657,59.489430784816875,67.79462811563157,74.80361689528553,78.68241146762162,78.02967373915708,61.83471360211825,70.61762293496986,63.8353366119582
1346,B,No,56.20529549232097,52.90944362657372,51.544748889783676,41.20256113151204,69.04211249245978,67.09453474936042,64.03063860703075,49.84917025759315,61.278330300603066,57.972219620946596,61.44016561347838,57.710392104331106,61.149680161677885,68.86041724774675
1875,B,No,73.55385024863838,67.59683865858148,62.03390275999292,53.80348355296949,75.8649436470544,64.26163912569338,56.772142987525285,38.269264650402086,66.57858877643962,68.63726796581233,60.35710424873501,83.52069423534644,60.924390448014,77.03170758257261
1269,A,No,76.00677247734104,71.04313078489422,58.19642383725117,68.65016944550662,62.48166112635269,56.22418679986926,51.764516808106436,48.72549418599822,56.702325229821426,76.79585169425083,78.41906972989378,79.50715392335204,55.3158521082794,57.431943612881994
681,C,No,60.02089274496373,57.715331169629486,52.85560877379527,52.95861618917705,71.76601677977473,68.62380018107041,69.2617463435472,55.81152860652337,59.67034844141869,60.94928105115181,60.61082466524256,53.38075130606519,71.19420216176617,67.47758909824334
154,A,Sí,70.71322831911276,68.65632225471686,65.79498345610233,48.737266713707704,55.656097368171885,,49.83498444340928,37.13048593789607,58.04874478705682,65.52197264852147,64.56982258135609,66.9451423425779,60.97922774197984,49.45529832603899
1466,C,Sí,70.73759276891093,61.45319312968622,63.92156000223995,53.54452801858249,94.95325695702911,83.56125134541779,78.23531363621804,70.02614882152908,73.93466490804897,76.7364195067566,76.8103807852253,62.42661608924742,78.58220532010348,61.79522794314527
1481,A,No,72.1149187070261,58.93016168467531,67.0404445010666,48.853464957465626,66.89727009770202,64.62496572530581,61.356901188229486,60.392456179781064,73.62551269818343,77.1749132019689,62.7249967211745,91.85662816145468,62.59265744634723,63.50649708568814
2027,B,No,52.747351931137445,54.67760591111545,57.98082190942907,40.35780393438563,78.41085307731278,68.63958453093997,59.77174711432062,65.60087545279204,64.98602443062438,62.13805285904649,61.740092215954164,66.29136396358099,75.42732396735883,81.61159625600357
1022,A,No,68.94620551377685,54.72740318077749,69.10717177047377,46.569656015485,76.60041019185307,64.59963031635534,68.43401448491258,55.944594227897774,75.75917378037602,60.088487826269684,57.88407503783486,78.74597332556989,61.980454536017895,72.66164490333003
798,B,No,80.34042464100816,63.73605977248396,67.84573604230437,52.34680759394541,76.6178094013826,71.00658259965904,67.99867517571512,52.49970224285739,68.70020941190285,73.06684015309928,79.96660366377589,75.18840689010031,72.53772308602814,74.08745538554432
2025,C,No,78.74140354520026,74.84732898583088,80.95446443060479,64.71218352516038,80.53860440918945,71.36048190024802,65.96738289270549,73.36946844983021,66.14912751959768,70.30840740140344,72.71724884626575,76.47238408339739,66.45644989458343,57.50280979770266
2015,B,No,65.15279820788764,60.53566710005484,58.7857817113584,52.23058648304289,79.97034890203639,77.26545079978563,65.01204674575882,60.93365794462694,70.6880818771593,72.9284885133345,72.04143671187839,74.25529647076357,75.04851113280147,59.101735726424025
2385,A,No,105.53932234641982,70.60670024309117,65.59088953677865,64.84547573458059,65.22690552838488,63.80423266098525,64.86954716169525,59.636325628040225,67.80893081427196,76.97060047464214,96.23112097729363,76.60521781252773,64.23262434439435,63.26541398045027
781,A,No,92.62949283334356,77.22717625502241,70.73583401508567,59.69403315050125,67.12843156553079,60.00196265010429,48.38805006699294,47.62216183557252,73.61901437455114,58.046759196027004,87.01431051618601,81.05539990903738,57.423356216027486,
663,C,No,88.4908677154986,78.3069385936078,80.82346832828426,71.7091010490027,75.87154422166547,66.7711988840826,72.27830205513968,58.514779020027866,67.30237581409027,84.22057725542975,83.80781700669657,86.33152812308778,68.09055134516808,67.84223180622637
299,B,No,73.2010073312853,65.04386341411102,62.678353192154724,73.65730734118998,59.39144330051515,57.36217245614645,64.41505872530476,47.84549843126132,65.15597506892684,77.18622412289034,52.995978079794426,77.6496299897327,56.49150152736759,70.59813975748642
414,A,No,82.97115021532545,75.8769929415774,88.70047425482761,65.63419815459679,68.58703020318974,,62.04918255049932,51.52265309576887,73.5492926051298,80.27012925792711,63.377111448314494,78.10001061348713,61.662565656411445,60.67194022470237
2030,A,No,65.00521035464568,58.85365219314899,57.683709435913045,45.99813715494215,76.41062485784914,,57.191586918741486,55.60524340664355,76.65126360941711,64.50863312323374,56.764669052642816,73.04639826474703,61.7128567112528,55.47601303845343
1190,B,No,60.14225397556145,57.98097581863526,52.29181104762191,61.2765563858961,76.91888892577147,64.89275920684382,62.02776466545999,51.006780046768625,68.77702963190313,60.912636223939074,58.57997752427198,68.114849721999,64.68318293492511,63.12901811925042
2314,B,No,71.66720405951963,65.21497892458456,63.34995321303112,60.50212407942659,73.82982855484696,69.5624124597008,65.46237044124,52.549428318784784,66.87704933571683,69.5243837921076,69.54323274677692,64.0100383105404,68.46209492592715,81.21697866108956
2440,B,No,54.128961737342415,56.45578056969293,60.14746811360442,47.9547887793215,67.06174714044026,64.42926002311229,59.66947116813273,62.898477904929166,73.5643499404691,64.92721433457172,58.88181433488966,67.66433113902768,66.52164561186663,
2072,B,No,51.328188795256615,47.73808408302356,41.71965212881966,34.4109637181236,81.43775727694651,,64.01734979678876,50.86258514939231,57.522378549120404,66.18248000930681,54.83934797860031,64.42703066096838,65.64172649074072,61.068545409381315
2441,A,No,93.51842882476585,90.64984672845284,82.90305865186177,75.77892175073148,63.269769179269005,55.943162699779165,53.354579258713976,57.923804210891475,59.18145573861167,82.35160805123593,75.86180717488828,70.14370872637309,56.696901229153106,55.168612997243244
408,B,No,79.50481554224734,75.23500005932691,65.28016181192223,56.41683680406738,86.7269767071506,,82.11667549250436,63.733788248649674,62.00126618144202,80.0072718738333,79.36256333721973,62.636097609338954,76.23064522350019,78.76934685081652
1513,B,No,54.17521300831053,46.42175393361265,45.657298212920594,41.525201138480945,71.97687436518844,,70.07424670145595,60.13123976000553,64.9429293840657,53.81962349199006,56.7381342530384,65.70149526034675,67.24965178732255,64.84559271132713
1153,C,No,72.4529552814879,72.9541370977186,62.279943742127074,60.25613878357882,67.51342740926881,,57.84875451495972,64.20126341967018,52.80406025166499,69.57760948150025,65.20075648820112,40.628641130526475,65.23885668200765,73.68199878491528
2429,C,No,80.64067130011196,78.43060829407733,77.9973238675958,70.21137092649525,65.79915581804305,,65.87528190828117,63.29496634091981,55.04401038875742,84.48332927927017,70.83272229200973,53.261730440114576,60.854400222665944,
1079,C,Sí,56.378172243914506,62.78074570327565,58.500021843811695,49.14292306437404,57.23279755739844,,51.068666559987754,49.61270933444037,47.85795409869672,67.86806215503853,44.39626408815225,59.2775271490533,54.54035650919853,66.1776296656288
1532,B,No,86.34285759175042,76.16943404704654,76.07858515024779,76.38352027998249,97.88662547566015,77.43731945955344,72.61654246407727,59.0311750483479,62.201987387724174,65.97365672400686,70.2147821656,73.64713013150123,72.22124758127349,59.40219656845677
1767,A,No,94.19263427504806,68.83146442167974,77.61642757655156,55.183138283902835,72.71279720767333,58.71253923551806,59.44994165579036,61.982310073038114,71.06651537512013,69.53515661346744,78.31156437567552,70.09811965605809,64.37871074764794,73.029698383147
2016,B,No,54.92460461038048,50.30358736249783,47.57226589975042,46.5898027402861,80.24389675452996,,77.7296882083766,58.61261103309407,78.70173649299167,68.39261435534621,56.20937115410023,70.28753277249743,70.34296654097777,
768,A,No,80.99252662875986,78.95559870003865,78.30319471432718,62.31879886680659,73.02468733107682,,75.25427872663616,61.20744317449455,77.66732534180176,79.78107537357737,65.55987247797597,70.41530760643063,66.08962909230222,68.36453265546108
945,C,No,76.12022648685345,77.84630538169777,65.04873865610894,57.494623750266385,103.49666605760603,88.34278480437828,88.1514707301207,70.83075180454613,67.3811540456015,91.49766069725361,83.26797935683803,66.74885904072013,84.05417575601837,62.693830685479675
992,C,No,81.97390479959714,70.59528826374823,75.56531714478895,65.8908538306064,71.3106962994178,,61.83036233928136,54.52936873297525,79.85257333234887,77.09964987661866,60.174356553584595,85.68836810695099,63.514561507484906,58.60552862336042
2336,B,No,67.29712202518921,52.72684436484243,55.126876119728976,47.525320946706366,68.47706365341212,,67.71490773839209,56.27487280868134,66.48896509512547,64.292920996905,57.327137832529296,63.20148490979178,68.48289989126269,
775,A,No,71.95613856286438,67.35876694127538,62.11402558846583,65.9271131466621,79.14001117104833,,62.304311244156416,61.91831815023973,75.15789079240378,78.01255565374717,70.11285477224956,66.62013859977932,73.58888953819257,46.0020746587934
460,C,No,64.16284635677584,57.95470179793829,58.3639818465035,50.49184822368242,79.60501680276883,80.36790256001183,75.6488944698876,69.8542772686091,71.44251428368511,76.18726456306902,70.95791700386765,60.12615128207616,82.43784998491148,70.29033468069582
1279,A,No,70.84337061963824,64.35233940152142,66.5641526878651,55.44867898709379,65.68755821718015,61.47127100824704,62.79587734462646,52.06926007768303,66.9065456320827,70.35939879348787,78.55771797337434,79.25667166047486,61.330538117354095,59.548841830460205
1901,B,Sí,34.694911863498085,33.07868299520297,27.075711488556625,25.649695909831465,60.76958424618583,,60.056280615203036,48.63182750542656,44.021192258038226,47.750354462241624,50.71892248450456,57.01380869780773,64.01060815152795,64.84634908118835
1257,B,No,68.74555441214247,65.00805299990424,61.46602351110263,52.943992475375815,70.69112857526741,,59.89877749926094,60.5914506837176,65.02090792432948,75.74934560789725,64.92395433875576,70.73126823646282,63.51210855140751,82.07379282673011
2344,B,No,61.912497924791566,57.52760501475819,54.25984886160728,49.56799607491995,79.52040702404783,72.64058937049177,63.4381348273487,55.35641310244248,67.02310217249139,59.957338139103946,58.32946543163212,58.041864435697114,72.62540815436103,76.61388772795331
1979,B,No,63.403732159618016,60.258343034164035,56.54110064018788,41.04851398998087,92.15426755025206,,62.63691689863919,64.54520450382793,73.27979106980771,71.91807789514905,62.65534794596834,68.88113741356871,71.3113695716104,62.00313066160398
112,B,No,65.78187630365679,59.64665327386882,61.09475446889612,35.67628695590332,83.63459845338944,,70.04754466537977,60.40213373242998,72.66286400934972,66.62692998997753,66.39436490661821,58.41123452384875,69.80501246480958,73.5978297664296
1081,B,No,62.799377979211215,58.244406115620485,58.0228231409854,45.058784081005534,65.38187683186011,66.3177914596579,61.42263391134796,63.750338657847934,70.22949032404566,66.25254597438042,51.91809607875294,68.97076787479612,60.70588475428864,79.26437115636438
1264,B,No,59.400417823447654,46.43762058847458,47.481381775627106,45.84170697245776,70.0941920117105,70.50385236898592,74.04518982478227,52.97631286879949,69.6775403685992,69.52109421491112,62.970760843255576,69.04718479930456,71.77451474056711,84.33554403222435
324,C,Sí,71.55852638034442,68.10752774489298,65.99690658798082,57.43810107554582,60.401185496455604,61.93140435282654,57.02279189444539,41.144022506618214,70.31241329256218,58.159841477602384,58.67293288483542,60.745756185450006,62.671345972601834,66.25593673608218
598,B,No,55.00935024985913,49.079610513296544,45.17988422005276,40.547938806829464,74.20420168585974,,77.6568024109298,53.00168682100861,65.13076948948219,64.55625626136217,61.53412433650607,75.9805676595889,68.39316692928044,61.37624270103823
548,C,Sí,72.05031777677979,59.34048073647618,73.73341498007058,60.36651388903393,61.27053717498266,60.237715718551534,57.27438883171671,45.47296767052727,59.23208855160893,67.79117092868577,66.061881344949,64.16310319619704,58.33015640961158,60.613334973457036
2148,A,No,65.97081975445741,63.79346117738634,65.64663033816117,49.739854876426094,58.23029716147101,49.68354706979738,53.525120860420444,40.40100137040399,61.9189618758913,53.3183229674637,56.87387576356527,75.05703857008506,53.38696645549644,43.671943670892276
132,C,No,87.9082897392286,63.40898829553539,56.53441836632032,49.325992269231065,58.17255859254213,65.26551627752119,47.74134074930383,48.68229063405715,61.22189081586048,70.17761701982076,73.79774744341088,68.69417064982069,58.04803961786122,69.56463631748194
1030,A,No,74.0090488534909,67.42075089948251,62.87795968448636,66.09384656748584,63.83723088754255,56.13286562538417,51.25755351490139,48.2937441156924,71.61213833345626,67.4708188359271,68.05352137673702,89.47047030328696,58.85084310815044,66.93407997865245
1073,A,Sí,60.72274057503829,59.46282230898048,50.9039597546292,50.47341592792305,57.57447297036291,62.41079723176127,51.663565615047425,52.754513212210306,70.937747227493,55.599111474607874,72.59309886198889,74.31166136572543,59.37763096038796,56.08588168747875
412,C,No,107.65187526225512,74.67019101658273,67.31405030341747,74.78852759347015,70.0913629288881,62.11994005477865,62.46655166401916,46.02958586066832,58.981315065456734,82.89414213652933,92.79099893912021,54.048551182657604,60.4622181393799,
2190,A,No,95.97967653575805,83.41683540491175,78.05105323284056,74.50848607775966,76.60379537296635,,52.107502468454335,44.5718717167139,69.6716050440475,74.10136039253149,86.22340306048717,80.15068672328208,56.364339139142196,
222,B,No,80.72792874560646,72.41024237866237,67.09131443013527,66.97909806751306,71.14264113573881,74.45338521590266,76.65305125839937,76.89300668433822,70.20068816877911,70.67446640614864,62.929016079926946,65.7034475719881,77.52541164234191,62.90278955438211
144,B,No,49.94244842069822,46.648868423479236,42.53582377688851,43.75399656141887,72.98702414978116,60.715175195705825,58.7294041258759,42.777236138087986,67.24391346052846,56.57873572312933,59.49871984016025,70.88461549738341,62.54201792649281,78.48368208052032
2197,A,No,64.10783472628121,58.24666507633754,49.86885164859676,53.16132494990781,64.90117211046986,54.566796792059165,50.537484544614834,51.76558994463709,71.95350265862317,68.02921669389882,62.262683377589276,81.5902162598928,54.553064628573324,61.011331341864434
601,A,No,68.10405279053953,65.63806098903545,61.776863951017354,57.06480105596745,62.07265292306116,60.40616909880193,51.58223108624306,48.362438652808656,68.95440316580738,66.74014826267423,62.82443263952214,93.15391585778083,66.76402250102743,47.1806522797184
1484,B,Sí,51.26092312789285,36.61805320414814,36.1019545721587,26.576361708057547,59.936395299758466,55.99849478234993,58.037512340501735,41.066294765228776,55.118146166068634,44.71008340685695,51.6955060181014,40.46826265601368,50.25693303150917,61.97539076808681
182,A,No,61.447510305867354,57.7637451708583,56.308429335959076,47.89169784372216,62.474243475442506,56.76515337692079,60.44918109315345,47.642978780408306,64.55666883037063,65.56095068909174,54.245588766688094,82.08590656664833,57.313703452871074,61.89208332695323
2266,B,No,51.71674894251573,49.7825833839071,51.5287619070128,46.37119440025156,78.1310265996238,67.91292503296127,74.83836364488279,67.2826977217747,60.416999919996144,60.04682691579998,62.87438154987052,59.40340209111158,72.91236821083851,66.19511470448313
2417,B,No,67.50481043851886,62.11122087942314,61.84707954734073,52.49938735280857,73.3294032300014,65.35837355858041,66.37092012839643,65.26188530638993,68.35241562107767,65.29455004872023,61.52121111843142,64.09312969634763,62.346192537752735,83.8678872678646
1671,C,No,83.12575386771363,75.97475782707396,73.5940281860259,62.81121245970273,80.19213964737096,65.78331746076786,67.31312793245563,50.363839646288085,75.13618143509363,72.04807704570389,73.17952231232681,65.89065939519044,65.35256206161048,
932,C,No,81.17362951947689,73.80054747582362,68.49419364271921,60.559340812601036,63.917856368124674,61.321683493902064,70.04492975022688,59.67905172127349,71.81719382523572,69.28760309855643,80.91693110250827,73.74187343394135,63.937523201075734,56.33581259166923
2295,A,No,78.67329265312144,72.80579721022266,76.74031233081952,57.04525179990558,66.12876514426776,61.86116119401251,64.10186434767805,55.24063382168725,80.86203980064647,68.80276234453852,80.84010408708868,65.68218342920957,61.31293437090666,
319,C,No,81.51340905880458,71.49333256794468,68.19024069330793,65.9920763168081,85.3569389983354,82.33345965617963,74.46473452645674,68.73795086220457,70.20354550393772,82.13188936976096,75.9009963576934,68.96595081617842,81.65542063352764,
1606,C,Sí,75.99129871297093,73.77807972132874,64.80200377365594,47.80830754970027,70.9308298523195,74.53351254801119,68.60408459791488,54.09376979539768,59.6072818382893,84.75896025980417,77.04830530811513,48.883642929075876,77.31529119436607,56.16922190184782
368,B,No,68.55087316836126,65.8529249802345,67.96601755203199,61.07078737091323,73.68810415044794,66.73879375877469,61.89925544627915,58.36379538369762,74.1229952862833,69.90403546927153,73.08396926619469,73.98681725162507,69.50799897054438,80.73116691447854
710,C,Sí,64.56549066853792,71.58105299567555,67.24230178060826,58.493596439882644,72.80994582642683,87.89099249906141,77.81960897112236,58.52857721970428,73.6139823699658,74.33394568908642,67.5140376027099,45.571049289439536,86.63182938980324,51.83166509987691
568,B,No,48.876196328692245,42.93313251952781,39.8253153869814,41.92592076680953,65.83000956480603,,52.22856317580484,43.69892721303931,51.77714890004497,48.55519854398234,53.957962775227315,68.75116907787937,62.38733170203923,75.84857045373232
2345,C,No,77.5346560233929,75.85291770649539,68.88815208087104,59.3724602080466,95.41025147184904,80.04915913521299,86.09723074683076,75.89174757997534,76.81695015157561,79.7114895341645,73.44449956350816,63.464583261594214,84.00708616709431,57.868821718293034
1054,C,No,75.00680553444973,67.69473963236055,59.62548562536706,67.53649893452962,77.5339953063451,,58.779101143108434,56.40109368649676,76.50637333975693,72.29419969672293,72.5912923383168,65.31800911216368,58.00866452729607,60.419844819931825
564,A,No,66.1273427680496,60.406476584189804,60.79731814558384,54.76466983984797,65.99890654712021,64.55722026367225,62.77020276961202,51.68320549816827,77.04545810626922,72.06282196586247,69.84227935500755,79.49326259840862,60.839179420173046,66.2492111705697
1444,C,No,77.14970295321184,66.18274750213753,61.69675465032476,55.923426427362834,77.08223126416645,,69.43448281534648,65.78342105560313,81.85093223013645,73.59708649359477,70.48032224193969,63.9502187149828,68.35543772762391,66.34900656050226
1682,A,No,64.313223153477,58.39084447488048,54.816537754390936,55.896960604417906,66.26076321870097,57.72834605803712,51.69885350098228,47.520284820645124,55.14188667400067,62.547162950879766,80.88288595780162,58.847441650077066,59.88954209256203,51.97151577142872
974,C,Sí,61.432157962107866,70.80759315655021,68.68419107853948,59.876250608183966,54.23996253121036,,63.61357384873162,35.24613247467811,55.28206247501923,67.15212815281264,59.02732093450757,59.211925007835006,54.25557228682522,70.8803652434265
1730,C,No,87.6842327802453,75.80660569852948,67.87086639176559,61.90868915001917,80.39546939406266,,60.16864966351678,57.72903661909884,81.22228360447818,81.28141868932178,83.53517993128729,90.57858231983703,65.3077492022268,70.09735628131854
2208,B,No,65.18239320956356,42.61556269100854,65.40163586198345,52.96415904252789,55.36160949148962,49.326540683608236,48.87831158650621,42.18625893182207,55.97448383381018,55.777682576916824,53.97577742804194,69.61521433836911,50.980419515596424,74.66701285137584
2024,B,No,80.11609961319986,72.55140159190734,61.51837324945773,46.90048858780151,67.21985390977629,61.49638193327062,55.6759582257387,48.87925101899208,58.84899243864754,65.7773908051447,57.74152825015131,62.43123697777881,57.72445477537462,61.026028312747414
423,C,Sí,79.01989823363726,78.83141964124007,56.931077528433406,60.48494883496646,45.192514720028576,,56.203232049500215,49.13113852524995,56.84008114852375,72.26971447108829,73.47572066440708,60.50390917369053,56.55874573407321,62.775920785816176
1217,C,Sí,64.16451755802305,75.19784345986913,64.20480259320118,65.91308556017776,60.532938916374285,57.50863085145572,41.86922613049711,46.91216766054065,46.90983253773564,61.342982327199614,78.49868144183557,51.96917469825763,54.214517658917195,52.75901348320727
2056,C,No,79.1162802533256,77.7233865985979,72.0583068758919,60.36030434474571,67.47380975464591,61.48976645501448,55.89519943533092,52.125099477371315,65.5651006451727,74.11899057939505,78.18886501433309,72.46795203604356,61.32121782399206,56.577327693192245
164,A,No,83.83019705951308,63.41194586734532,61.26307463225863,50.21067358139464,62.905073474488894,60.795990111870495,49.85614072819545,52.13254041602695,64.40195524102789,55.93216481172969,80.05784881241668,73.35225521258586,53.77064700330963,39.37567186414857
1903,C,No,73.49960232432122,59.2511603578437,62.426395556141976,49.413689454578794,98.82943106777542,91.67473302770084,72.46925858472169,81.88894718122665,79.54753704761417,91.753933578595,73.14898383591445,71.42895377304092,83.75602709635051,60.09196897235645
509,B,No,62.09623665587011,34.98074074818622,29.22066500102757,31.768147920339224,68.1019856956972,,59.73187394341051,68.93198757718334,76.23394633411054,45.879906239622954,59.433305385051256,74.11780111721008,63.072339733071,73.73876136828393
1783,B,No,53.644844569116465,46.33679623986019,56.58315407733002,41.47315054925896,74.3652554736233,,70.03484962792561,68.5823259797634,63.76374035334426,60.95368134159102,55.67773161722206,58.789611925495926,70.52250248437524,
449,B,No,69.15614814110836,69.92227713868189,59.86199810357333,53.828848415987494,79.71054325179495,73.53251219350649,77.71756176486632,58.13297879196881,65.17191074006956,73.58722964369372,70.1520634775639,65.77715547007526,70.94996152517884,78.62763028686405
757,A,Sí,53.29742920376326,59.621447836686244,61.50045365073181,39.644281124280475,36.055304173271054,53.89124531798258,54.76461296359737,36.901660823495675,63.44770349524588,56.80559951612938,32.37548719547257,78.24898731022562,47.13663167051945,68.73665481295598
294,B,No,59.080567545499896,53.537826254908886,53.49398836108432,46.00979258505365,65.90508844297537,,54.35022715030952,49.73033008974937,67.9563091382276,58.65739470164754,55.39568611300663,66.96823907624312,64.24442722621235,74.90312383214645
1672,A,No,69.22060825005778,62.058446666091186,52.78531427850038,46.94415979232787,62.338655338022875,50.954579525504755,47.60734945875361,38.23147835503509,68.34803662079521,58.57683516760617,73.2270547794668,77.43976465514137,54.258123171539914,
1542,C,No,76.96564060693358,72.96931538619545,79.36656229563073,60.063315989683865,75.37955465485258,,67.23322817817078,60.30034018639204,69.80493320292626,75.59176962438123,70.11203916867998,51.70712299147285,67.6573774239786,60.927178844961574
423,A,Sí,46.8619675328091,64.14408656093643,48.05178859357586,46.98649894704838,56.053567975887475,,57.49077879629399,39.99411172991608,62.73698927515946,68.84992188168297,62.96017073437588,67.43153528500328,60.731186892044384,56.83664228947309
805,A,No,69.49165495142003,62.75556394634602,71.89054769561724,67.04714444586743,58.05897546227059,,43.422276961794594,46.68558652147141,56.99937810059078,65.54558149532328,68.07708524850078,80.36801978325022,56.3444549432545,65.18719221067352
1656,C,Sí,74.85773763357619,71.85793347387924,77.82079209756523,55.105140790802096,87.6307157118277,79.52100236770312,84.03785479222624,64.33131369280028,58.91392858832543,81.29955219852842,83.37370517005212,44.39968569587039,78.24949621138278,
