track_id;track_name;track_artist;track_popularity;track_album_id;track_album_name;track_album_release_date;playlist_name;playlist_id;playlist_genre;playlist_subgenre;danceability;energy;loudness;speechiness;acousticness;instrumentalness;liveness;valence;tempo;duration_ms;Escala;Clave
748Vnqa1Rpwteiarxartiz;Sonreír;KURT;55;3LHWZe8qOBLft1AQNdiuIk;Sonreír;2019-11-22;Latin Pop Rising;37i9dQZF1DX8womvTyUjrN;latin;latin pop;0.895;0.407;-11.807;0.0542;0.286;1.52e-06;0.126;0.677;119.03;211480;Mayor;F#
4pZQSv5bgJIYanXRTwW2pF;Rock 'N' Roll All Nite - Live;KISS;0;28R1dlvV3yiNktmnnYflK5;MTV Unplugged;1996-01-01;Unplugged Hits 📣;5NTm3injIRkUMROsZr3C2O;latin;latin pop;0.613;0.984;-5.023;0.0853;0.075;0.0;0.984;0.543;137.519;259080;Mayor;G#
44E4aMwLp8EosJDp8WyQe4;Como Fuego;Reyna Tropical;42;2cob5a2IGcGDa0CuYS3jLi;Como Fuego;2019-01-20;Vibra Tropical;37i9dQZF1DX3fXJqxGjuEP;latin;tropical;0.762;0.635;-7.027;0.0665;0.952;0.921;0.116;0.802;134.044;184925;Menor;C#
2wzMOVWqLMBNx7wVvJ7tt0;Murder Was The Case (Death After Visualizing Eternity) (feat. Dat Nigga Daz);Snoop Dogg;58;7f9KDGqY7X2VLBM5aA66KM;Doggystyle;1993;Minitruckin Playlist;0VVH2Nzj6kBVGK3WIUQMAw;rap;southern hip hop;0.47;0.83;-5.35;0.115;0.00474;0.0;0.339;0.587;90.967;218187;Mayor;A
2FkMblDPYXfRedlZPQVtda;Make You Feel - Klaas Stomp Mix;Klaas;0;7a0y6waxLPEDxT1SRrma5e;Dirty Electro House 4;2009-03-13;Electro/Progressive/Club House;1HtnPDj2V126xB9tJP786P;edm;progressive electro house;0.824;0.664;-5.107;0.0672;0.00046;0.248;0.062;0.698;128.019;360427;Menor;F
7rfAUubPk9BrBNFApLJZcy;Lion;Alban Chela;38;5zovaI1FN42xp089bkBtNp;Lion;2020-01-10;Trap Nation;0NCspsyf0OS4BsPgGhkQXM;rap;trap;0.7;0.702;-8.066;0.0336;0.0159;0.666;0.0519;0.129;103.996;191983;Mayor;D
0vZCG0H9KhtU7K8MEUVAoV;Tsunami;DVBBS;59;7p38vlEZaMNySKQVSSWUm8;Tsunami;2013-09-02;BIG-ROOM NEVER DIES !;4QtO2XySphMOJt7pX0yaVi;edm;big room;0.699;0.839;-5.353;0.0481;0.0483;0.655;0.0897;0.264;128.026;236706;Menor;E
49vwUeeauJgEQxDViXA01C;Al Natural (feat. Yandel);Tego Calderon;63;69rKlAM3KXEHw6vPtM6e9L;El Enemy de Los Guasíbiri;2004;Latin/Hip Hop/Dancehall/Soca;2rg9LCyvaMQvnCE2hVndpR;latin;latin hip hop;0.924;0.782;-4.55;0.0816;0.246;0.0;0.0659;0.745;95.01;204347;Menor;A#
0FPXDopNoeVy2GmE6ZLrv1;Cha Cha Cha;MC Lyte;19;1dO9eKzbFJxKy9uej2bfak;Rhino Hi-Five: MC Lyte;2007-04-24;New Jack Swing;3ykXidKLz1eYPvuGoFlD1e;r&b;new jack swing;0.881;0.889;-6.062;0.357;0.155;0.0;0.316;0.922;91.325;180093;Menor;A#
2qR3ORfI1SCHG4cl6r3ERX;Dance With Me (Get On The Floor);Brotherhood Creed;4;4LdKbL2o2CueCFdgCh6V0e;Helluva;2012-03-06;Kenny B's Ultimate New Jack Swing Mix;7bdhfXlbfml9CuNn5c7372;r&b;new jack swing;0.834;0.663;-9.671;0.0617;0.000437;0.00287;0.0782;0.133;126.324;358333;Mayor;B
4sxLB4ibrNZko2Y9wHfwZ3;Get Mine;Bryson Tiller;52;69Hh6cICpfig9bfP8TBgNQ;Get Mine;2017-05-10;🔥💵 Hip Hop, Rap, Heavy 808's - New School;3jPkaExIWXQWklcmmF5180;rap;southern hip hop;0.646;0.534;-7.644;0.418;0.0578;0.0;0.12;0.427;99.987;213657;Mayor;C#
27qSobohScQ8WnEzp02Tm4;Right Now (feat. Future, Fabolous & Jadakiss) - Remix;Uncle Murda;27;2cBRgh9adWyspPPkGnqD1M;Right Now (Remix) (feat. Future, Fabolous & Jadakiss);2016-04-14;🔥💵 Hip Hop, Rap, Heavy 808's - New School;3jPkaExIWXQWklcmmF5180;rap;southern hip hop;0.808;0.328;-10.068;0.46;0.274;0.0;0.12;0.136;140.114;224418;Mayor;C#
1It1TxBK3xIQAB4xJkPevn;Blue Lights;Jorja Smith;71;3AlSuZnX4ZCab8eoWnnfbm;Lost & Found;2018-06-08;Urban contemporary;1ZlL3IQS8eB0s0RMxz02yD;r&b;urban contemporary;0.692;0.57;-8.077;0.185;0.666;0.0;0.107;0.309;91.917;250454;Mayor;G
2DnJjbjNTV9Nd5NOa1KGba;You're so Vain;Carly Simon;75;79x0PRGIZv33znrCkPkCZ5;No Secrets;1972;70s Pop & Rock Hits and Deep Tracks;1uKFRCQYci8kVgMy3xzTVH;rock;album rock;0.659;0.678;-8.18;0.0313;0.157;6.69e-06;0.0784;0.647;106.186;258411;Mayor;C
4j1Bk0BEIGCF9hR7cSwl9d;Candy Rain;Soul For Real;59;0GmC4fd7RwxsFoo5Ht4nKp;Candy Rain;1995;New Jack City;6RLvj5OnEuPzI1P02KwnzK;r&b;new jack swing;0.59;0.699;-7.529;0.079;0.00389;4.69e-05;0.0577;0.63;188.269;276067;Menor;B
5IYxM2QhxH1xjy2RvBQf6T;В каждый таз;БРАТУБРАТ;0;5crkYcOl7wn2DTGhpXg5aC;LP 2015-2018;2018-08-13;Russian Gangster Rap;0u0qLLE8MZc679RZWCk1TT;rap;gangster rap;0.721;0.857;-5.926;0.31;0.297;9.58e-06;0.309;0.933;76.003;150500;Menor;C
25XphFUCyqVtIz9mI0Bqi4;Straight Up Menace;Menace ll Society;0;0PB8s2taVctplXwTxvuNuV;Menace II Society (Music From The Motion Picture Soundtrack);1993;90s Hiphop / Gangsta Rap;5yGuoOwRQF3o8NVRRlvCj7;rap;gangster rap;0.734;0.469;-11.546;0.145;0.00114;0.015;0.328;0.539;79.87;276402;Mayor;G
3ZCTVFBt2Brf31RLEnCkWJ;everything i wanted;Billie Eilish;97;4i3rAwPw7Ln2YrKDusaWyT;everything i wanted;2019-11-13;Pop Hits 2020;5TDtuKDbOhrfW7C58XnriZ;r&b;hip pop;0.704;0.225;-14.454;0.0994;0.902;0.657;0.106;0.243;120.006;245426;Menor;F#
331dTBEyQyaELx3zSS2BID;Escape - Radio Edit;3LAU;29;4oAlkvXiWJjpQPEQ81eiqb;Escape (Radio Edit);2013-09-20;♥ EDM LOVE 2020;6jI1gFr6ANFtT8MmTvA2Ux;edm;progressive electro house;0.375;0.701;-3.462;0.0457;0.000173;1.27e-05;0.395;0.0927;127.953;186094;Menor;G#
3a6YKw9xPXgqzwtOKnsPCQ;On & On;Erykah Badu;8;0AdCd5aZbu62xuQTR1gLPe;Baduizm;1997-02-11;R&B 80's/90's/00's;2Ey63yNQeC9Yto7JwX9BGJ;r&b;new jack swing;0.762;0.403;-10.423;0.158;0.0396;0.0113;0.256;0.346;80.476;226133;Menor;B
5WrEilrRI5cIW0DxMvQYPZ;Jopping;SuperM;75;1C1qYeSC9RdgbrKXpZCTSJ;SuperM - The 1st Mini Album;2019-10-04;Global X;37i9dQZF1DWUxHPh2rEiHr;latin;latin pop;0.74;0.835;-3.425;0.0839;0.0139;0.0;0.857;0.535;123.024;251293;Menor;A#
59pC3ONM6ggVn0CYi0l1KD;SLOW DANCING IN THE DARK - Loud Luxury Remix;Joji;60;5mHiYBTIG4T0Exc5VOy8WA;SLOW DANCING IN THE DARK (Loud Luxury Remix);2018-11-09;Electropop;2Z5cPJ6Z4EVZAfF08amjvL;pop;electropop;0.752;0.883;-4.45;0.0426;0.00616;0.0998;0.167;0.509;122.026;176414;Menor;F
4VaautwnWDkePRnzcDhAYY;Heaven's On The Other Side;Curtis Harding;40;7BlqkOOBcVqUwLEhC0Rxq6;Soul Power;2015-01-19;NEO FUNK AND SOUL;2WbTrS5D0V2TW6DiDkJBru;r&b;neo soul;0.673;0.491;-10.744;0.0278;0.00018;0.0025;0.136;0.331;115.29;239453;Mayor;C
5qsKdwDWbhNTygUO4mGpix;We Won't Be Alone (feat. Laura Brehm);Feint;4;3aH62Qc5rMIwDOU2GDcFca;We Won't Be Alone (feat. Laura Brehm);2015-09-18;Happy EDM;3d2JFEbvcx7p2CHkBaQeMZ;edm;pop edm;0.377;0.858;-4.9;0.148;0.134;0.00185;0.0985;0.117;174.751;234475;Menor;B
5P5cGNzqh6A353N3ShDK6Y;Bad Romance;Lady Gaga;19;034EE1ofh9OM6wJBqd2xYo;The Fame Monster;2009;BALLARE - رقص;1CMvQ4Yr5DlYvYzI0Vc2UE;pop;post-teen pop;0.697;0.921;-3.75;0.0391;0.00305;3.65e-05;0.0831;0.721;118.99;294573;Mayor;C
4KcE3At063Xyleg2xGzVYz;Metal Guru;T. Rex;36;5lL8N073N1d9ENpzM9Wtj5;The Slider;1972-07-21;The 1950s/1960s/1970s/1980s/1990s/2000s/2010s with pop/r&b/soul/boogie/dance/jazz/hip hop/hop/rap.;1S7BckuYIkEazeNKOSM0uA;r&b;urban contemporary;0.251;0.917;-5.552;0.118;0.000678;0.000453;0.217;0.504;127.112;149707;Mayor;D
6q1qACcezH6eH77Xljh5QV;I Need A Dollar;Aloe Blacc;65;2LAdkhxTJkCWUE4sPw1zgb;Good Things;2010-09-28;10er Playlist;1kEczIkZH8IgaWT2BiApxZ;pop;electropop;0.84;0.482;-7.116;0.0333;0.202;0.0;0.0873;0.957;95.498;243053;Menor;F#
5h6SovHOYpIMlAkafxcbq3;Funk #49;James Gang;57;0FHtUmahwAambT6S4boSP0;Rides Again;1970-01-01;The Sound of Album Rock;3yj9YnQGTdnFuKbDyXGDi6;rock;album rock;0.652;0.94;-7.927;0.0776;0.0398;0.782;0.0567;0.72;91.242;246293;Mayor;D
4y2wnQgN93puWVDavsMTUi;Muerte En Hawaii;Pau Sotomayor;39;2oSkI5ztZQV313ZNifkbDM;Muerte En Hawaii;2019-09-20;Vibra Tropical;37i9dQZF1DX3fXJqxGjuEP;latin;tropical;0.718;0.382;-12.493;0.295;0.894;0.0;0.0807;0.88;73.671;186689;Mayor;D#
1tWBJaXRlYd3NPuqzRIfm2;Pipa - Pep & Rash Remix;Santos Suarez;3;4ZohjX0rBFNBfuZrtQHbcP;Pipa;2013-09-12;Latin Village 2019;3JcJCsvBnRsA6oc7eUYDSB;latin;latin hip hop;0.549;0.92;-4.983;0.0999;0.00513;0.879;0.212;0.316;128.009;320630;Menor;C
5sECfQlNNE8s6J9s9UJibo;No Cha Cha - D-Rashid Remix;Smashing Sebastian;1;084KUQlmy7PQ59fwCbi8aQ;We Like Clubbing!, Vol. 4;2015-03-02;Latin Village 2019;3JcJCsvBnRsA6oc7eUYDSB;latin;latin hip hop;0.793;0.948;-4.578;0.0656;0.000397;0.852;0.0971;0.5;127.996;348875;Menor;B
3JDq9RHax5vBjyamtba48p;Rise Up;Saliva;0;4jv3oyXlstuDSsrvuMNe5l;Rise Up - Single;2014-02-18;New Hard Rock;64BvJcehegyvhqQtV82Ddz;rock;hard rock;0.497;0.887;-4.205;0.0522;0.000132;6.84e-06;0.0819;0.499;172.124;188225;Mayor;B
6psI811W9U9nIPDPXIbBiD;People Are Strange;KAAZE;42;4uOvYp0CfLpwlcTG7wqwRi;DREAMCHILD;2019-10-04;Big Room EDM;3S03NWbWkrR1e7DPH9rf9Z;edm;big room;0.351;0.838;-5.444;0.0861;0.0179;0.0;0.299;0.198;126.473;186094;Mayor;D
7ycWLEP1GsNjVvcjawXz3z;Praise The Lord (Da Shine) (feat. Skepta);A$AP Rocky;82;3MATDdrpHmQCmuOcozZjDa;TESTING;2018-05-25;Trap strefa;37i9dQZF1DWY3UKS6jvnxr;rap;trap;0.85;0.569;-8.152;0.136;0.0609;0.0816;0.1;0.294;80.02;205040;Menor;F
0eq2B9lsa8hhyYLzxPOnLl;Love Is Gone - Original Extended;David Guetta;12;4zs3jdR3QXt8E53oplIfhB;Love Is Gone;2007-05-18;Electro/Progressive/Club House;1HtnPDj2V126xB9tJP786P;edm;progressive electro house;0.83;0.508;-7.416;0.0458;0.00082;0.031;0.0364;0.685;127.983;405133;Mayor;E
6eB35pgMXdfhz5Z0WjwF1O;Hey Mr. D.J.;Zhané;13;4Rj3sxQFk2chQQqfad4siz;Pronounced Jah-Nay;1994-01-01;New Jack Swing - 90s R&B fused w Hip Hop;79xd4wnVuKZK4rJMsL2wPa;r&b;new jack swing;0.865;0.557;-8.018;0.0612;0.0221;0.00353;0.0973;0.859;101.293;252400;Mayor;D
66lsHFgvKb6H28JRQ9vTPK;Glock (feat. DrefGold & Giaime);Dark Polo Gang;67;0SVWWFonSZMVkMYEjGCtJf;Glock;2019-11-26;Zona Trap;37i9dQZF1DWXU2naFUn37x;rap;trap;0.914;0.619;-8.323;0.146;0.241;0.0017;0.105;0.166;100.995;182970;Menor;G#
7jfrjyLCU6m4HF2AEP3Gzh;Todo Está Bien;Wk;43;3mGjXzZjVExq3BnJQdK4xx;Todo Está Bien;2019-09-20;Arena Hip-Hop;37i9dQZF1DWVFZbCNivv6B;rap;hip hop;0.909;0.485;-7.87;0.258;0.406;0.0;0.0921;0.748;139.524;166378;Menor;C#
17G9G5tBsdzmKmoHIh00sX;Me Gusta - Remix;Natti Natasha;70;1D7lFbv4p8DjJVKOcHfX1r;Me Gusta (Remix);2019-05-01;Reggaeton 2020 😍 🔥;03sDEv7FN58Mb9CJOs1Tgn;latin;reggaeton;0.853;0.766;-3.527;0.0401;0.0247;3.4e-06;0.272;0.835;96.01;197013;Menor;C#
7DHX1Ng0V186U2idfFfjGi;Burial (feat. Pusha T, Moody Good, TrollPhace);Yogi;54;3rOzXYxXqBUcw3u131mrjE;Burial (feat. Pusha T, Moody Good, TrollPhace);2015-07-06;Epic Bass Drops;49EXQVXh5k1t8SOhmUeyU7;edm;big room;0.689;0.935;-4.449;0.167;0.019;0.000299;0.24;0.391;145.984;226849;Mayor;D
68poZGRClFTzLdeRz9X0M2;Panini;Lil Nas X;13;3ubteGlws5KJiIDSn45zz8;Panini;2019-06-20;Electropop;2Z5cPJ6Z4EVZAfF08amjvL;pop;electropop;0.703;0.594;-6.146;0.0752;0.342;0.0;0.123;0.475;153.848;114893;Menor;F
7s56ykjZI6HkIBjpRw5Qv7;Rebel, Rebel;Shaun Cassidy;18;3z2v7xL75pLeil4TTqxq0I;Wasp;1980-09-01;Electropop And Play;7p30DzTAgW6OhspSXHTI88;pop;electropop;0.626;0.455;-14.548;0.137;0.215;4.45e-05;0.329;0.928;143.132;248314;Mayor;A
6TesHoNPZGdcVjllhAuKJh;A$AP;Dillom;66;6gZRifxANm2D2Q0NFlSPjl;A$AP;2019-09-27;Trapperz;37i9dQZF1DWUmxBdWX3Pp4;rap;trap;0.942;0.808;-5.317;0.119;0.073;0.0;0.0935;0.444;98.978;184242;Menor;A#
0ctMHnma5rklnfurOKFXV0;Disco Inferno - Live from Sessions @ AOL;50 Cent;0;43if2D3fAusXbLRmCwOVq7;Just A Lil Bit (International Version);2005-01-01;Gangster Rap;5joQabz9ys3XPGbSx5CaKv;rap;gangster rap;0.831;0.549;-7.603;0.243;0.197;6.83e-06;0.33;0.606;97.041;189939;Menor;D
7Be0ZZbeOUQfG2b6pLyQUV;Meraki - Original Mix;Stan Kolev;23;40vSaCi4kY9xTi9cWh6dDg;Meraki;2018-04-05;Underground Party | Hypnotic | Minimal | Acid | Big Room | Tech | Liquid;29jj7pQlDqnWclbHQk21Rq;edm;progressive electro house;0.666;0.791;-8.449;0.0487;0.00208;0.893;0.107;0.608;122.997;459556;Mayor;F#
6IRdLKIyS4p7XNiP8r6rsx;all the good girls go to hell;Billie Eilish;86;0S0KGZnfBGSIssfF54WSJh;WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?;2019-03-29;Music&Other Drugs;5jROYSZSL7cO0jGAqkPx7C;pop;indie poptimism;0.726;0.444;-8.922;0.372;0.283;0.143;0.177;0.569;185.044;168840;Menor;G#
2rwmKpWW6o6anOhvcyiJOw;Nothin' But The Cavi Hit;Mack 10;53;2esSqztHIhZfXup4PihEoD;Best Of Mack 10;2007-01-01;Southern California Hip Hop Primer;206vi9Q0p3juAU73flxPsz;rap;southern hip hop;0.852;0.741;-5.435;0.135;0.0247;0.00106;0.0974;0.534;97.894;241360;Menor;C#
06KyNuuMOX1ROXRhj787tj;We Don't Talk Anymore;Charlie Puth;79;5Nwsra93UQYJ6xxcjcE10x;Nine Track Mind;2016-01-29;②⓪①⑨ mixed;2bOjjgN1S3Gqd8vSMyafvJ;rock;permanent wave;0.728;0.563;-8.053;0.134;0.621;0.0;0.179;0.352;100.017;217707;Menor;C#
4u6chQOq3h6g03cnPzAxcz;Spirit Of Freedom;Dropgun;45;2NYNdxFqVUDLMTNfJAJbcc;Spirit Of Freedom;2019-01-25;Pop Warmup 130 BPM;37i9dQZF1DX3PIAZMcbo2T;pop;dance pop;0.438;0.914;-3.919;0.0601;0.0206;0.623;0.12;0.225;128.184;161250;Menor;A
6rHLVYMy47SX78qKNvp3Es;Simply Amazin' (steel blazin');Blu;33;2OnNdRdzqs0Xe6VU2uGdPe;Below the Heavens;2007-08-07;Southern California Hip Hop Primer;206vi9Q0p3juAU73flxPsz;rap;southern hip hop;0.7;0.792;-6.031;0.19;0.36;0.0;0.352;0.67;90.003;278693;Mayor;G
6X92l986jasw5nvGsblwk0;I Got the Keys (feat. Jay-Z & Future);DJ Khaled;47;6ZQyMrmlg95L8gy63Pnm33;Major Key;2016-08-05;HIP&HOP;5DyJsJZOpMJh34WvUrQzMV;rap;southern hip hop;0.686;0.623;-3.425;0.13;0.00287;0.00145;0.219;0.176;140.171;219759;Mayor;C#
6RCCs5jOIu7ylHAEv8u2U9;Pełnia;Smolasty;54;2ZW3jW3AYNaiwy5qSVNuRa;Pełnia;2020-01-10;Global X;37i9dQZF1DWUxHPh2rEiHr;latin;latin pop;0.567;0.899;-5.486;0.362;0.553;2.79e-05;0.168;0.78;179.949;171333;Menor;G#
