track_id;track_name;track_artist;track_popularity;track_album_id;track_album_name;track_album_release_date;playlist_name;playlist_id;playlist_genre;playlist_subgenre;danceability;energy;loudness;speechiness;acousticness;instrumentalness;liveness;valence;tempo;duration_ms;Escala;Clave
1zMiePWukCo5o7LfvmAFfI;Free Life;K-Y-O;37;67qyASPeAB47N5Gr4Iw0RR;Free Life;2019-07-03;Trapperz;37i9dQZF1DWUmxBdWX3Pp4;rap;trap;0.769;0.487;-9.718;0.276;0.802;0.0;0.118;0.475;139.901;166286;Mayor;C#
7o92cBTVVzDsDwmtToWU0m;El Chapo - feat. Skrillex;The Game;0;0VLlcnVEGA6u3J4ALuGDCx;The Documentary 2.5;2015-10-16;Urban/Trap - Contemporary RAP;5CK0fshHcik1vWyeCc0zat;r&b;urban contemporary;0.747;0.912;-3.324;0.262;0.139;0.0;0.271;0.59;127.096;220079;Menor;F#
2Vr64hEbobPZRIDtnVSkSE;Play Me Out;AZ'1;5;0rbWkSOtSSYrErvVdVWrHZ;Essential New Jack Swing;2015-09-18;Kenny B's Ultimate New Jack Swing Mix;7bdhfXlbfml9CuNn5c7372;r&b;new jack swing;0.809;0.704;-10.059;0.107;0.00541;0.00152;0.203;0.78;107.947;293467;Mayor;F#
4qknM1pQz53QOyfDVTjcM9;Me Enamoré;Shakira;70;6bUxh58rYTL67FS8dyTKMN;El Dorado;2017-05-26;latin hip hop;3nH8aytdqNeRbcRCg3dw9q;latin;latin hip hop;0.74;0.879;-2.251;0.105;0.193;8.25e-05;0.0928;0.948;103.71;226893;Menor;A
6FbPncqw70zSCpe2ZWj4cY;Twenty20;Toby Beck;17;7CXgTGXOF5fmX33Xt07KCg;Twenty20;2020-01-04;Latest Hits 2020 - Pop, Hip Hop & RnB;7FqZlaYKkQmVnguJbHuj2a;r&b;hip pop;0.861;0.45;-13.399;0.0752;0.00732;3.25e-06;0.177;0.336;96.978;169458;Mayor;C#
2Kt9BxrGKoFF9QPueruRe5;Forbes (feat. G-Eazy);Borgore;44;3MlXIxaFEFTHQ01T0E025d;Keep It Sexy - EP;2015-10-02;◤ Hip Hop Dance Music – Urban – Trap – Breaking Locking Popping Bopping – WOD – World of Dance;0Hr2h94pKN8QAGVAgD6BsD;rap;southern hip hop;0.747;0.782;-4.326;0.283;0.0223;0.0;0.0902;0.501;113.99;206316;Mayor;G#
2C1HfPSxkTrp29qSc36eUN;Motor City Madhouse;Ted Nugent;10;0n5v0O4M1D6Cw5d4KZb5mQ;The Essential Ted Nugent;2010-10-26;70s Hard Rock;6pZlZ20vt3aDjIKw98aBtQ;rock;hard rock;0.527;0.917;-7.368;0.0923;0.0146;0.0988;0.135;;119.466;273160;Mayor;G
11DLmgnvdCJ0xMYp6r8Ja2;Alv la Policia;Remik Gonzalez;0;160XFSlFJwvsdnkt1msblI;Rolando Hits;2016-11-25;Mexican Gangsta Rap;28Ke4pXWqF2A5b2GfQ1pQt;rap;gangster rap;0.777;0.654;-6.517;0.101;0.028;0.0;0.212;0.942;78.006;201627;Menor;D#
2OEr2lzItRFTQvtzXT0wOm;Thinkin Bout You;Jonasu;51;2NSafcBSIFQVzG16GR13Ni;Thinkin Bout You;2019-10-18;Tropical House 🏝 2020 Hits;2SRbIs0eBQwHeTP7kErjwo;latin;tropical;0.727;0.782;-5.223;0.0487;0.229;0.0;0.188;0.82;112.083;151627;Menor;C#
63OFKbMaZSDZ4wtesuuq6f;Born To Be Wild;Steppenwolf;73;6GLHwIp1K3u1zdLOdPRG0W;Steppenwolf;1968;Hard Rock Cafe Classics;3sv5ViKoPDNnZRsklzEGMN;rock;hard rock;0.438;0.71;-12.412;0.0919;0.262;0.537;0.221;0.53;145.928;210373;Mayor;D
7GsLrzsAash4bp75SltRaN;Chasing Pirates;Norah Jones;59;0U7AFwPDmrvgthIFj7DQWq;The Fall;2009-11-17;Sexy Soul 2020;5EMARioe9z9eKOeWIAC2JW;r&b;neo soul;0.85;0.468;-9.09;0.039;0.547;0.0667;0.106;0.76;106.974;160907;Menor;D
3mRBSk7h2Vr0D0yott8VhC;Shattered Amethyst;$uicideBoy$;53;1gbgmfoERh4YxIVyyjS8Hp;My Liver Will Handle What My Heart Can't;2015-09-21;< DARK TRAP >;19WuHd4MxWLzE1fpMmw4S4;rap;gangster rap;0.806;0.702;-6.643;0.0688;0.274;0.138;0.323;0.182;105.975;126874;Mayor;C
1F9dkdIZdlSFekJrvjQMe7;"Rub You The Right Way - 7"" Version";Johnny Gill;0;7r7Vb7w9Fc3kUDNgIlPIxk;Gold;2005-01-01;New Jack Swing/ R&B Hits: 1987 - 2002;4sji14lrB5bgcr51lPALYH;r&b;new jack swing;0.629;0.989;-5.611;0.0578;0.0278;2.46e-05;0.0949;0.693;111.942;242427;Mayor;G
2thYAVfPCmf4QxN7R69rPu;Wasted - Ummet Ozcan Remix;Tiësto;39;7HVXqv7lJYQqpIFyYbVmRL;Wasted (Remixes);2014-06-06;Fitness Workout Electro | House | Dance | Progressive House;6KnQDwp0syvhfHOR4lWP7x;edm;progressive electro house;0.677;0.917;-5.069;0.0407;0.00871;0.231;0.681;0.43;128.008;355398;Menor;B
47KKOdexdhKL2jgX673WrW;Calling All Girls - Remastered 2011;Queen;35;6reTSIf5MoBco62rk8T7Q1;Hot Space (2011 Remaster);1982-05-03;The Queen - La Discografia Completa;3E88dLx4fgFYY70gdGzdnB;rock;album rock;0.613;0.718;-6.749;0.0346;0.0484;0.00011;0.0661;0.619;138.43;231853;Mayor;D
36pYPsbeDZTNLFhDJbVv9b;Hole in the Roof;AronChupa;61;0rt7VD0KtLP64aPNVJA8Bq;Hole in the Roof;2019-11-22;Crossfit‏‏​​   ‍;5GiPRvTccToqwOzkoAcDrY;edm;electro house;0.767;0.477;-8.318;0.0475;0.0383;7.15e-05;0.156;0.556;123.015;170000;Menor;G
5CzYPYavKzmVq87TAxal54;Blood of Babylon;THE NEW DEATH CULT;22;5zIuziOGqrA58Yi4f9UDIu;THE NEW DEATH CULT;2019-09-06;Hard Rock;37i9dQZF1DX1X7WV84927n;rock;hard rock;0.37;0.898;-6.161;0.0458;4.67e-05;0.623;0.199;0.843;166.985;198853;Menor;F
6ZAwEE4kTdtvyE66iRhFxR;Real Wild Child (Wild One);Iggy Pop;60;4j1zp01LTkV9kNWAuKU45c;Blah-Blah-Blah;1986-10-27;The Sound of Permanent Wave;4EYSGTuqe9cVfSVpX4gtGv;rock;permanent wave;0.59;0.851;-11.754;0.0297;0.0174;0.0975;0.154;0.968;146.213;218307;Mayor;E
2zykitlpirl2soC7LwtWP3;Protokol;Jamaika;56;36oKDyKcEYhdETzdsGBQvc;Protokol;2019-11-25;DK rap;37i9dQZF1DXdhDukKQ88Cc;rap;hip hop;0.587;0.551;-8.523;0.236;0.106;0.0;0.0545;0.172;71.329;195012;Menor;D
3bUbOOpXfkdDlXg5iPGdJC;Like Home - Radio Edit;Nicky Romero;45;3knECzpm45ekkrm06q78TJ;Like Home;2013-03-25;2011-2014 House;53Ga3Xt9fumdJfhNNSBvzU;edm;progressive electro house;0.575;0.888;-2.802;0.04;0.116;5.96e-05;0.333;0.236;127.908;200156;Menor;D
5UhpceEr5XmbVwyoIUIRnh;Hanggang Kailan - Umuwi Ka Na Baby;Orange & Lemons;66;0S0yaR1MiuHfyAZPAtChVc;Strike Whilst the Iron Is Hot;2005-03-24;Pinoy Classic Rock;37i9dQZF1DWYDQ8wBxd7xt;rock;classic rock;0.556;0.674;-5.563;0.0296;0.116;2.19e-06;0.226;0.399;146.433;261867;Mayor;C
0GuQcX8wTe8bUZ72ZncR7m;All Along The Watchtower;Jimi Hendrix;8;5643V0ojEFh2bULWiPhuhs;Music From The Motion Picture Watchmen;2009-02-24;Classic Hard Rock;1gAeQGQ7hr2q7IYmaejDW6;rock;hard rock;0.433;0.787;-6.747;0.0581;0.00287;2.97e-05;0.0883;0.562;113.363;239667;Mayor;G#
7HRKgCruDphRaLW4wmx8xM;Can't You Hear Me Knocking - Remastered;The Rolling Stones;3;3i3imP9g6gCc6VzeeyduXZ;Sticky Fingers (Remastered);1971-04-23;Blues Rock;56dbowk1V5ycS5jW7DSvi5;rock;classic rock;0.545;0.757;-5.228;0.0396;0.408;0.045;0.16;0.714;152.217;436000;Mayor;C
525z8O4TTjzSn6gfLItXtd;Just One Look;Branches;31;1YDm5Ooe4VB1QaiynDvJpN;Covers;2014-04-08;Bluegrass Covers;37i9dQZF1DX56crgoe4TG3;r&b;hip pop;0.571;0.551;-7.023;0.0306;0.234;0.0;0.13;0.133;127.263;188500;Mayor;G
4o6BgsqLIBViaGVbx5rbRk;You Make My Dreams;Daryl Hall & John Oates;77;4LniALl9S6YedTFdiZWOMS;Voices;1980;Classic Rock;5BygwTQ3OrbiwVsQhXFHMz;rock;classic rock;0.751;0.501;-12.151;0.0552;0.234;0.112;0.0467;0.902;167.058;190627;Mayor;F
3vUc9WQpoca15404jNdzf9;Changes;Lauv;79;1kXtiGkGi9myC9D35lwdG5;~how i'm feeling~;2020-01-02;Latest Hits 2020 - Pop, Hip Hop & RnB;7FqZlaYKkQmVnguJbHuj2a;r&b;hip pop;0.532;0.455;-8.366;0.156;0.452;0.0;0.237;0.204;148.182;160187;Mayor;D
5fj3vGGigaAbVhPz9TjsLz;No Target;Brodinski;32;0kSoc58QK1UBCq6h8DuW9v;The Sour Patch Kid;2017-03-03;🔥💵 Hip Hop, Rap, Heavy 808's - New School;3jPkaExIWXQWklcmmF5180;rap;southern hip hop;0.811;0.605;-8.942;0.128;0.0998;9.09e-05;0.108;0.189;128.042;198757;Mayor;F
1f76rJMP93OCXuDn3lzq0S;男と女;Junko Ohashi;40;10BIzys0QO4l9UQGay0iRI;THE BEST SONGS of JUNKO OHASHI;1998;City Pop 1985 シティーポップ;3j2osvmecEao5nmo9jZ5df;rock;album rock;0.655;0.894;-6.186;0.0354;0.0838;3.96e-06;0.0505;0.877;121.968;287333;Mayor;A
62qhlMjSdV2xzmYrzlBgSe;balcony view;Leavv;56;4qaZE0ziOC7xarjrKgHdQz;essence;2017-12-31;Lush Lofi;37i9dQZF1DXc8kgYqQLMfH;rap;hip hop;0.676;0.202;-12.967;0.196;0.944;0.886;0.104;0.751;75.109;80000;Mayor;B
5RM6SOuQJePOl5C8ebF8X9;Feel It - Steve Aoki Remix;Max Styler;22;6eprt8VhYPr6S9RrGMty7m;Dim Mak Greatest Hits 2018: Remixes;2019-01-18;Alex Workout;7fRlDx99wBg6i45OCvxwKY;edm;progressive electro house;0.66;0.959;-1.328;0.0389;0.00165;0.00696;0.0528;0.408;128.009;236250;Menor;A
4DjHWjHMYNOXwJ8cfXGzaB;If I Loved You;Royse;38;7IsxRl9zuewoBgcVDW8Tw8;If I Loved You;2019-05-10;INDIE POP! TUNES;0HD4Pc1PK8fsyKQq9e2U2v;latin;latin pop;0.663;0.829;-3.222;0.0458;0.477;0.0;0.157;0.425;115.07;214437;Mayor;B
0W6yJKJW8I04iDT6BsINaL;Virus (How About Now);Martin Garrix;43;6cMs1rlzNK7VhFI5zXNXID;Virus (How About Now);2015-02-13;Festival Music 2019 - Warm Up Music (EDM, Big Room & Progressive House);73uj4YmsC7SJ6SbUMTvf07;edm;progressive electro house;0.493;0.818;-6.252;0.0395;0.00121;0.497;0.824;0.0801;128.032;198387;Menor;F
5eqiMMbaeUZ32Q7sS00H35;Anaconda;Nicki Minaj;66;40XGTQ7FN6Y3dZXJhKBe96;The Pinkprint (International Deluxe Explicit);2014-12-15;◤ Hip Hop Dance Music – Urban – Trap – Breaking Locking Popping Bopping – WOD – World of Dance;0Hr2h94pKN8QAGVAgD6BsD;rap;southern hip hop;0.964;0.605;-6.223;0.179;0.0668;7.78e-06;0.214;0.646;129.994;260240;Mayor;A
74HYrIbnpc2xKCTenv5qKM;Window Seat;Erykah Badu;56;1MOub955Uer957RVqqkF2a;New Amerykah Part Two: Return Of The Ankh;2010-03-30;Neo Soul;2YPP7fiYu5pIcp2yyHvw4A;r&b;neo soul;0.643;0.535;-6.795;0.0941;0.648;0.00213;0.0766;0.564;82.193;289720;Menor;C
2Iw5Rd1IGACxv2CPUZguiG;I Want Her;Keith Sweat;36;1UwtBNOPmXRtdxPJAiNryN;Make It Last Forever;1987;New Jack Swing;3ykXidKLz1eYPvuGoFlD1e;r&b;new jack swing;0.74;0.467;-12.066;0.0425;0.0145;1.55e-06;0.173;0.89;107.848;360107;Menor;B
1ZjvIaEJRjamDwcypUGbpr;MOSHI;Pegboard Nerds;50;09EyrRyxNieasY6wbEDUfg;MOSHI;2019-07-11;Nasty Bits;37i9dQZF1DX2VvACCrgjrt;edm;electro house;0.694;0.972;-1.427;0.0968;0.00166;0.878;0.291;0.248;128.046;214998;Menor;F#
5E9owC5qaJcsc22B0N4PYn;Tonight - VIZE Remix;Milk for Two;47;5QEOmgEFZzmDb4l8ggkOn3;Tonight (VIZE Remix);2019-04-12;Club Mix 2020 🍹;7sq6nuruoMyDhEWkX2oYOg;edm;electro house;0.659;0.889;-4.28;0.277;0.132;0.000185;0.0817;0.439;129.029;158100;Mayor;F#
70gUpEnhuX4OxklDsYewHY;365 - Jonas Aden Remix;Zedd;49;7gTwELYieNEJjBhmPvOm71;365 (Remixes);2019-03-22;PAROOKAVILLE - Big Room;6vbHQdtfmexb0ptmBSpemm;edm;big room;0.74;0.802;-3.967;0.0531;0.0112;0.000385;0.187;0.502;123.987;165998;Mayor;D
6IXICze5FgtxDC4k8lXV1p;Big Bird;Blasterjaxx;0;0VpXrf6cJkwtjaxUgtzuKh;Big Bird;2016-10-03;Big Room House | Festival Bangers;5Bx5niVgi3qGQQw06C0RKq;edm;big room;0.613;0.981;-2.866;0.0599;0.000411;0.873;0.34;0.118;130.009;156942;Mayor;G
4DEyCl5t6wuxLZnUBQss8N;Have Yourself A Merry Little Christmas;Ledisi;29;7ne0Kc9Ky1QdfNLb3FfOuj;It's Christmas;2008-01-01;Christmas Soul;6FZYc2BvF7tColxO8PBShV;r&b;neo soul;0.586;0.594;-7.585;0.0775;0.591;0.000365;0.137;0.381;149.79;264573;Mayor;F
3uMmllZo1AfoEnVT4ENCD3;Highway Star - Remastered 2012;Deep Purple;68;32NQ56VZDTXSH3SMv4XSGN;Machine Head (Remastered);1972-03-25;Hard Rock Classics 1967-1991 (Party Edition);1NIX36ZFWEtgXSbSNghoue;rock;hard rock;0.307;0.909;-7.08;0.0574;0.135;0.0336;0.125;0.443;173.674;366136;Menor;A
74t6wFVz6sU52IzAQcC1kQ;memories of her, last winter;Rook1e;53;7EIbQnhNrS9TbupAqmMxqQ;memories of her, last winter;2019-12-31;Lo-Fi Beats;37i9dQZF1DWWQRwui0ExPn;rap;hip hop;0.669;0.245;-13.548;0.0438;0.813;0.903;0.0835;0.394;109.488;115135;Menor;C
6gpcs5eMhJwax4mIfKDYQk;Slide (feat. Frank Ocean & Migos);Calvin Harris;74;1UIlzhqJLiA3f6OVw7QKn6;Slide (feat. Frank Ocean & Migos);2017-02-24;Happy EDM;3d2JFEbvcx7p2CHkBaQeMZ;edm;pop edm;0.736;0.795;-3.299;0.0545;0.498;1.21e-06;0.254;0.511;104.066;230813;Menor;C#
6tS3XVuOyu10897O3ae7bi;California Gurls;Katy Perry;71;5BvgP623rtvlc0HDcpzquz;Katy Perry - Teenage Dream: The Complete Confection;2012-03-12;Post Teen Pop;2Aud8PXoTGcyY5esHu4Aaz;pop;post-teen pop;0.791;0.754;-3.729;0.0569;0.00446;0.0;0.163;0.425;125.014;234653;Mayor;C
3bCuNSiaBHqxdevMYEnGpe;Tanto;Jesse & Joy;78;3mBRgkagJKALFDxm5ptevT;Tanto;2019-10-04;Latest Latin American Hits 2020;51LvliKED7oZNJR8XCiPip;latin;latin hip hop;0.766;0.729;-4.534;0.0533;0.424;2.48e-06;0.109;0.62;143.955;220701;Mayor;B
6sdX6dI2bxMoBSFOR85VAn;Finally Yours;Giovanca;0;0tCkBrWE4PTMoB7XGmusf9;Satellite Love;2013-09-20;NEO FUNK AND SOUL;2WbTrS5D0V2TW6DiDkJBru;r&b;neo soul;0.475;0.622;-8.678;0.0568;0.803;0.000551;0.158;0.679;87.044;252680;Menor;G
5CMjjywI0eZMixPeqNd75R;Lose Yourself to Dance;Daft Punk;71;4m2880jivSbbyEGAKfITCa;Random Access Memories;2013-05-17;Dance Pop Tunes;4SdfG4cPG3skmTiQLozZGh;pop;dance pop;0.832;0.659;-7.828;0.057;0.0839;0.00114;0.0753;0.674;100.163;353893;Menor;A#
46lvmzK8wxAy66tjzXXSh0;Tal Vez;Paulo Londra;78;039RvHRSbMCfQLsYcg70BQ;Tal Vez;2019-04-03;Trap Argentino - Trap Argentina;6ltss0ThreZ3uIMn5mr4Tm;rap;trap;0.849;0.655;-2.899;0.106;0.266;0.0;0.0781;0.76;161.966;264483;Mayor;G#
2H8LPaY3NSjmOFMH2Rygnz;Running Out;Matoma;58;5vYA5O6P4ESBwV1gN1orpi;Running Out;2015-12-01;Chillout & Remixes 💜;4NlAd9NpIa92IjErMyAriM;pop;indie poptimism;0.601;0.682;-5.905;0.0338;0.0856;0.00384;0.132;0.17;94.999;211200;Mayor;A#
3XU6GFkPFhxK0hJLsIJDH7;Inner Hell;Auralist;26;36feAjDxzRNpmQwQiY2dXr;Between the Devil and the Sea;2019-12-13;Rock Hubspot;5hvf4yL105Rw6cvCP6AMjM;rock;hard rock;0.493;0.903;-8.849;0.061;1.22e-05;0.0172;0.0653;0.138;119.996;256000;Menor;A
38S8QaVo3RlmLU7cgfNT7B;All This Love;Alesso;0;3yqh9ozOA2cAgPUJaveAuG;Forever;2015-05-22;Electrónica, Progressive House, Electro House y más 🎧;0o5gKmuET7F3lQnpFxvPO8;edm;progressive electro house;0.671;0.773;-4.963;0.0326;0.153;6.86e-05;0.447;0.465;127.971;251399;Menor;C
4Za5hZBGX6z9a7X95PEFI2;Message In The Music;Debra Killings;8;4TnqUqaNvt3tb1ECMBBEWr;Surrender;2003-07-17;Gospel Neo Soul;2wP2UAYC4Nqb6oUXkMJlAz;r&b;neo soul;0.507;0.516;-5.613;0.283;0.0237;0.000142;0.0598;0.719;78.786;235200;Menor;F#
5rTkhUIFPbkqwb99ZA8PW3;Every Single Night - Extended Mix;Norde;26;0JH3f1kTZ8SumOKnhwqCm9;Every Single Night;2015-09-25;@deniceemoberg EDM - POP REMIXES;2fbrY1tuoW8Uji14H7623k;edm;pop edm;0.435;0.786;-6.063;0.0934;0.131;0.00305;0.0839;0.794;181.485;323306;Mayor;F#
3Roegyp101revmrnUlnbj7;Boy You Knock Me Out - Single Edit;Tatyana Ali;26;1ptmzt0USrhNahl5nk9q8Q;The Masters Series: 90's RnB;2009-05-14;R&B 80's/90's/00's;2Ey63yNQeC9Yto7JwX9BGJ;r&b;new jack swing;0.69;0.722;-7.106;0.0774;0.12;8.12e-06;0.2;0.661;92.208;239000;Menor;F#
2KyXyTrp3kp1Fsg7B1osYD;Para, Pensa e Volta - Ao Vivo;Yasmin Santos;78;1QdpjznhhFhbJGwPYy42We;Yasmin Santos Ao Vivo em São Paulo - EP 2;2019-06-28;Verão 2020 | Pop | Funk | Sertanejo | EDM | Top Hits 2019 - As Mais Tocadas;5HmZtuuIDMtIy21kylqhx6;edm;pop edm;0.611;0.791;-3.095;0.0436;0.245;0.0;0.237;0.572;111.928;174179;Mayor;D
5qsKdwDWbhNTygUO4mGpix;We Won't Be Alone (feat. Laura Brehm);Feint;4;3aH62Qc5rMIwDOU2GDcFca;We Won't Be Alone (feat. Laura Brehm);2015-09-18;Happy EDM;3d2JFEbvcx7p2CHkBaQeMZ;edm;pop edm;0.377;0.858;-4.9;0.148;0.134;0.00185;0.0985;0.117;174.751;234475;Menor;B
1KamYvfe3xmvhmXicpkTsS;Root Circles (Short-Take);KreisEckBeats;21;301yOVOclo6Ipo50ZIVlem;Root Circles (Short-Take);2019-08-28;Tastemakers Ball  -  EDM - POP and FUN;67cpuBAXjwibm3LG333Oaq;edm;pop edm;0.722;0.881;-9.463;0.038;1.57e-05;0.614;0.316;0.369;130.003;316000;Mayor;F
0ZMd3vx4pIcQyKAMWWvE8i;De Donde Vengo;West Gold;47;3WIrwWGCUK2vbGRVE1LbET;De Donde Vengo;2019-11-21;Arena Hip-Hop;37i9dQZF1DWVFZbCNivv6B;rap;hip hop;0.857;0.564;-9.123;0.294;0.363;0.0;0.0861;0.722;103.047;200800;Menor;F#
4GdB5M7GbwLZLouktYocFC;SpottieOttieDopaliscious;OutKast;60;5ceB3rxgXqIRpsOvVzTG28;Aquemini;1998-09-29;Southern Hip Hop;4lcyWQDOzPfcbZrcBI3FOW;rap;southern hip hop;0.824;0.656;-6.571;0.224;0.0026;0.00251;0.144;0.707;125.006;426853;Mayor;C#
4Yf5bqU3NK4kNOypcrLYwU;Faint;Linkin Park;69;4Gfnly5CzMJQqkUFfoHaP3;Meteora;2003-03-24;Locker Room;37i9dQZF1DX8SaiEt4OVJw;edm;big room;0.554;0.978;-3.554;0.131;0.111;0.0;0.0731;0.594;135.095;162600;Mayor;E
1khmgu0pveJbkbpbkyvcQv;La Romana;Bad Bunny;77;7CjJb2mikwAWA1V6kewFBF;X 100PRE;2018-12-23;Punto Tropical;37i9dQZF1DWZ1FUX6sM67g;latin;tropical;0.655;0.725;-5.497;0.188;0.0327;0.00264;0.0611;0.326;125.8;300579;Mayor;C
7JNh1cfm0eXjqFVOzKLyau;Mayores;Becky G;43;1oOtMDLY2ezuvrvodAxj8o;Mayores;2017-07-14;Pop Latino 2019 - Mix Canciones Reggaeton & Pop Latino - Pop En Español 2019 Musica Para Bailar;5ifDekrUt5lbSIMTSzNNqB;latin;latin pop;0.743;0.855;-3.976;0.0436;0.141;0.0045;0.099;0.871;96.989;202453;Menor;F
74sgVh6hniNlOaAJmzrOKp;Only Love;Borgeous;37;5s6ULAFVHwFq9vn3PMYxQG;Only Love;2018-11-30;Pop EDM;5EgzhnSirHRvu1AqlFLllv;edm;pop edm;0.591;0.699;-4.721;0.0325;0.0202;0.0;0.115;0.212;131.962;203636;Menor;D
2Ceq5Ty6rJqazoZIWyS0Vc;Ocean (feat. Khalid) - David Guetta Remix;Martin Garrix;64;2lYxgMaJP2bGy4dhIToqzS;Ocean (feat. Khalid) [David Guetta Remix];2018-08-17;Electro House 2020;317O0e8iWJLClLGDKtieRe;edm;electro house;0.609;0.824;-8.251;0.0795;0.0913;2.88e-05;0.134;0.36;127.072;195833;Menor;C
78CKs2sQgviSRHygJHrhEh;Blue Savannah;Erasure;0;7ciDU0UiqIyh4ZDjZEgdM3;Always - The Very Best of Erasure (Deluxe Version);2015-10-30;Electropop 80/90s;3FBD3d5zl74LaoBMVC4IXq;pop;electropop;0.6;0.67;-7.191;0.0279;0.045;0.000398;0.131;0.504;134.918;259800;Mayor;D
6YTp4sUEi3oWNToQvOjke6;Money in the Bank (feat. Young Buck) - Remix;Lil Scrappy;52;3pdW7R9HvpOwSAm9lAeIOZ;Bred 2 Die Born 2 Live (Explicit Version);2006;Hip-Hop Drive;37i9dQZF1DWUFmyho2wkQU;rap;hip hop;0.88;0.693;-5.201;0.332;0.0599;0.0;0.248;0.767;75.603;233707;Mayor;C#
0sZz2oGvYr06dU8n1ICoxE;Delilah - Galantis Remix / Edit;Florence + The Machine;0;6rByS6Lk9jeDF2RVZtZ70K;Delilah (Galantis Remix / Edit);2015-11-27;big boom room — TOMORROWLAND EDC EDM BIG ROOM AMF ADE DANCE TRANCE HARDWELL TIESTO;2oalsaFUockoPf1DU3wrL8;edm;big room;0.593;0.896;-3.339;0.0619;0.0832;0.00245;0.245;0.336;127.956;222459;Mayor;F
3rMu51ZwOmmpHaHXXngJZ0;Alone with You;Y.V.E. 48;53;38Jyzxxtsm5XIp3skoPWY8;Alone with You;2019-08-16;Tropical House 2020;2oivDYqm1dQK4KbwVJTaf6;latin;tropical;0.655;0.529;-11.141;0.0344;0.267;0.242;0.105;0.307;104.982;153143;Menor;F
