track_id;track_name;track_artist;track_popularity;track_album_id;track_album_name;track_album_release_date;playlist_name;playlist_id;playlist_genre;playlist_subgenre;danceability;energy;loudness;speechiness;acousticness;instrumentalness;liveness;valence;tempo;duration_ms;Escala;Clave
2ef6K7WCV8khtntJW81S7R;SEXTOU;Cacife Clandestino;51;0yDH8uVkxzzPIw2fyZ3I1F;SEXTOU;2017-08-17;Trap Funk;37i9dQZF1DWTGaQ84g8alz;rap;trap;0.689;0.659;-6.731;0.438;0.465;0.0;0.0928;0.669;129.967;214154;Menor;A
0owVMbILBt0p8IaE23yUVx;WTF;HI-LO;40;36AlJGb9vIFb5001BulQGw;WTF;2017-12-01;💊ELECTRO-HOUSE-TECH💊;0AFYmoSuoMQiGGjzvBwr6u;edm;electro house;0.695;0.966;-3.921;0.113;0.0912;0.84;0.0732;0.617;126.028;210000;Mayor;C
5iOc8d1LkUdQ9AbDjSBrVQ;My Bag;Lloyd Cole and the Commotions;32;1OEqIkfB3r3uUO0dLNNeIT;Mainstream;1987-01-01;Maxi Pop  GOLD (New Wave, Electropop, Synth Pop...);2nRWtTI9a2LWjJ9Wy3JZs5;pop;electropop;0.739;0.594;-13.336;0.031;0.0204;0.000136;0.179;0.967;129.032;235893;Mayor;D
49Eukh9IsVghsZJoQRmAXi;Fortunate Son;Creedence Clearwater Revival;0;7Ko27IgLtCmdSgnujYXpDw;At The Movies;2000-01-01;70's Classic Rock;76lrxCrKrGDkDDf3SVPnl3;rock;classic rock;0.602;0.614;-8.105;0.0387;0.17;0.0684;0.201;0.544;132.206;139600;Mayor;C
6z8sQFj47s9ZG0Ls1k9Gct;Dime tú;Danny Ocean;75;3eOqEdggLEeQz0jAZpNCXD;Dime tú;2019-10-25;LATIN POP 2020 🔥 Pop latino actual;2kKzN3kRYDzBctlaWs7CP2;latin;latin pop;0.831;0.648;-8.433;0.0438;0.581;0.0;0.114;0.171;117.98;210302;Mayor;D
38LHpxLutK4xQZMB2Hngh5;Istanbul (Not Constantinople);Bart & Baker;46;4nkLzdBaKeAHz0MqMWDjf9;Introducing, Bart&Baker;2013-03-25;Electro Swing Top 100;5M7xLCQTYJL0lbKIrUn3a4;edm;electro house;0.734;0.887;-4.634;0.0286;0.0298;0.0419;0.18;0.961;118.954;204413;Mayor;C#
3QfD4bxxkopZL7XZ8RaezH;Hookah & Sheridan s;Tommy Boysen;73;4GujZLJk2JyydUHjs1oarg;Hookah & Sheridan s;2017-10-05;EDM TROPICAL;3pS63EDS40FVGYL41zAcU4;latin;tropical;0.809;0.528;-6.886;0.12;0.353;5.86e-06;0.0897;0.491;103.923;195285;Menor;G#
722N7OOvzhtyUEimkeu91r;Strangers - Jonas Blue Remix;Sigrid;46;6gFGZ3oemnpkvCw6BIyHKI;Strangers (Jonas Blue Remix);2018-02-16;Pop EDM Remixes;4aUEH3uhbofktrFkXOOaKj;edm;pop edm;0.716;0.867;-4.29;0.0325;0.0704;0.000984;0.0745;0.472;115.023;192323;Menor;B
4mOXPQEZLD85vyLCfOWV7Z;Bailame Así;Myke Towers;66;1h1o8NA1TyOhv6AJBL4Xx4;Bailame Así;2019-11-22;Reggaeton 2020 ☀;7xWuNevFBmwnFEg6wzdCc7;latin;reggaeton;0.701;0.94;-2.762;0.0785;0.0414;2.11e-05;0.161;0.945;89.004;208442;Mayor;C#
2IdZrjTUCbEJDgej5PpfEl;Доедешь: Пиши;Kaspiyskiy Gruz;43;0mulB8qakm5MacvJSUgPhW;The Best of Каспийский Груз;2018-01-16;RUSSIAN Gangster Rap;0Jw0HckkxCfIrOvpN081eV;rap;gangster rap;0.718;0.551;-3.94;0.154;0.106;0.0;0.153;0.55;78.013;234231;Menor;B
0KT6DLAELYSbgfUemzwGPX;Heaven (featuring Do);DJ Sammy;64;15UjVcCwrMwAEPzAoVrZ55;Heaven;2002-08-06;90s Dance Hits;50cXvxgMGrvoUeLhkzCyIO;pop;dance pop;0.565;0.942;-6.821;0.0518;0.00107;0.000393;0.152;0.569;137.972;235000;Mayor;G#
0kPIrtp3youhat1nkmPACX;Write It Down;Hamzaa;51;04QYg0Crlk7ZQDEtUuR6zi;Write It Down;2019-10-30;Global Top 50 | 2020 Hits;1KNl4AYfgZtOVm9KHkhPTF;latin;latin hip hop;0.499;0.578;-5.126;0.0874;0.352;0.0;0.0785;0.353;164.004;215041;Menor;A#
1MVP0lWdOFspDWcoKoScCj;Celebra;Toda la Vida;39;4oUoeFB2Z6SfFp6xf48AgT;Celebra;2017-04-25;LATIN FLOW MIX - Música Cristiana🎵;396llvvFOIB9jgPg0kqNDb;latin;latin hip hop;0.726;0.9;-3.405;0.22;0.0766;3.66e-06;0.178;0.313;113.016;189027;Mayor;A
6LBcHFbzmKSgGjZapRE2B5;Angel;Akon;53;3m1Nxg2YS7QIs0v428yNLP;Angel;2010-01-01;Pop 2009-2011;3gV6KQYZKIuoWml0094vx6;latin;latin hip hop;0.565;0.867;-2.503;0.0318;0.0571;0.0;0.177;0.325;125.867;215227;Mayor;D
1aajQbw23khpQMme1AeKI6;Be My Lover;Sam Feldt;5;3DXfe2cEsCdAjORfXw0NDK;Sunrise To Sunset;2017-11-24;Tropical House;37i9dQZF1DX0AMssoUKCz7;latin;tropical;0.748;0.742;-5.581;0.0284;0.0273;1.22e-06;0.206;0.754;119.966;180251;Menor;F
3nXxENgerStJd7S7fx9RzC;Entre Tu y Yo;Don Omar;0;7pKwdrN5uGoBTDNuVLdzPB;Mas Flow;2004-01-01;Latin/Hip Hop/Dancehall/Soca;2rg9LCyvaMQvnCE2hVndpR;latin;latin hip hop;0.828;0.535;-12.982;0.191;0.0295;3.61e-05;0.346;0.662;94.983;184147;Menor;C#
1zOaxkbS1kAY1gIi0g8sOm;It's My Life;Bon Jovi;14;2R8sO7coUsDazpoQzmGIWp;Crush;2000-06-13;keg party jukebox;4PjiT7SWnUsTTTvKOuR76f;rock;permanent wave;0.551;0.913;-4.063;0.0466;0.0263;1.35e-05;0.347;0.544;119.992;224493;Menor;C
0jT7DDqYbpOik6iun6ydUL;Como Le Gusta a Tu Cuerpo (feat. Michel Teló);Carlos Vives;52;5aYaYsDnVXSvVTP7KTHmSl;Corazón Profundo (Versión Deluxe);2013-04-21;MIX LATIN POP°;6IS6XTdbS9qJZgfjNKgpB8;latin;latin pop;0.614;0.954;-4.265;0.0386;0.0419;0.0;0.367;0.743;106.01;230040;Mayor;F
4Jp3DLQvixFXyhOTYeONqL;Rompe;Daddy Yankee;0;06NtaVdvkbmGF2EEontxzt;Tormenta Tropical Vol. 1 (World excluding Latin America except Brazil version);2006-01-01;Reggaeton viejito🔥;0si5tw70PIgPkY1Eva6V8f;latin;reggaeton;0.689;0.799;-5.996;0.0592;0.0378;3.52e-06;0.0599;0.515;176.081;188467;Menor;C#
5HnAf2RIUvTmLfm75cVCQh;Body on My (feat. Brando, Pitbull & Nicky Jam);Loud Luxury;53;7fWoHw48Kx3Wb3w43xzWHu;Body on My (feat. Brando, Pitbull & Nicky Jam);2019-03-29;Dancefloor Beats;6mMk6QCzEgT3QGaCV1R4S5;edm;big room;0.744;0.726;-4.675;0.0463;0.0399;0.0;0.374;0.687;121.985;192507;Mayor;C#
0NJp8GyCOWnQh71xKSPfuV;Freaky;Tory Lanez;71;0JDoNU0AZ54Ng8e2iPTKRs;Freaky;2019-03-15;Hip-Hop Favourites;37i9dQZF1DX48TTZL62Yht;rap;hip hop;0.966;0.563;-5.764;0.0618;0.00202;0.0;0.105;0.363;104.991;173926;Mayor;G#
2gMXnyrvIjhVBUZwvLZDMP;Before You Go;Lewis Capaldi;83;2wiPF3m0ylst0JSk1IvZL8;Divinely Uninspired To A Hellish Extent (Extended Edition);2019-11-22;Charts 2020 🔥Top 2020🔥Hits 2020🔥Summer 2020🔥Pop 2020🔥Popular Music🔥Clean Pop 2020🔥Sing Alongs;3xMQTDLOIGvj3lWH5e5x6F;edm;pop edm;0.459;0.575;-4.858;0.0573;0.604;0.0;0.0885;0.183;111.881;215107;Mayor;D#
4J2KQlWCZ001RtFD1SfUJh;Comfortable;AWA;41;5LVaNQm0WggYgf4WFYqz6t;Comfortable;2019-10-11;New R&B‏‏​​   ‍;4I6rTSxqKl1LRvES2O9owQ;r&b;urban contemporary;0.554;0.464;-8.61;0.0851;0.39;0.0;0.119;0.563;112.776;164319;Menor;G
5PKIJnx0ywPYniTl41W2w7;Wonder - Extended;Linier;31;5NIjMmQNX7uZyuSNIMhuum;Wonder;2019-03-15;Pop Dance Hits;7eERKCkgNKCCx5GYdeMIZf;pop;dance pop;0.866;0.684;-7.069;0.102;0.0033;0.00429;0.0418;0.774;122.973;234675;Menor;A#
4TUuAXGt8SFNcl7ves2nPe;Freaks;Timmy Trumpet;28;17iIPpYhxqp1l1nNd2KJTO;Freaks;2014-04-10;Fitness Workout Electro | House | Dance | Progressive House;6KnQDwp0syvhfHOR4lWP7x;edm;progressive electro house;0.905;0.92;-3.326;0.0811;0.0016;0.913;0.0647;0.744;128.027;274327;Mayor;A
4boQG2JUmRWIDOoC3coBBl;Crying Out for Me;Joshua Perez;29;59hhsUZMp41ukTuTFtR2EH;Crying Out for Me;2019-09-27;2015 songs;6UJw1egIcZVfrBmcKs5uHH;edm;pop edm;0.596;0.468;-9.091;0.0411;0.376;0.0;0.115;0.399;86.967;195351;Mayor;A#
7LzouaWGFCy4tkXDOOnEyM;Liar;Camila Cabello;87;3xgS4rfthlsvhW7J2WLiiR;Liar;2019-09-04;Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop;46Cl6dmeiylK6TRGXr7hHe;pop;post-teen pop;0.74;0.498;-6.684;0.0456;0.0169;0.00282;0.319;0.652;98.016;207039;Menor;B
7g6j2SGvsvcUi6OLD9Qe1o;White Room;Cream;33;15yy77Dkncl1KA91ZDSkYp;Gold;2005-01-01;Classic Rock Greatest Hits;6TeyryiZ2UEf3CbLXyztFA;rock;classic rock;0.55;0.605;-12.7;0.0297;0.168;0.00573;0.0562;0.497;109.823;298373;Mayor;C
2DRRh5Q7WJtMt11MDMlC70;Now I'm Here - Remastered 2011;Queen;36;5SBHID8qGG3x52zgoh2ilz;Sheer Heart Attack (2011 Remaster);1974-11-08;The Queen - La Discografia Completa;3E88dLx4fgFYY70gdGzdnB;rock;album rock;0.492;0.759;-6.938;0.0511;0.0321;0.00224;0.0988;0.522;132.547;252933;Mayor;E
1OOtq8tRnDM8kG2gqUPjAj;Beat It - Single Version;Michael Jackson;77;1C2h7mLntPSeVYciMRTF4a;Thriller 25 Super Deluxe Edition;1982-11-30;80's Songs | Top 💯 80s Music Hits;65HtIbyFkaQPflCa4oW8KO;pop;electropop;0.779;0.867;-3.704;0.0457;0.0491;7.98e-06;0.197;0.915;138.858;258040;Menor;D#
6OpHDI8lRiqHLqmUIYUxVr;Te Mando Flores;Fonseca;23;7GZadm08rfMiYXhRHlv993;Corazon;2005-01-01;Latin Pop Classics;37i9dQZF1DX6ThddIjWuGT;latin;latin pop;0.696;0.848;-7.839;0.0602;0.214;0.0;0.0987;0.898;102.038;227736;Mayor;C
58cTTb09onK2xQaftB7IGs;Zipolite;Zilvano;16;60U0IfZ8zVjH6QafcLUFuR;Zipolite;2019-07-19;Paraíso Tropical;2v41efarffe6iY8qpMK5Gj;latin;tropical;0.691;0.657;-4.756;0.0924;0.322;0.0;0.129;0.966;154.009;217553;Mayor;A
0bHs3ly4Bv5BlzE3KrePfX;Golden;Jill Scott;53;21JbNB7qmJoOr03sM9dMeR;Beautifully Human: Words and Sounds Vol. 2;2004-08-31;Neo Soul;2YPP7fiYu5pIcp2yyHvw4A;r&b;neo soul;0.769;0.558;-6.232;0.0828;0.275;1.06e-06;0.0758;0.593;100.007;231560;Menor;A#
6EuWlqhvkWyJMW8HQxEfEA;Noche Loca Remix;Oken;61;4U3JRZ6fruNhvOqiQnD8mA;Noche Loca Remix;2018-12-21;Academia Reggaetón;37i9dQZF1DXd8p9XRfIfUn;latin;reggaeton;0.812;0.636;-7.3;0.0629;0.0747;1.17e-05;0.192;0.477;97.99;399817;Mayor;A
2QfjV18pg4Ye7Vo4TsSobq;Wait;White Lion;48;45jAG1Yxe3gdYoTKRxu6vE;When The Children Cry - Greatest Hits;2010-03-01;’80s Hard Rock;37i9dQZF1DX68H8ZujdnN7;rock;hard rock;0.204;0.794;-7.586;0.0618;0.00122;0.0;0.148;0.205;149.346;295427;Mayor;D
7AyMywuWMMDyfZVArAnQ4E;Can't Stop;Vox Eagle;37;26OyVArh72NZWMcNNsaj56;Can't Stop;2019-12-16;Great Pops;5SO7xYih5w8X5FEpKvU7Rt;latin;latin pop;0.596;0.67;-9.851;0.0505;0.0476;0.00686;0.112;0.119;100.003;144107;Mayor;C#
4oYTgxA7E6toPav9MSOHsY;Bailar;Leonel García;1;1O11hmHpdRVr5hxNT1IQN0;Bailar;2018-09-21;Exitos 2020 - Latin Billboard;0k2IDDkcVyIpIgE6d1woDM;latin;latin pop;0.51;0.292;-8.768;0.186;0.89;0.0;0.114;0.4;168.104;256366;Mayor;G
56yR4fVpQl4WX3ymR06Sb2;Take Me Away;Jayden Vega;38;0cyshbgCOzIzeyVxxJDyqN;Take Me Away;2020-01-10;Sick Big Room House Drops | EZUMI;4R4c3WdN1Any2Q1NSuec3r;edm;big room;0.62;0.79;-7.94;0.149;0.00683;0.000392;0.362;0.367;129.925;228963;Menor;G
7kJXDNYUsgTavs6zKssNB7;Behave;Syden;0;6yToEDqffJczexnBMtf0GD;Behave;2017-04-21;Hard Rock Workout!;5nQrMpkyWmxPX0gk74htMk;rock;hard rock;0.388;0.872;-6.101;0.0574;0.000129;0.000222;0.0991;0.604;169.584;132660;Menor;C#
6bxtai04eVsvV7IZGqOXMy;Mornin Dew;Sunni Colon;53;1HRzxvSMJSc6sNHrU2JA1W;Satin Psicodelic;2018-08-29;Neo-Soul Guitar;0aS9YCNTNrDiMNa9tT49RG;r&b;neo soul;0.471;0.466;-11.466;0.0469;0.183;0.725;0.121;0.104;102.988;324130;Menor;G
03vri3F9DxZ5QVZ5LWsgn1;CAN YOU HEAR ME NOW?;Bishop Briggs;52;10XDik8bnbbPTfpO05tjwx;CHAMPION;2019-11-08;Modern Indie Rock // Alternative Rock / Garage Rock / Pop Punk / Grunge / Britpop / Pop Rock;1VnvyBDqoV5TCZAnXYferL;rock;permanent wave;0.718;0.581;-6.285;0.103;0.00455;5.16e-05;0.0726;0.406;100.987;179440;Mayor;G
1NleqQdTDGWJBk0bVxldab;O - Reprise;Coldplay;32;2jQB4YEh4xWhloG21IueUf;A Sky Full of Stars;2014-06-29;Coldplay – Ghost Stories (Deluxe Edition);6h9DHd1pHHiK84cQqJZyIp;rock;album rock;0.201;0.327;-11.975;0.0285;0.869;0.846;0.117;0.0945;107.019;97360;Mayor;A#
127tGTzs76FtJSi0OL8iWb;Wanna Remind You;Dizzy Wright;37;4MUDr99PCRCl6BLM64u1Yz;Wanna Remind You;2017-04-17;Saxophone in Hip Hop - R&B Lounge - Jazz Rap;2ujrP2rPxu8ao7wNeG1ZOY;r&b;neo soul;0.559;0.583;-9.544;0.195;0.27;0.0;0.292;0.511;148.053;288649;Mayor;C#
2HUrnrn2N9XQvbvnDh5jPU;Pursuit of Happiness - Steve Aoki Remix;Kid Cudi;4;5SRimW7mSHutul5C37zA3v;Project X (Original Motion Picture Soundtrack);2012;2011-2014 House;53Ga3Xt9fumdJfhNNSBvzU;edm;progressive electro house;0.723;0.556;-11.394;0.0709;0.0163;0.0026;0.0505;0.608;128.027;373055;Mayor;C
3378ECXVAbsjTMKiimsZp1;The Riddle - Steve Modana Radio Edit;Marc Korn;39;7tMmfOdkcIYvWmzzy4U8eX;The Riddle;2019-11-29;Trance Party 2019 by FUTURE TRANCE;2yofeyPwe0ZNmJHTrGz2Qt;edm;big room;0.532;0.916;-5.582;0.0682;0.000445;0.000676;0.432;0.519;125.959;178049;Menor;C#
3MrRksHupTVEQ7YbA0FsZK;The Final Countdown;Europe;75;5Jkd47JEaCU1g4DcGBnHm3;The Final Countdown (Expanded Edition);1986;’80s Hard Rock;37i9dQZF1DX68H8ZujdnN7;rock;hard rock;0.536;0.844;-6.918;0.058;0.0628;0.00084;0.0608;0.185;117.652;310333;Menor;F#
7tbyiwnLhtKYXNMjCZ60BT;Intro;Quality Control;59;1y1l71S4ZveVZQRuqcZk0u;Intro;2019-08-01;Hip Hop Controller;37i9dQZF1DWT5MrZnPU1zD;rap;hip hop;0.88;0.569;-5.497;0.274;0.141;0.0;0.673;0.141;137.024;215345;Mayor;D
2ZICF8SFI5tHttaLJKMY1X;False Pretense;The Red Jumpsuit Apparatus;62;6TyPSzd5rA2rQ9yLJJ1Gg2;Don't You Fake It;2006-01-01;Hard Rock Workout!;5nQrMpkyWmxPX0gk74htMk;rock;hard rock;0.509;0.93;-2.689;0.0474;0.00137;0.0;0.152;0.783;154.95;149640;Menor;C
17s9ohMleXceK8Qobgl8Zd;striptease;carwash;48;1CD0z7zi1KUO9sRLC83ezo;striptease;2019-11-05;The Edge of Indie Poptimism;5vIdb67lQcdFwoVkE4UMep;pop;indie poptimism;0.693;0.572;-8.89;0.0746;0.127;0.953;0.102;0.732;130.048;160659;Mayor;G#
1I6q6nwNjNgik1Qe8Oi0Y7;Do You Really Want To Hurt Me;Culture Club;63;4y1hBzoffx9DaGXbObeC2w;Kissing To Be Clever;1982-09-01;Permanent Wave CHDB;2foj4ZYVHRGqSd1aMqNPBj;rock;permanent wave;0.744;0.376;-14.996;0.0366;0.0815;0.0;0.108;0.42;100.78;262173;Menor;E
2ZWlPOoWh0626oTaHrnl2a;Ivy;Frank Ocean;77;3mH6qwIy9crq0I9YQbOuDf;Blonde;2016-08-20;Urban Contemporary;4425cRh83Uzor4qCRfM9lb;r&b;urban contemporary;0.567;0.388;-9.579;0.0384;0.782;0.000309;0.248;0.452;116.362;249191;Menor;A
0bOwePluW3m4oMa9LR7kdy;Is' mir egal;Hanybal;0;6ac0XeqWY6HmCFlIC2uky2;Weg von der Fahrbahn (Bonus Tracks Version);2015-02-27;Gangster Rap Deutsch;1qXg9ck25tBRxeXsj8mbDG;rap;gangster rap;0.63;0.741;-6.713;0.226;0.106;0.0;0.141;0.654;89.828;174693;Mayor;A
48rznQklzZQNqoeLZjsOod;Still In Love;Shuya Okino;0;2Kfs7WCjo1KmnGa334VAnC;...From The Archive compiled by Volcov;2016-03-04;City Pop 1985 シティーポップ;3j2osvmecEao5nmo9jZ5df;rock;album rock;0.67;0.732;-7.056;0.0319;0.00674;0.051;0.141;0.743;120.973;490601;Mayor;C#
0VXinRGqxFxr1BKrOrC9pP;Make It Out Alive (feat. SiR);Nao;56;5rojZ5uUIKKkfNsFT92Vld;Saturn;2018-10-26;Contemporary Urban;6wyJ4bsjZaUKa9f6GeZlAO;r&b;urban contemporary;0.67;0.649;-7.426;0.0875;0.667;0.00013;0.109;0.618;147.935;239147;Menor;C
6cy3ki60hLwimwIje7tALf;RITMO (Bad Boys For Life);The Black Eyed Peas;96;6EobpC5SDFy5DF50dWNVGF;RITMO (Bad Boys For Life);2019-10-12;Dance Pop;37i9dQZF1DWZQaaqNMbbXa;pop;dance pop;0.721;0.716;-7.037;0.0657;0.0334;0.00084;0.237;0.667;104.994;221714;Menor;A#
32iYwQ4OYiurnGnOfJ1aEh;Lucid Dreams;Juice WRLD;5;0nelyamSDy2XwukAEGcwJT;Lucid Dreams;2018-05-04;Hip pop;1Sc7bobknESH7SXQcnmoX5;r&b;hip pop;0.437;0.481;-9.681;0.237;0.377;0.0;0.33;0.216;83.606;239947;Menor;B
2UsRV8KFvHaDFUJtzQADAu;Lost Souls - Nora En Pure Remix;Eelke Kleijn;51;5eUHs8CussoumFCO2guELs;Lost Souls (Nora En Pure Remix);2019-09-12;Deep Electronic Music 2020 & Progressive House;5CMvAWTlDPdZnkleiTHyyo;edm;progressive electro house;0.673;0.9;-6.909;0.0348;0.0548;0.378;0.535;0.0386;118.001;221496;Menor;F#
6uEvFCaOqXyEidoO8BZbyh;Du hast;Rammstein;67;0C9p8YMtbdOkcXPPlEmZvY;Sehnsucht;1997-08-22;Hard Rock Workout;6kXNv8J3HCYztxjOIUzApv;rock;hard rock;0.64;0.922;-6.283;0.0385;0.00369;0.055;0.332;0.716;125.105;234227;Menor;A
1FUAcAaEcPLwA4z48WbhKU;Willpower;MAVI;40;78lNCvSCiK4uTdAgjHAMWK;Willpower;2019-07-19;Alternative Hip Hop;37i9dQZF1DWTggY0yqBxES;rap;hip hop;0.503;0.749;-8.528;0.338;0.622;0.0;0.156;0.353;79.353;181995;Mayor;G
0FDzzruyVECATHXKHFs9eJ;A Sky Full of Stars;Coldplay;78;2G4AUqfwxcV1UdQjm2ouYr;Ghost Stories;2014-05-19;Coldplay – Ghost Stories (Deluxe Edition);6h9DHd1pHHiK84cQqJZyIp;rock;album rock;0.551;0.636;-7.125;0.0281;0.00713;0.00203;0.217;0.153;124.996;268467;Mayor;F#
5AFrctm65wWIqJsjHPPx85;Midnight Hour with Boys Noize & Ty Dolla $ign;Skrillex;70;65Xj1lewlRP7RB5LiCeNBV;Midnight Hour with Boys Noize & Ty Dolla $ign;2019-08-29;ELECTRO HOUSE 2020;1N5dPU0Ca9N9AwBbUeyzX5;edm;electro house;0.795;0.899;-4.202;0.0685;0.00235;0.000392;0.199;0.329;125.978;198839;Mayor;C
2q6D2o8qRY5vcOC4jut0ku;All 4 Love;Color Me Badd;32;2cvWdf4DRETYWWibcjQuue;Rhino Hi-Five: Color Me Badd;2005-03-15;New Jack Swing - 90s R&B fused w Hip Hop;79xd4wnVuKZK4rJMsL2wPa;r&b;new jack swing;0.807;0.75;-8.29;0.0315;0.0347;0.00017;0.149;0.797;106.389;211493;Mayor;D
044fQJmT2fZUYcA3BnaOL2;I Can't Wait;Nu Shooz;2;11N1EkkhbkBS2awMJ7mY4W;Son Of Rambow (Music From The Motion Picture);2007;80s Pop & Rock Hits and Album Tracks;0XOIK4m26aeYSD61E5nSVW;rock;album rock;0.774;0.787;-6.109;0.0555;0.227;0.00234;0.124;0.956;103.69;220386;Menor;G
3SNIh3OFpp5twMP0DJHuSE;Long Way Back From Hell;Danzig;0;7tJYL6JVNlLJqA4fG6XPLS;Danzig II-Lucifuge;2007-11-13;Classic Hard Rock;1gAeQGQ7hr2q7IYmaejDW6;rock;hard rock;0.356;0.76;-10.163;0.0454;0.000509;0.0075;0.453;0.162;172.757;263187;Mayor;E
6IVo7BWwGCLMaZfM7AH3iO;Chupacabras - Remaster 2004;Tiro De Gracia;45;0aXjNHG2XbF7o8RdtkscCf;Impacto Certero - Grandes Éxitos;2004-01-01;HIP-HOP: Latin Rap ['89-present];5fWgI0IJ1el5NB1sZ0Egsx;latin;latin hip hop;0.8;0.746;-7.233;0.274;0.311;0.0;0.0769;0.839;101.376;229160;Mayor;C#
3WM3XDNCzEsLvtp59D9oF7;Sólo Mía;Yandel;3;5PB8qTxNnObSFTRC9jG8yc;Sólo Mía;2017-08-18;latin hip hop;3nH8aytdqNeRbcRCg3dw9q;latin;latin hip hop;0.757;0.733;-4.486;0.2;0.213;4.68e-06;0.288;0.864;174.05;203667;Mayor;F#
4GJAd1nBylAEbw1dZDVzEQ;Quit You;Lost Kings;51;2WPXSv8cyr0i20Z9jsPd5M;Quit You;2017-01-27;Female Vocal EDM;5QaPRbVgbEcCc9jC1UxgD1;edm;progressive electro house;0.651;0.766;-5.526;0.0301;0.0375;0.000879;0.0942;0.199;97.926;221569;Mayor;F
6yNOH2DqwOazQURwP5NZbq;They Call Me;Matroda;28;2phFO6zjZpUXFK7oVtYL7M;The RED Tape - Side A;2019-03-22;Nasty Bits;37i9dQZF1DX2VvACCrgjrt;edm;electro house;0.897;0.784;-4.276;0.248;0.0259;0.436;0.146;0.557;125.963;192148;Mayor;C#
6Pt9gKCvcb970sLaTXhld1;Long Time;Blondie;47;6o4STrKI7oQoWppn6Nkdp5;Pollinator;2017-05-05;Classic Rock Now;37i9dQZF1DX0fWtUuB7bFE;rock;classic rock;0.521;0.808;-4.504;0.0339;0.000116;0.0;0.201;0.441;119.935;275053;Menor;B
