track_id;track_name;track_artist;track_popularity;track_album_id;track_album_name;track_album_release_date;playlist_name;playlist_id;playlist_genre;playlist_subgenre;danceability;energy;loudness;speechiness;acousticness;instrumentalness;liveness;valence;tempo;duration_ms;Escala;Clave
4bdYtEW0Zb859oQWYjeVmC;Cara de Diablo;Midel;66;35DrlN9B2B3a79KH5Wldct;Cara de Diablo;2019-11-28;Trapperz;37i9dQZF1DWUmxBdWX3Pp4;rap;trap;0.786;0.717;-3.778;0.0628;0.372;0.0;0.202;0.559;75.02;173512;Menor;C
0Aqlt4N5h6rUtKnd09VXpr;Grillz - Dirty;Nelly;57;3W18dxZsE9GnP8DQrnGeBW;Sweatsuit;2005-11-25;90s-2000s Southern Hip Hop / Crunk;5wsWBmQgDtKa8CEg7wTEMi;rap;southern hip hop;0.863;0.514;-7.243;0.249;0.0419;0.0;0.301;0.843;82.985;271160;Menor;E
4huh5oqBz9RkgpzAkyuEAs;I'm Not Sorry;Hardwell;34;4LNq2mMRI63zl6qzML1JHO;I'm Not Sorry;2019-03-08;Cardio;37i9dQZF1DWSJHnPb1f0X3;pop;dance pop;0.65;0.819;-3.811;0.0551;0.117;0.0;0.0772;0.351;128.09;186094;Mayor;E
53BZ6XygAoubR5DU5w38Vq;Real Muthaphuckkin' G's;Eazy-E;69;63e4jpPrJzjGsTxM4QOOFb;Gangsta Memorial;2007-01-01;Oldschool Gangsta Rap 👑;0t9TeyXE2mWe70JT3YwSoH;rap;gangster rap;0.724;0.853;-3.895;0.283;0.0164;0.0;0.65;0.775;170.51;332733;Menor;B
3PXFeaY00P1xAFCTnxZwiD;Peninsula;Flughand;58;3MpDoKBQOIuvE1AJDD7DPP;peaceful weibs;2017-09-08;Lush Lofi;37i9dQZF1DXc8kgYqQLMfH;rap;hip hop;0.496;0.101;-22.118;0.292;0.65;0.684;0.105;0.62;59.551;140140;Mayor;F#
7G4JtFBBuMEjDKJLOB4xA7;Peppa Pig (Prod. Y2K);Leyla Blue;53;3EpRX9PQqKeLuPfngk8Lk3;Peppa Pig (Prod. Y2K);2020-01-10;Girl On Fire;37i9dQZF1DX4F2k37fMTyn;r&b;hip pop;0.832;0.322;-9.545;0.458;0.223;2.44e-05;0.609;0.359;128.853;126533;Menor;E
3To34g1YRg6aiY5ertjyJA;N.M.;БРДК;13;0JQFN5jgthS9NnNnRlMkqQ;N.M.;2018-04-20;Russian Gangster Rap;0u0qLLE8MZc679RZWCk1TT;rap;gangster rap;0.732;0.674;-7.152;0.218;0.727;0.0;0.381;0.514;168.113;132571;Menor;B
5knuzwU65gJK7IF5yJsuaW;Rockabye (feat. Sean Paul & Anne-Marie);Clean Bandit;77;3meZFplbMmji648oWUNEfQ;Rockabye (feat. Sean Paul & Anne-Marie);2016-10-21;Electropop Hits  2017-2020;7kyvBmlc1uSqsTL0EuNLrx;pop;electropop;0.72;0.763;-4.068;0.0523;0.406;0.0;0.18;0.742;101.965;251088;Menor;A
2dBA6iMhxf29tkaHjiQzuq;The Spark;Afrojack;1;7eIdlHTVcGUhf6WGGffQES;Forget The World (Deluxe);2014-01-01;Electropop - Pop;5TiiHps0hNCyQ6ijVkNZQs;pop;electropop;0.651;0.898;-4.942;0.0391;0.152;0.0;0.11;0.599;126.05;240893;Mayor;B
6M9bu6nqmwSFRRGW2bdwWI;Choppaz;Big Moe featuring D-Gotti, Noke D & D-Wreck;0;7hfXAZkTDCoZJuobL8phmN;City Of Syrup;2000;3rd Coast Classics;1QJ66s6YBZgxMUaVUyrhbo;rap;southern hip hop;0.899;0.397;-6.845;0.269;0.192;0.0;0.156;0.602;99.951;332560;Mayor;B
7uH27oIt4a6cIFCA8ZPcyG;Baila Baila Baila;Ozuna;65;6xQurnsfSvF3hQwU5EIqB8;Baila Baila Baila;2019-01-05;Latest Latin American Hits 2020;51LvliKED7oZNJR8XCiPip;latin;latin hip hop;0.816;0.754;-2.75;0.111;0.0361;0.0;0.217;0.533;99.966;158400;Menor;B
3HcjZv0apxNeE34Et00W8i;Shattered Dreams (Short Cut);Flowbee;0;4xTuO3Mxt5dvHRaXudYApn;Freestyle 80's Vol.2;2005-10-14;80's Freestyle/Disco Dance Party (Set Crossfade to 4-Seconds);1oReEujyWpQv2OX68BVPPA;latin;latin hip hop;0.634;0.944;-4.72;0.0318;0.00218;0.0782;0.252;0.704;127.001;206627;Mayor;G
5KmwE6KlFaQn4Une3LTrhs;Gemini Feed;BANKS;1;2mLbfPeIaZumIDctB6HZar;Gemini Feed;2016-08-02;Deep-deep Bubble Pop;744VClUYfFnZCDPcOUkg5G;pop;indie poptimism;0.768;0.649;-6.29;0.0845;0.188;0.000615;0.14;0.522;102.006;186333;Menor;B
6b8Be6ljOzmkOmFslEb23P;24K Magic;Bruno Mars;78;4PgleR09JVnm3zY1fW3XBA;24K Magic;2016-11-17;10er Playlist;1kEczIkZH8IgaWT2BiApxZ;pop;electropop;0.818;0.803;-4.282;0.0797;0.034;0.0;0.153;0.632;106.97;225983;Mayor;C#
190jyVPHYjAqEaOGmMzdyk;Beauty And A Beat;Justin Bieber;72;70f70xLCpH7wHaVvB2oZT9;Believe (Deluxe Edition);2012-01-01;2015 songs;6UJw1egIcZVfrBmcKs5uHH;edm;pop edm;0.601;0.843;-4.87;0.0593;0.000704;5.27e-05;0.0681;0.534;128.002;227987;Mayor;C
0LL2iuwjFIObiUEiC5SedP;All For One;The Phantoms;18;6QMaKuunKr45en1uYKt9Ga;Different Drum;2014-05-14;Badass Rock;44bkJI1QGkT2O0GYJSsbkp;rap;southern hip hop;0.562;0.721;-6.043;0.0396;3.03e-05;0.000329;0.0327;0.649;66.503;193281;Mayor;G
0Mn3amMRMoabaoTf1Publ4;Confident;Demi Lovato;74;3HV3ecmJJ2GmHM93vVVKXF;Confident (Deluxe Edition);2015-01-01;Today's Hits 2000-Present;6a66cg3HcsjYkisYyQcov6;latin;latin hip hop;0.594;0.749;-6.251;0.0677;0.00188;0.000139;0.0869;0.344;130.064;205746;Mayor;D#
3hCzQ8c7PCcPfa9qe95ITg;Tipo Gta;MC Caverinha;62;1ce4TgsWTS5N3fEdErXY44;Tipo Gta;2019-05-18;Trapperz Brasil;37i9dQZF1DWWr5uieiPUVM;rap;trap;0.828;0.412;-12.16;0.0835;0.213;0.749;0.0883;0.459;130.034;221571;Menor;A#
4GetBW8bJ8lB2Y9ugFb30p;Tie Your Mother Down - Remastered 2011;Queen;26;4kmYoWtWvAIS43KwGuRb50;A Day At The Races;1976-12-10;Nikki Sixx's Top Pixx;5d1arTPDEr76KMg9geDinZ;rock;album rock;0.327;0.886;-5.6;0.0722;0.094;0.000195;0.35;0.16;134.991;286693;Mayor;D
1JLn8RhQzHz3qDqsChcmBl;I Want to Know What Love Is - 1999 Remaster;Foreigner;77;4oQhDQDKMeI6IMlwpXt3j8;Agent Provocateur;1984-12-12;Classic Rock Legends;3NcxM1LJJdua8AcRxtijNY;rock;classic rock;0.477;0.471;-10.036;0.0277;0.193;1.76e-06;0.131;0.423;81.204;304787;Mayor;F#
6Ditgndq8NnRVJf8K3hs7W;NGC 6236;Toonorth;53;2MjfX0GYyRsVUdqHtGZP7D;Adomania;2018-07-27;Lush Lofi;37i9dQZF1DXc8kgYqQLMfH;rap;hip hop;0.484;0.254;-7.54;0.274;0.658;0.909;0.121;0.705;148.463;115200;Mayor;B
0Dkiv21G8im9OXLJG34uV8;Hungarian Dance No 5;Alfons;38;3sJKUvT8J7dGrAhJM6VHYB;Hungarian Dance No 5;2019-10-04;Bounce United;08QTrfsYYouffgnPjmllAQ;edm;big room;0.822;0.845;-4.026;0.212;0.054;0.00117;0.0899;0.648;128.029;187562;Mayor;D
1WVZ7YYgdEIhGNFRWD3ByJ;Savior - Radio Edit;Bassjackers;1;6tXOcBpXVRFvCbOfyqYI6j;Savior;2014-10-31;Big Room House | Festival Bangers;5Bx5niVgi3qGQQw06C0RKq;edm;big room;0.747;0.882;-3.317;0.0543;0.000322;0.218;0.351;0.308;128.095;170171;Menor;F
6aNP9GlBi3VHPXl7w3Qjr9;'39 - 2011 Mix;Queen;46;1GbtB4zTqAsyfZEsm1RZfx;A Night At The Opera (2011 Remaster);1975-11-21;The Queen - La Discografia Completa;3E88dLx4fgFYY70gdGzdnB;rock;album rock;0.524;0.571;-9.686;0.0273;0.0271;0.0;0.111;0.373;101.626;210800;Mayor;G#
1mpD5Q8IM32I4bF6eCpU74;Up All Night;Khalid;87;2pSH41L4EXqhGHyTjM2dA2;Up All Night;2019-11-14;2020 Hits & 2019  Hits – Top Global Tracks 🔥🔥🔥;4JkkvMpVl4lSioqQjeAL0q;latin;latin hip hop;0.665;0.712;-7.536;0.0527;0.00103;0.00342;0.102;0.669;93.989;157220;Mayor;C#
7DbukmbGCAGAArcRdQwHen;Gimme Some Truth;Cheap Trick;41;2cR38FZ91jdePUek0YNYsw;Gimme Some Truth;2019-11-29;Classic Rock Now;37i9dQZF1DX0fWtUuB7bFE;rock;classic rock;0.57;0.837;-4.939;0.031;0.00101;2.85e-05;0.0873;0.662;134.975;178308;Mayor;D
5ipiDdraWgsMVmL3htk7P5;Here to Stay;Doctor Pheabes;42;6ycQMMWnQrZeCXN4LEaDRz;Army of the Sun;2019-05-16;Supernatural Classic Rock;6oghIlByD49KFGNmNU8GSH;rock;classic rock;0.459;0.812;-2.667;0.0423;0.00255;6.08e-05;0.25;0.243;150.064;218784;Mayor;C
2mGWmvIIvs7jKEXxyh7Wfb;All I Need;Lee Fields & The Expressions;48;3u38Zm1pGlCrGZSsUk2396;Emma Jean;2014-06-02;NEO FUNK AND SOUL;2WbTrS5D0V2TW6DiDkJBru;r&b;neo soul;0.612;0.792;-7.382;0.0278;0.021;0.951;0.0987;0.546;115.111;214063;Menor;G
19UexFwFsQlqR9scNpqyAb;Moça Do Vestido Molhado;Monica Casagrande;23;6SV0CFeIZ2roSpYTw47q09;Moça Do Vestido Molhado;2019-10-25;Orgulho Tropical;37i9dQZF1DWZ8fJXMbebf9;latin;tropical;0.551;0.58;-10.603;0.0609;0.688;0.000163;0.346;0.379;97.926;264440;Menor;C
7q3NthaBqFI6s0WnAlnIvq;Velitas;Darell;80;12jwb6dkXYHWYg2YXvNCuA;Velitas;2019-07-12;LATIN POP 2020 🔥 Pop latino actual;2kKzN3kRYDzBctlaWs7CP2;latin;latin pop;0.819;0.596;-7.009;0.318;0.225;1.19e-06;0.138;0.622;165.951;225542;Mayor;D
045sp2JToyTaaKyXkGejPy;Fake Plastic Trees;Radiohead;70;500FEaUzn8lN9zWFyZG5C2;The Bends;1995-03-28;②⓪①⑨ mixed;2bOjjgN1S3Gqd8vSMyafvJ;rock;permanent wave;0.454;0.229;-12.592;0.0297;0.167;0.102;0.202;0.134;73.552;290707;Mayor;D
089tprIgsyFSOrZpugamLI;Blame;Ekali;59;3OROYFrGA2gjAvTMsmFPvk;Blame;2018-01-05;Trap Nation 🔊;5aPwKjwNHr6dnCejLcPTVx;rap;trap;0.624;0.68;-7.285;0.0421;0.114;6.78e-05;0.0614;0.117;91.998;177152;Menor;A
2takcwOaAZWiXQijPHIx7B;Time Is Running Out;Muse;68;0HcHPBu9aaF1MxOiZmUQTl;Absolution;2004-03-23;L' ALBUM ROCK;0jilq2XZP9F2fwzp2k6iXK;rock;album rock;0.585;0.842;-5.883;0.0556;0.00242;0.00686;0.0866;0.428;118.211;237040;Menor;A
4wdxRayaGZRTfIUZJv0NY8;Pieces;Eylie;41;2v4f8ZIvL01eqcmXQwS69Z;Pieces;2019-10-18;New R&B‏‏​​   ‍;4I6rTSxqKl1LRvES2O9owQ;r&b;urban contemporary;0.54;0.385;-11.676;0.0741;0.787;1.46e-05;0.121;0.25;79.835;168500;Menor;A
6MhfzzGpcBfSOSGveobKzS;Cassie (feat. Suspekt);Xander;53;5XQ0eR4ALyoMgAbnKdS8QZ;Cassie (feat. Suspekt);2019-12-27;DK rap;37i9dQZF1DXdhDukKQ88Cc;rap;hip hop;0.76;0.685;-6.75;0.241;0.157;0.0;0.0978;0.633;155.939;247089;Menor;B
14bmVsdGFImJLshEcxRHGA;Vegas;Onda Norte;3;2Mk7tSblgPxgovSF8jzLjy;Summer Feelings;2018-08-10;Tropical Vibes;37i9dQZF1DX6RA5ZrA5a23;latin;tropical;0.697;0.777;-5.653;0.0355;0.00364;0.772;0.326;0.216;110.013;165835;Mayor;D#
53CNDHcrOI23OATSulqwJz;Deeper Love;Covenants;32;6ZhqPgy1NLqC8hRlGV0d1Z;Deeper Love;2020-01-10;Pop Dance Hits;7eERKCkgNKCCx5GYdeMIZf;pop;dance pop;0.666;0.8;-5.454;0.0659;0.00562;7.64e-05;0.381;0.868;121.955;146557;Menor;F#
6vzLbfskWigBsCzNdB0kfE;Boys Ain't Shit;SAYGRACE;52;14h9GgdPLs6rnEqORICaAm;Boys Ain't Shit;2019-10-18;New R&B‏‏​​   ‍;4I6rTSxqKl1LRvES2O9owQ;r&b;urban contemporary;0.826;0.616;-4.729;0.137;0.435;0.00631;0.334;0.842;102.996;175884;Menor;C#
7N1Vjtzr1lmmCW9iasQ8YO;Survival of the Fittest;Mobb Deep;68;1cCAb1vN8uUsdfEylVmTLs;The Infamous;1995-04-25;90s Hiphop / Gangsta Rap;5yGuoOwRQF3o8NVRRlvCj7;rap;gangster rap;0.813;0.703;-5.077;0.268;0.125;1.26e-06;0.237;0.241;94.828;224533;Menor;B
4tJuE3DkooytN4I05YzyTr;Six Pack;Sophie Francis;48;3gCfKETfOwWLvBd33Lvwc0;Six Pack;2019-10-04;Electro House - by Spinnin' Records;4pVZ70y8vzzkn2GVwQbQw8;edm;electro house;0.758;0.885;-6.102;0.0707;0.000357;0.0058;0.124;0.711;123.016;153171;Mayor;G
0YPXkQthLWrhNGoKTbwCJ8;(I Just) Died In Your Arms;Cutting Crew;68;6P6YSjfWz53suf41Bqt9BH;The Best Of Cutting Crew;1993-01-01;Dr. Q's Prescription Playlist💊;6jAPdgY9XmxC9cgkXAVmVv;pop;post-teen pop;0.632;0.727;-11.209;0.0438;0.0119;7.64e-05;0.0678;0.499;124.919;278627;Menor;B
4TgYcx5TPQF7xC79b6v4hP;Tears In The Rain;The Weeknd;43;2FgMWuwMeTgJArP2RF3upF;Kiss Land;2013-01-01;Urban Contemporary;4Pbs84EQbuAblxlp6Chz0d;r&b;urban contemporary;0.655;0.636;-7.84;0.0453;0.109;0.237;0.0842;0.185;160.01;444653;Mayor;C#
7s56ykjZI6HkIBjpRw5Qv7;Rebel, Rebel;Shaun Cassidy;18;3z2v7xL75pLeil4TTqxq0I;Wasp;1980-09-01;Electropop And Play;7p30DzTAgW6OhspSXHTI88;pop;electropop;0.626;0.455;-14.548;0.137;0.215;4.45e-05;0.329;0.928;143.132;248314;Mayor;A
1c48FSKfpobDF3VzopU10V;End Of The Road;Boyz II Men;46;1aVyRcDS6m2qIyiSgCj4ge;The Best Of Boyz II Men 20th Century Masters The Millennium Collection;2003-10-07;90s R&B - The BET Planet Groove/Midnight Love Mix;7LjRWGUdOmBdPG1W1bga4i;r&b;new jack swing;0.64;0.421;-9.298;0.0246;0.067;0.0;0.0614;0.478;74.836;348893;Menor;F
3RiPr603aXAoi4GHyXx0uy;Hymn for the Weekend;Coldplay;77;3cfAM8b8KqJRoIzt3zLKqw;A Head Full of Dreams;2015-12-04;BALLARE - رقص;1CMvQ4Yr5DlYvYzI0Vc2UE;pop;post-teen pop;0.49;0.743;-5.155;0.0409;0.255;7.21e-06;0.3;0.363;89.974;258827;Menor;C
0T5MzYymxrAHLn5DngipCV;Colgando en tus manos (con Marta Sánchez);Carlos Baute;61;5Qeb2HjOkQydWNpN5fB9uT;Colgando en tus manos (con Marta Sanchez);2008-11-18;MIX LATIN POP°;6IS6XTdbS9qJZgfjNKgpB8;latin;latin pop;0.834;0.65;-4.276;0.0372;0.532;0.0;0.128;0.877;120.008;232680;Mayor;F#
2m4AKjV0OBfSft7YYh8y5x;Ponta De Areia;Esperanza Spalding;35;7188JsHTl3rladofF7CVvW;Esperanza;2008-01-01;Neo-Soul / Soulful R&B;4F3xAxHxeBwXhK6k6GPnrW;r&b;neo soul;0.552;0.431;-13.926;0.0352;0.384;0.352;0.237;0.643;84.312;336707;Mayor;C#
2gAJ57AkNbBtPQOuFLrGe8;Hay Libertad - Remix;Art Aguilera;0;2TUvubxaAkbSGSxMFt1UsK;Hay Libertad (Remix);2018-11-23;LATIN FLOW MIX - Música Cristiana🎵;396llvvFOIB9jgPg0kqNDb;latin;latin hip hop;0.594;0.911;-2.858;0.0339;0.0265;0.0;0.162;0.553;150.02;281600;Mayor;C
3MjUtNVVq3C8Fn0MP3zhXa;...Baby One More Time;Britney Spears;75;3WNxdumkSMGMJRhEgK80qx;...Baby One More Time (Digital Deluxe Version);1999-01-12;post teen pop;2ltt5ouiEO301o2jbxn30d;pop;post-teen pop;0.759;0.699;-5.745;0.0307;0.202;0.000131;0.443;0.907;92.96;211067;Menor;C
7yYldN4ySGzCDo4cd62Qiz;Mind Palace;Dj Electrocimatic;17;28FIA1bhvxZxUAMfXuD5cn;When the Bats Go Through the Night;2019-03-10;House Electro 2019;72r6odw0Q3OWTCYMGA7Yiy;edm;electro house;0.739;0.784;-8.296;0.0674;0.012;0.818;0.223;0.795;126.973;154961;Mayor;C#
6s9xry4WwV9va0iJXCEJPQ;better days;sky pedro;40;5Suf7WRd6DcgQZlFLIR6sN;better days;2019-07-10;Sunny Beats;37i9dQZF1DXbtuVQL4zoey;latin;tropical;0.58;0.315;-15.525;0.0788;0.909;0.0265;0.161;0.424;157.937;136709;Mayor;C
5ltWkl8BJnmY7AbTfS5eTR;Heart Beats Fast. (Xander Milne Remix);Eivind Husebø;27;6TPjUJSKdgMlLLY3JERaV9;Heart Beats Fast. (Xander Milne Remix);2019-07-12;TUNES DANCE AND POP;3arpkhoRWXEYbdCpVAIrRR;pop;dance pop;0.691;0.66;-8.007;0.0772;0.000117;0.446;0.0506;0.393;120.009;286000;Menor;A#
6Jz6K1LBGmYqirDbkk2y2K;Slip;Elliot Moss;55;1UsfnwNcGRQN9CL5nsygXW;Highspeeds;2015-07-06;Music&Other Drugs;5jROYSZSL7cO0jGAqkPx7C;pop;indie poptimism;0.716;0.275;-10.013;0.0547;0.754;1.85e-05;0.147;0.352;63.513;298907;Menor;C
2EHb6XNNMtMVpWesvndBzB;Caged;Charlene Soraia;0;08VbGSwDZZws0Tq67JZsVU;Love is The Law (Deluxe Edition);2015-09-11;Deep-deep Bubble Pop;744VClUYfFnZCDPcOUkg5G;pop;indie poptimism;0.503;0.713;-5.795;0.0405;0.0791;0.0;0.215;0.345;89.799;212467;Mayor;G#
3DGTyRTrReFYlNQrevIQP7;Sugar;Fickle Friends;0;2OWGDClr3Gm3x66YB0qw1j;Glue;2017-08-15;Indie Poptimism;21nxmipQe5xtXoHHPaYfnY;pop;indie poptimism;0.681;0.743;-5.294;0.0312;0.00249;5.13e-05;0.303;0.679;114.987;173906;Mayor;B
7vBxSZNdN8gYFqCaNQ808v;Conflict Of A Man;ERIMAJ;0;1zrIHWHWehCPAReCKNchKU;Conflict Of A Man;2012-08-21;Neo-Soul / Soulful R&B;4F3xAxHxeBwXhK6k6GPnrW;r&b;neo soul;0.566;0.675;-8.904;0.0322;0.00714;0.00338;0.143;0.369;93.893;253787;Mayor;F#
